Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
53,340461476,X-a0:X-a1,22460,371,810,21279,15015,92230,475855
53,340461476,X-a1:X-a0,21921,367,858,20696,14583,92013,468015
53,340461476,X-a1:X-a1,22066,430,859,20777,15026,91326,467975
54,340461476,X-a0:X-a0,22846,400,824,21622,14773,93586,504915
54,340461476,X-a0:X-a1,22456,354,826,21276,14934,92266,496505
54,340461476,X-a1:X-a0,22036,355,840,20841,14339,92367,488185
54,340461476,X-a1:X-a1,22278,420,840,21018,14735,91260,477255
55,340461476,X-a0:X-a0,22749,402,825,21522,14596,93800,581360
55,340461476,X-a0:X-a1,22400,367,823,21210,14777,92457,578740
55,340461476,X-a1:X-a0,21934,358,862,20714,14344,92279,576090
55,340461476,X-a1:X-a1,22040,420,828,20792,14585,90876,575830
56,340461476,X-a0:X-a0,22763,394,817,21552,15320,92997,499095
56,340461476,X-a0:X-a1,22377,367,822,21188,15537,91665,496185
56,340461476,X-a1:X-a0,21898,363,843,20692,15166,91551,494065
56,340461476,X-a1:X-a1,22125,393,834,20898,15349,90418,490135
57,340461476,X-a0:X-a0,22674,405,811,21458,15315,93887,524195
57,340461476,X-a0:X-a1,22407,379,796,21232,15396,92976,521075
57,340461476,X-a1:X-a0,21876,374,829,20673,15118,92107,505015
57,340461476,X-a1:X-a1,22257,405,830,21022,15027,91631,497975
58,340461476,X-a0:X-a0,22568,398,828,21342,15511,93712,555190
58,340461476,X-a0:X-a1,22403,358,798,21247,15346,92696,564990
58,340461476,X-a1:X-a0,21719,385,829,20505,15271,91754,555890
58,340461476,X-a1:X-a1,22173,389,841,20943,15112,91138,568130
59,340461476,X-a0:X-a0,22496,406,846,21244,15725,93293,508925
59,340461476,X-a0:X-a1,22451,357,793,21301,15328,93098,504445
59,340461476,X-a1:X-a0,21746,394,794,20558,15453,91374,502465
59,340461476,X-a1:X-a1,22023,392,810,20821,15315,91304,502785
60,340461476,X-a0:X-a0,23017,413,829,21775,15333,93070,524685
60,340461476,X-a0:X-a1,22997,368,789,21840,14860,93010,521495
60,340461476,X-a1:X-a0,22214,395,764,21055,15152,91502,508355
60,340461476,X-a1:X-a1,22443,394,786,21263,14815,91200,498025
61,340461476,X-a0:X-a0,22794,401,855,21538,15517,93155,542735
61,340461476,X-a0:X-a1,22779,363,810,21606,15048,92968,544475
61,340461476,X-a1:X-a0,22188,382,753,21053,15270,91521,543715
61,340461476,X-a1:X-a1,22186,398,818,20970,14970,91377,552755
62,340461476,X-a0:X-a0,22789,393,930,21466,15477,93011,512245
62,340461476,X-a0:X-a1,22772,363,899,21510,15065,92909,511145
62,340461476,X-a1:X-a0,22280,377,836,21067,15231,91850,510775
62,340461476,X-a1:X-a1,22202,399,889,20914,15081,91618,503455
63,340461476,X-a0:X-a0,22852,403,1084,21365,15572,93132,515665
63,340461476,X-a0:X-a1,22698,377,1060,21261,15079,92933,518155
63,340461476,X-a1:X-a0,22365,387,953,21025,15177,91835,506915
63,340461476,X-a1:X-a1,22386,408,1034,20944,14961,91457,501425
64,340461476,X-a0:X-a0,22940,376,1354,21210,15353,93091,564835
64,340461476,X-a0:X-a1,22609,385,1274,20950,15011,93014,569345
64,340461476,X-a1:X-a0,22378,380,1203,20795,14951,91846,565105
64,340461476,X-a1:X-a1,22322,404,1241,20677,14982,91392,567055
65,340461476,X-a0:X-a0,23089,372,1667,21050,15339,92887,517780
