Time,NodeID,Alleles,VectorPopulation
423,1,Am,25610
423,1,Aw,92963
423,1,Bd,0
423,1,Bm,0
423,1,Bw,97088
423,1,Ce,7756
423,1,Cm,0
423,1,Cw,96917
423,1,X,97088
423,1,Y,0
424,1,Ad,12881
424,1,Am,25588
424,1,Aw,92960
424,1,Bd,0
424,1,Bm,0
424,1,Bw,97164
424,1,Ce,7865
424,1,Cm,0
424,1,Cw,96988
424,1,X,97164
424,1,Y,0
425,1,Ad,13042
425,1,Am,25683
425,1,Aw,92682
425,1,Bd,0
425,1,Bm,0
425,1,Bw,96927
425,1,Ce,7858
425,1,Cm,0
425,1,Cw,96757
425,1,X,96927
425,1,Y,0
426,1,Ad,13119
426,1,Am,25800
426,1,Aw,92555
426,1,Bd,0
426,1,Bm,0
426,1,Bw,96885
426,1,Ce,7948
426,1,Cm,0
426,1,Cw,96708
426,1,X,96885
426,1,Y,0
427,1,Ad,13186
427,1,Am,25942
427,1,Aw,92677
427,1,Bd,0
427,1,Bm,0
427,1,Bw,97106
427,1,Ce,8005
427,1,Cm,0
427,1,Cw,96925
427,1,X,97106
427,1,Y,0
428,1,Ad,13271
428,1,Am,26224
428,1,Aw,92668
428,1,Bd,0
428,1,Bm,0
428,1,Bw,97256
428,1,Ce,8038
428,1,Cm,0
428,1,Cw,97071
428,1,X,97256
428,1,Y,0
429,1,Ad,13357
429,1,Am,26430
429,1,Aw,92806
429,1,Bd,0
429,1,Bm,0
429,1,Bw,97475
429,1,Ce,8078
429,1,Cm,0
429,1,Cw,97296
429,1,X,97475
429,1,Y,0
430,1,Ad,13422
430,1,Am,26553
430,1,Aw,92625
430,1,Bd,0
430,1,Bm,0
430,1,Bw,97336
430,1,Ce,8084
430,1,Cm,0
430,1,Cw,97150
430,1,X,97336
430,1,Y,0
431,1,Ad,13597
431,1,Am,26866
431,1,Aw,92719
431,1,Bd,0
431,1,Bm,0
431,1,Bw,97554
431,1,Ce,8142
431,1,Cm,0
431,1,Cw,97372
431,1,X,97554
431,1,Y,0
432,1,Ad,13784
432,1,Am,26967
432,1,Aw,92707
432,1,Bd,0
432,1,Bm,0
432,1,Bw,97539
432,1,Ce,8220
432,1,Cm,0
432,1,Cw,97343
432,1,X,97539
432,1,Y,0
433,1,Ad,13840
433,1,Am,27177
433,1,Aw,92701
433,1,Bd,0
433,1,Bm,0
433,1,Bw,97621
433,1,Ce,8197
433,1,Cm,0
433,1,Cw,97424
433,1,X,97621
433,1,Y,0
434,1,Ad,13855
434,1,Am,27357
434,1,Aw,92374
434,1,Bd,0
434,1,Bm,0
434,1,Bw,97303
434,1,Ce,8216
434,1,Cm,0
434,1,Cw,97118
434,1,X,97303
434,1,Y,0
435,1,Ad,13817
435,1,Am,27471
435,1,Aw,92282
435,1,Bd,0
435,1,Bm,0
435,1,Bw,97181
435,1,Ce,8236
435,1,Cm,0
435,1,Cw,96998
435,1,X,97181
435,1,Y,0
436,1,Ad,13904
436,1,Am,27664
436,1,Aw,92126
436,1,Bd,0
436,1,Bm,0
436,1,Bw,97145
436,1,Ce,8250
436,1,Cm,0
436,1,Cw,96962
436,1,X,97145
436,1,Y,0
437,1,Ad,14031
437,1,Am,27722
437,1,Aw,91793
437,1,Bd,0
437,1,Bm,0
437,1,Bw,96874
437,1,Ce,8277
437,1,Cm,0
437,1,Cw,96691
437,1,X,96874
437,1,Y,0
438,1,Ad,14230
438,1,Am,28142
438,1,Aw,91947
438,1,Bd,0
438,1,Bm,0
438,1,Bw,97139
438,1,Ce,8377
438,1,Cm,0
438,1,Cw,96942
438,1,X,97139
438,1,Y,0
439,1,Ad,14456
439,1,Am,28429
439,1,Aw,92074
439,1,Bd,0
439,1,Bm,0
439,1,Bw,97434
439,1,Ce,8372
439,1,Cm,0
439,1,Cw,97241
439,1,X,97434
439,1,Y,0
440,1,Ad,14537
440,1,Am,28547
440,1,Aw,92121
440,1,Bd,0
440,1,Bm,0
440,1,Bw,97508
440,1,Ce,8426
440,1,Cm,0
440,1,Cw,97320
440,1,X,97508
440,1,Y,0
441,1,Ad,14538
441,1,Am,28560
441,1,Aw,91753
441,1,Bd,0
441,1,Bm,0
441,1,Bw,97241
441,1,Ce,8393
441,1,Cm,0
441,1,Cw,97054
441,1,X,97241
441,1,Y,0
442,1,Ad,14609
442,1,Am,28769
442,1,Aw,91823
442,1,Bd,0
442,1,Bm,0
442,1,Bw,97368
442,1,Ce,8393
442,1,Cm,0
442,1,Cw,97176
442,1,X,97368
442,1,Y,0
443,1,Ad,14672
443,1,Am,28848
443,1,Aw,91641
443,1,Bd,0
443,1,Bm,0
443,1,Bw,97341
443,1,Ce,8459
443,1,Cm,0
443,1,Cw,97146
443,1,X,97341
443,1,Y,0
444,1,Ad,14758
444,1,Am,29154
444,1,Aw,91657
444,1,Bd,0
444,1,Bm,0
444,1,Bw,97413
444,1,Ce,8510
444,1,Cm,0
444,1,Cw,97226
444,1,X,97413
444,1,Y,0
445,1,Ad,14854
445,1,Am,29410
445,1,Aw,91525
445,1,Bd,0
445,1,Bm,0
445,1,Bw,97395
445,1,Ce,8534
445,1,Cm,0
445,1,Cw,97203
445,1,X,97395
445,1,Y,0
446,1,Ad,14833
446,1,Am,29512
446,1,Aw,91271
446,1,Bd,0
446,1,Bm,0
446,1,Bw,97166
446,1,Ce,8453
446,1,Cm,0
446,1,Cw,96964
446,1,X,97166
446,1,Y,0
447,1,Ad,14995
447,1,Am,29830
447,1,Aw,91300
447,1,Bd,0
447,1,Bm,0
447,1,Bw,97319
447,1,Ce,8606
447,1,Cm,0
447,1,Cw,97119
447,1,X,97319
447,1,Y,0
448,1,Ad,15172
448,1,Am,30064
448,1,Aw,91405
448,1,Bd,0
448,1,Bm,0
448,1,Bw,97457
448,1,Ce,8573
448,1,Cm,0
448,1,Cw,97263
448,1,X,97457
448,1,Y,0
449,1,Ad,15345
449,1,Am,30237
449,1,Aw,91637
449,1,Bd,0
449,1,Bm,0
449,1,Bw,97788
449,1,Ce,8653
449,1,Cm,0
449,1,Cw,97582
449,1,X,97788
449,1,Y,0
450,1,Ad,15420
450,1,Am,30335
450,1,Aw,91515
450,1,Bd,0
450,1,Bm,0
450,1,Bw,97660
450,1,Ce,8671
450,1,Cm,0
450,1,Cw,97474
450,1,X,97660
450,1,Y,0
451,1,Ad,15605
451,1,Am,30471
451,1,Aw,91302
451,1,Bd,0
451,1,Bm,0
451,1,Bw,97589
451,1,Ce,8695
451,1,Cm,0
451,1,Cw,97413
451,1,X,97589
451,1,Y,0
452,1,Ad,15685
452,1,Am,30736
452,1,Aw,91251
452,1,Bd,0
452,1,Bm,0
452,1,Bw,97673
452,1,Ce,8891
452,1,Cm,0
452,1,Cw,97483
452,1,X,97673
452,1,Y,0
453,1,Ad,15883
453,1,Am,31010
453,1,Aw,91309
453,1,Bd,0
453,1,Bm,0
453,1,Bw,97847
453,1,Ce,9009
453,1,Cm,0
453,1,Cw,97662
453,1,X,97847
453,1,Y,0
454,1,Ad,15826
454,1,Am,31190
454,1,Aw,91092
454,1,Bd,0
454,1,Bm,0
454,1,Bw,97713
454,1,Ce,9025
454,1,Cm,0
454,1,Cw,97517
454,1,X,97713
454,1,Y,0
455,1,Ad,15785
455,1,Am,31259
455,1,Aw,90828
455,1,Bd,0
455,1,Bm,0
455,1,Bw,97479
455,1,Ce,9134
455,1,Cm,0
455,1,Cw,97284
455,1,X,97479
455,1,Y,0
456,1,Ad,15906
456,1,Am,31303
456,1,Aw,90662
456,1,Bd,0
456,1,Bm,0
456,1,Bw,97368
456,1,Ce,9167
456,1,Cm,0
456,1,Cw,97163
456,1,X,97368
456,1,Y,0
457,1,Ad,16094
457,1,Am,31803
457,1,Aw,90956
457,1,Bd,0
457,1,Bm,0
457,1,Bw,97815
457,1,Ce,9199
457,1,Cm,0
457,1,Cw,97598
457,1,X,97815
457,1,Y,0
458,1,Ad,16182
458,1,Am,31950
458,1,Aw,90960
458,1,Bd,0
458,1,Bm,0
458,1,Bw,97873
458,1,Ce,9224
458,1,Cm,0
458,1,Cw,97657
458,1,X,97873
458,1,Y,0
459,1,Ad,16267
459,1,Am,32099
459,1,Aw,90743
459,1,Bd,0
459,1,Bm,0
459,1,Bw,97707
459,1,Ce,9253
459,1,Cm,0
459,1,Cw,97503
459,1,X,97707
459,1,Y,0
460,1,Ad,16338
460,1,Am,32475
460,1,Aw,90804
460,1,Bd,0
460,1,Bm,0
460,1,Bw,97906
460,1,Ce,9336
460,1,Cm,0
460,1,Cw,97690
460,1,X,97906
460,1,Y,0
461,1,Ad,16485
461,1,Am,32805
461,1,Aw,90647
461,1,Bd,0
461,1,Bm,0
461,1,Bw,97901
461,1,Ce,9466
461,1,Cm,0
461,1,Cw,97683
461,1,X,97901
461,1,Y,0
462,1,Ad,16686
462,1,Am,32892
462,1,Aw,90636
462,1,Bd,0
462,1,Bm,0
462,1,Bw,97898
462,1,Ce,9441
462,1,Cm,0
462,1,Cw,97665
462,1,X,97898
462,1,Y,0
463,1,Ad,16697
463,1,Am,33115
463,1,Aw,90533
463,1,Bd,0
463,1,Bm,0
463,1,Bw,97963
463,1,Ce,9478
463,1,Cm,0
463,1,Cw,97737
463,1,X,97963
463,1,Y,0
464,1,Ad,16695
464,1,Am,33233
464,1,Aw,90455
464,1,Bd,0
464,1,Bm,0
464,1,Bw,97968
464,1,Ce,9450
464,1,Cm,0
464,1,Cw,97747
464,1,X,97968
464,1,Y,0
465,1,Ad,16908
465,1,Am,33571
465,1,Aw,90345
465,1,Bd,0
465,1,Bm,0
465,1,Bw,98026
465,1,Ce,9454
465,1,Cm,0
465,1,Cw,97805
465,1,X,98026
465,1,Y,0
466,1,Ad,16884
466,1,Am,33617
466,1,Aw,89990
466,1,Bd,0
466,1,Bm,0
466,1,Bw,97742
466,1,Ce,9428
466,1,Cm,0
466,1,Cw,97521
466,1,X,97742
466,1,Y,0
467,1,Ad,17042
467,1,Am,33773
467,1,Aw,89926
467,1,Bd,0
467,1,Bm,0
467,1,Bw,97704
467,1,Ce,9527
467,1,Cm,0
467,1,Cw,97480
467,1,X,97704
467,1,Y,0
468,1,Ad,17177
468,1,Am,34052
468,1,Aw,89880
468,1,Bd,0
468,1,Bm,0
468,1,Bw,97770
468,1,Ce,9550
468,1,Cm,0
468,1,Cw,97542
468,1,X,97770
468,1,Y,0
469,1,Ad,17233
469,1,Am,34141
469,1,Aw,89799
469,1,Bd,0
469,1,Bm,0
469,1,Bw,97781
469,1,Ce,9557
469,1,Cm,0
469,1,Cw,97549
469,1,X,97781
469,1,Y,0
470,1,Ad,17228
470,1,Am,34456
470,1,Aw,89765
470,1,Bd,0
470,1,Bm,0
470,1,Bw,97775
470,1,Ce,9566
470,1,Cm,0
470,1,Cw,97548
470,1,X,97775
470,1,Y,0
471,1,Ad,17390
471,1,Am,34623
471,1,Aw,89515
471,1,Bd,0
471,1,Bm,0
471,1,Bw,97602
471,1,Ce,9510
471,1,Cm,0
471,1,Cw,97389
471,1,X,97602
471,1,Y,0
472,1,Ad,17537
472,1,Am,34926
472,1,Aw,89440
472,1,Bd,0
472,1,Bm,0
472,1,Bw,97752
472,1,Ce,9627
472,1,Cm,0
472,1,Cw,97544
472,1,X,97752
472,1,Y,0
473,1,Ad,17781
473,1,Am,35016
473,1,Aw,89492
473,1,Bd,0
473,1,Bm,0
473,1,Bw,97874
473,1,Ce,9739
473,1,Cm,0
473,1,Cw,97664
473,1,X,97874
473,1,Y,0
474,1,Ad,17785
474,1,Am,35069
474,1,Aw,89128
474,1,Bd,0
474,1,Bm,0
474,1,Bw,97549
474,1,Ce,9699
474,1,Cm,0
474,1,Cw,97324
474,1,X,97549
474,1,Y,0
475,1,Ad,17945
475,1,Am,35225
475,1,Aw,88931
475,1,Bd,0
475,1,Bm,0
475,1,Bw,97486
475,1,Ce,9707
475,1,Cm,0
475,1,Cw,97254
475,1,X,97486
475,1,Y,0
476,1,Ad,17967
476,1,Am,35483
476,1,Aw,88818
476,1,Bd,0
476,1,Bm,0
476,1,Bw,97442
476,1,Ce,9731
476,1,Cm,0
476,1,Cw,97206
476,1,X,97442
476,1,Y,0
477,1,Ad,17984
477,1,Am,35556
477,1,Aw,88477
477,1,Bd,0
477,1,Bm,0
477,1,Bw,97153
477,1,Ce,9672
477,1,Cm,0
477,1,Cw,96925
477,1,X,97153
477,1,Y,0
478,1,Ad,18219
478,1,Am,35766
478,1,Aw,88401
478,1,Bd,0
478,1,Bm,0
478,1,Bw,97219
478,1,Ce,9832
478,1,Cm,0
478,1,Cw,96988
478,1,X,97219
478,1,Y,0
479,1,Ad,18256
479,1,Am,35894
479,1,Aw,88226
479,1,Bd,0
479,1,Bm,0
479,1,Bw,97119
479,1,Ce,9910
479,1,Cm,0
479,1,Cw,96884
479,1,X,97119
479,1,Y,0
480,1,Ad,18269
480,1,Am,36097
480,1,Aw,88298
480,1,Bd,0
480,1,Bm,0
480,1,Bw,97333
480,1,Ce,9942
480,1,Cm,0
480,1,Cw,97090
480,1,X,97333
480,1,Y,0
481,1,Ad,18325
481,1,Am,36355
481,1,Aw,88240
481,1,Bd,0
481,1,Bm,0
481,1,Bw,97336
481,1,Ce,10037
481,1,Cm,0
481,1,Cw,97085
481,1,X,97336
481,1,Y,0
482,1,Ad,18418
482,1,Am,36396
482,1,Aw,88048
482,1,Bd,0
482,1,Bm,0
482,1,Bw,97196
482,1,Ce,10078
482,1,Cm,0
482,1,Cw,96952
482,1,X,97196
482,1,Y,0
483,1,Ad,18564
483,1,Am,36549
483,1,Aw,87989
483,1,Bd,0
483,1,Bm,0
483,1,Bw,97190
483,1,Ce,10100
483,1,Cm,0
483,1,Cw,96939
483,1,X,97190
483,1,Y,0
484,1,Ad,18671
484,1,Am,36878
484,1,Aw,87949
484,1,Bd,0
484,1,Bm,0
484,1,Bw,97260
484,1,Ce,10197
484,1,Cm,0
484,1,Cw,96982
484,1,X,97260
484,1,Y,0
485,1,Ad,18884
485,1,Am,37078
485,1,Aw,87962
485,1,Bd,0
485,1,Bm,0
485,1,Bw,97410
485,1,Ce,10146
485,1,Cm,0
485,1,Cw,97139
485,1,X,97410
485,1,Y,0
486,1,Ad,18969
486,1,Am,37206
486,1,Aw,87693
486,1,Bd,0
486,1,Bm,0
486,1,Bw,97302
486,1,Ce,10153
486,1,Cm,0
486,1,Cw,97023
486,1,X,97302
486,1,Y,0
487,1,Ad,18956
487,1,Am,37577
487,1,Aw,87489
487,1,Bd,0
487,1,Bm,0
487,1,Bw,97316
487,1,Ce,10155
487,1,Cm,0
487,1,Cw,97021
487,1,X,97316
487,1,Y,0
488,1,Ad,18974
488,1,Am,37991
488,1,Aw,87445
488,1,Bd,0
488,1,Bm,0
488,1,Bw,97377
488,1,Ce,10293
488,1,Cm,0
488,1,Cw,97081
488,1,X,97377
488,1,Y,0
489,1,Ad,19063
489,1,Am,38044
489,1,Aw,87401
489,1,Bd,0
489,1,Bm,0
489,1,Bw,97447
489,1,Ce,10301
489,1,Cm,0
489,1,Cw,97167
489,1,X,97447
489,1,Y,0
490,1,Ad,19187
490,1,Am,38423
490,1,Aw,87625
490,1,Bd,0
490,1,Bm,0
490,1,Bw,97824
490,1,Ce,10344
490,1,Cm,0
490,1,Cw,97540
490,1,X,97824
490,1,Y,0
491,1,Ad,19225
491,1,Am,38524
491,1,Aw,87439
491,1,Bd,0
491,1,Bm,0
491,1,Bw,97658
491,1,Ce,10343
491,1,Cm,0
491,1,Cw,97372
491,1,X,97658
491,1,Y,0
492,1,Ad,19281
492,1,Am,38663
492,1,Aw,86922
492,1,Bd,0
492,1,Bm,0
492,1,Bw,97322
492,1,Ce,10403
492,1,Cm,0
492,1,Cw,97035
492,1,X,97322
492,1,Y,0
493,1,Ad,19353
493,1,Am,38904
493,1,Aw,86974
493,1,Bd,0
493,1,Bm,0
493,1,Bw,97532
493,1,Ce,10533
493,1,Cm,0
493,1,Cw,97230
493,1,X,97532
493,1,Y,0
494,1,Ad,19489
494,1,Am,38850
494,1,Aw,86642
494,1,Bd,0
494,1,Bm,0
494,1,Bw,97352
494,1,Ce,10546
494,1,Cm,0
494,1,Cw,97063
494,1,X,97352
494,1,Y,0
495,1,Ad,19402
495,1,Am,38976
495,1,Aw,86255
495,1,Bd,0
495,1,Bm,0
495,1,Bw,97019
495,1,Ce,10595
495,1,Cm,0
495,1,Cw,96723
495,1,X,97019
495,1,Y,0
496,1,Ad,19531
496,1,Am,39194
496,1,Aw,85964
496,1,Bd,0
496,1,Bm,0
496,1,Bw,96877
496,1,Ce,10589
496,1,Cm,0
496,1,Cw,96575
496,1,X,96877
496,1,Y,0
497,1,Ad,19735
497,1,Am,39460
497,1,Aw,85544
497,1,Bd,0
497,1,Bm,0
497,1,Bw,96591
497,1,Ce,10497
497,1,Cm,0
497,1,Cw,96267
497,1,X,96591
497,1,Y,0
498,1,Ad,19886
498,1,Am,39774
498,1,Aw,85689
498,1,Bd,0
498,1,Bm,0
498,1,Bw,96819
498,1,Ce,10557
498,1,Cm,0
498,1,Cw,96496
498,1,X,96819
498,1,Y,0
499,1,Ad,20052
499,1,Am,40146
499,1,Aw,85454
499,1,Bd,0
499,1,Bm,0
499,1,Bw,96817
499,1,Ce,10570
499,1,Cm,0
499,1,Cw,96517
499,1,X,96817
499,1,Y,0
500,1,Ad,20080
500,1,Am,40408
500,1,Aw,85084
500,1,Bd,0
500,1,Bm,0
500,1,Bw,96729
500,1,Ce,10567
500,1,Cm,0
500,1,Cw,96430
500,1,X,96729
500,1,Y,0
501,1,Ad,20141
501,1,Am,40464
501,1,Aw,84656
501,1,Bd,0
501,1,Bm,0
501,1,Bw,96425
501,1,Ce,10512
501,1,Cm,0
501,1,Cw,96141
501,1,X,96425
501,1,Y,0
502,1,Ad,20204
502,1,Am,40753
502,1,Aw,84593
502,1,Bd,0
502,1,Bm,0
502,1,Bw,96493
502,1,Ce,10576
502,1,Cm,0
502,1,Cw,96198
502,1,X,96493
502,1,Y,0
503,1,Ad,20469
503,1,Am,41176
503,1,Aw,84604
503,1,Bd,0
503,1,Bm,0
503,1,Bw,96810
503,1,Ce,10771
503,1,Cm,0
503,1,Cw,96502
503,1,X,96810
503,1,Y,0
504,1,Ad,20570
504,1,Am,41348
504,1,Aw,84487
504,1,Bd,0
504,1,Bm,0
504,1,Bw,96781
504,1,Ce,10862
504,1,Cm,0
504,1,Cw,96460
504,1,X,96781
504,1,Y,0
505,1,Ad,20750
505,1,Am,41569
505,1,Aw,84350
505,1,Bd,0
505,1,Bm,0
505,1,Bw,96776
505,1,Ce,10832
505,1,Cm,0
505,1,Cw,96470
505,1,X,96776
505,1,Y,0
506,1,Ad,20888
506,1,Am,41693
506,1,Aw,84341
506,1,Bd,0
506,1,Bm,0
506,1,Bw,96821
506,1,Ce,10927
506,1,Cm,0
506,1,Cw,96505
506,1,X,96821
506,1,Y,0
507,1,Ad,20987
507,1,Am,41844
507,1,Aw,84223
507,1,Bd,0
507,1,Bm,0
507,1,Bw,96782
507,1,Ce,11059
507,1,Cm,0
507,1,Cw,96465
507,1,X,96782
507,1,Y,0
508,1,Ad,21064
508,1,Am,41905
508,1,Aw,83964
508,1,Bd,0
508,1,Bm,0
508,1,Bw,96633
508,1,Ce,11012
508,1,Cm,0
508,1,Cw,96316
508,1,X,96633
508,1,Y,0
509,1,Ad,21188
509,1,Am,42110
509,1,Aw,83743
509,1,Bd,0
509,1,Bm,0
509,1,Bw,96574
509,1,Ce,11053
509,1,Cm,0
509,1,Cw,96251
509,1,X,96574
509,1,Y,0
510,1,Ad,21304
510,1,Am,42299
510,1,Aw,83775
510,1,Bd,0
510,1,Bm,0
510,1,Bw,96752
510,1,Ce,11036
510,1,Cm,0
510,1,Cw,96421
510,1,X,96752
510,1,Y,0
511,1,Ad,21470
511,1,Am,42565
511,1,Aw,83506
511,1,Bd,0
511,1,Bm,0
511,1,Bw,96732
511,1,Ce,11082
511,1,Cm,0
511,1,Cw,96392
511,1,X,96732
511,1,Y,0
512,1,Ad,21727
512,1,Am,42813
512,1,Aw,83558
512,1,Bd,0
512,1,Bm,0
512,1,Bw,96892
512,1,Ce,11155
512,1,Cm,0
512,1,Cw,96529
512,1,X,96892
512,1,Y,0
513,1,Ad,21666
513,1,Am,42903
513,1,Aw,83260
513,1,Bd,0
513,1,Bm,0
513,1,Bw,96683
513,1,Ce,11197
513,1,Cm,0
513,1,Cw,96321
513,1,X,96683
513,1,Y,0
514,1,Ad,21810
514,1,Am,43166
514,1,Aw,83212
514,1,Bd,0
514,1,Bm,0
514,1,Bw,96898
514,1,Ce,11336
514,1,Cm,0
514,1,Cw,96528
514,1,X,96898
514,1,Y,0
515,1,Ad,21990
515,1,Am,43386
515,1,Aw,83151
515,1,Bd,0
515,1,Bm,0
515,1,Bw,96999
515,1,Ce,11335
515,1,Cm,0
515,1,Cw,96631
515,1,X,96999
515,1,Y,0
516,1,Ad,22178
516,1,Am,43646
516,1,Aw,83093
516,1,Bd,0
516,1,Bm,0
516,1,Bw,97183
516,1,Ce,11396
516,1,Cm,0
516,1,Cw,96829
516,1,X,97183
516,1,Y,0
517,1,Ad,22337
517,1,Am,43863
517,1,Aw,83065
517,1,Bd,0
517,1,Bm,0
517,1,Bw,97274
517,1,Ce,11374
517,1,Cm,0
517,1,Cw,96903
517,1,X,97274
517,1,Y,0
518,1,Ad,22453
518,1,Am,44144
518,1,Aw,83239
518,1,Bd,0
518,1,Bm,0
518,1,Bw,97638
518,1,Ce,11452
518,1,Cm,0
518,1,Cw,97242
518,1,X,97638
518,1,Y,0
519,1,Ad,22333
519,1,Am,44265
519,1,Aw,82872
519,1,Bd,0
519,1,Bm,0
519,1,Bw,97311
519,1,Ce,11475
519,1,Cm,0
519,1,Cw,96925
519,1,X,97311
519,1,Y,0
520,1,Ad,22278
520,1,Am,44442
520,1,Aw,82749
520,1,Bd,0
520,1,Bm,0
520,1,Bw,97279
520,1,Ce,11547
520,1,Cm,0
520,1,Cw,96887
520,1,X,97279
520,1,Y,0
521,1,Ad,22392
521,1,Am,44762
521,1,Aw,82467
521,1,Bd,0
521,1,Bm,0
521,1,Bw,97235
521,1,Ce,11598
521,1,Cm,0
521,1,Cw,96832
521,1,X,97235
521,1,Y,0
522,1,Ad,22395
522,1,Am,44865
522,1,Aw,82204
522,1,Bd,0
522,1,Bm,0
522,1,Bw,97048
522,1,Ce,11549
522,1,Cm,0
522,1,Cw,96646
522,1,X,97048
522,1,Y,0
523,1,Ad,22522
523,1,Am,45175
523,1,Aw,82202
523,1,Bd,0
523,1,Bm,0
523,1,Bw,97268
523,1,Ce,11521
523,1,Cm,0
523,1,Cw,96874
523,1,X,97268
523,1,Y,0
524,1,Ad,22600
524,1,Am,45529
524,1,Aw,82179
524,1,Bd,0
524,1,Bm,0
524,1,Bw,97436
524,1,Ce,11593
524,1,Cm,0
524,1,Cw,97038
524,1,X,97436
524,1,Y,0
525,1,Ad,22749
525,1,Am,46021
525,1,Aw,82118
525,1,Bd,0
525,1,Bm,0
525,1,Bw,97618
525,1,Ce,11736
525,1,Cm,0
525,1,Cw,97213
525,1,X,97618
525,1,Y,0
526,1,Ad,22694
526,1,Am,46244
526,1,Aw,82064
526,1,Bd,399
526,1,Bm,0
526,1,Bw,97634
526,1,Ce,12106
526,1,Cm,0
526,1,Cw,97190
526,1,X,97634
526,1,Y,0
527,1,Ad,22836
527,1,Am,46235
527,1,Aw,81705
527,1,Bd,683
527,1,Bm,0
527,1,Bw,97375
527,1,Ce,12437
527,1,Cm,0
527,1,Cw,96933
527,1,X,97375
527,1,Y,0
528,1,Ad,22845
528,1,Am,46344
528,1,Aw,81212
528,1,Bd,886
528,1,Bm,0
528,1,Bw,97022
528,1,Ce,12664
528,1,Cm,0
528,1,Cw,96586
528,1,X,97022
528,1,Y,0
529,1,Ad,22871
529,1,Am,46509
529,1,Aw,80946
529,1,Bd,1285
529,1,Bm,0
529,1,Bw,96891
529,1,Ce,13050
529,1,Cm,0
529,1,Cw,96434
529,1,X,96891
529,1,Y,0
530,1,Ad,23138
530,1,Am,46731
530,1,Aw,80908
530,1,Bd,1607
530,1,Bm,0
530,1,Bw,97103
530,1,Ce,13362
530,1,Cm,0
530,1,Cw,96636
530,1,X,97103
530,1,Y,0
531,1,Ad,23299
531,1,Am,46910
531,1,Aw,80733
531,1,Bd,1819
531,1,Bm,0
531,1,Bw,97101
531,1,Ce,13651
531,1,Cm,0
531,1,Cw,96626
531,1,X,97101
531,1,Y,0
532,1,Ad,23421
532,1,Am,47032
532,1,Aw,80964
532,1,Bd,2115
532,1,Bm,0
532,1,Bw,97390
532,1,Ce,13969
532,1,Cm,0
532,1,Cw,96924
532,1,X,97390
532,1,Y,0
533,1,Ad,23411
533,1,Am,47197
533,1,Aw,80849
533,1,Bd,2320
533,1,Bm,0
533,1,Bw,97373
533,1,Ce,14256
533,1,Cm,0
533,1,Cw,96888
533,1,X,97373
533,1,Y,0
534,1,Ad,23465
534,1,Am,47473
534,1,Aw,80770
534,1,Bd,2439
534,1,Bm,0
534,1,Bw,97424
534,1,Ce,14435
534,1,Cm,0
534,1,Cw,96941
534,1,X,97424
534,1,Y,0
535,1,Ad,23635
535,1,Am,47652
535,1,Aw,80481
535,1,Bd,2567
535,1,Bm,0
535,1,Bw,97291
535,1,Ce,14481
535,1,Cm,0
535,1,Cw,96781
535,1,X,97291
535,1,Y,0
536,1,Ad,23736
536,1,Am,47878
536,1,Aw,80195
536,1,Bd,2684
536,1,Bm,0
536,1,Bw,97133
536,1,Ce,14588
536,1,Cm,0
536,1,Cw,96602
536,1,X,97133
536,1,Y,0
537,1,Ad,23865
537,1,Am,48041
537,1,Aw,79925
537,1,Bd,2640
537,1,Bm,0
537,1,Bw,97083
537,1,Ce,14524
537,1,Cm,0
537,1,Cw,96550
537,1,X,97083
537,1,Y,0
538,1,Ad,23953
538,1,Am,48309
538,1,Aw,79813
538,1,Bd,2619
538,1,Bm,0
538,1,Bw,97175
538,1,Ce,14564
538,1,Cm,0
538,1,Cw,96625
538,1,X,97175
538,1,Y,0
539,1,Ad,24201
539,1,Am,48508
539,1,Aw,79481
539,1,Bd,2570
539,1,Bm,0
539,1,Bw,97106
539,1,Ce,14530
539,1,Cm,0
539,1,Cw,96560
539,1,X,97106
539,1,Y,0
540,1,Ad,24493
540,1,Am,48507
540,1,Aw,79324
540,1,Bd,2505
540,1,Bm,0
540,1,Bw,97064
540,1,Ce,14523
540,1,Cm,0
540,1,Cw,96514
540,1,X,97064
540,1,Y,0
541,1,Ad,24686
541,1,Am,48805
541,1,Aw,79172
541,1,Bd,2398
541,1,Bm,0
541,1,Bw,97157
541,1,Ce,14554
541,1,Cm,0
541,1,Cw,96598
541,1,X,97157
541,1,Y,0
542,1,Ad,24903
542,1,Am,49009
542,1,Aw,78970
542,1,Bd,2305
542,1,Bm,0
542,1,Bw,97268
542,1,Ce,14624
542,1,Cm,0
542,1,Cw,96717
542,1,X,97268
542,1,Y,0
543,1,Ad,25131
543,1,Am,49428
543,1,Aw,78720
543,1,Bd,2173
543,1,Bm,0
543,1,Bw,97368
543,1,Ce,14585
543,1,Cm,0
543,1,Cw,96817
543,1,X,97368
543,1,Y,0
544,1,Ad,25439
544,1,Am,49687
544,1,Aw,78704
544,1,Bd,2053
544,1,Bm,0
544,1,Bw,97569
544,1,Ce,14605
544,1,Cm,0
544,1,Cw,97027
544,1,X,97569
544,1,Y,0
545,1,Ad,25586
545,1,Am,50073
545,1,Aw,78494
545,1,Bd,1973
545,1,Bm,0
545,1,Bw,97593
545,1,Ce,14560
545,1,Cm,0
545,1,Cw,97061
545,1,X,97593
545,1,Y,0
546,1,Ad,25654
546,1,Am,50334
546,1,Aw,78282
546,1,Bd,1836
546,1,Bm,0
546,1,Bw,97626
