Time,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness,RelativeBitingRate,TrueParasiteDensity,TrueGametocyteDensity,HasClinicalSymptoms
0,23,Emigrating,232,28932.6,F,0,0,1,0,0,F
0,19,Emigrating,98,315.56,M,0,0,1,0,0,F
0,19,Emigrating,124,1593.67,F,0,0,1,0,0,F
0,18,Emigrating,123,7216.93,F,0,0,1,0,0,F
0,13,Emigrating,170,3340.56,M,0,0,1,0,0,F
0,13,Emigrating,222,4225.95,F,0,0,1,0,0,F
0,11,Emigrating,12,5373.88,M,0,0,1,0,0,F
0,10,Emigrating,167,1033.71,F,0,0,1,0,0,F
0,4,Emigrating,31,311.424,F,0,0,1,0,0,F
0,3,Emigrating,4,22129.9,M,0,0,1,0,0,F
0,20,Immigrating,4,22129.9,M,0,0,1,0,0,F
0,10,Immigrating,31,311.424,F,0,0,1,0,0,F
0,5,Immigrating,167,1033.71,F,0,0,1,0,0,F
0,17,Immigrating,12,5373.88,M,0,0,1,0,0,F
0,3,Immigrating,222,4225.95,F,0,0,1,0,0,F
0,18,Immigrating,170,3340.56,M,0,0,1,0,0,F
0,4,Immigrating,123,7216.93,F,0,0,1,0,0,F
0,13,Immigrating,124,1593.67,F,0,0,1,0,0,F
0,12,Immigrating,98,315.56,M,0,0,1,0,0,F
0,5,Immigrating,232,28932.6,F,0,0,1,0,0,F
1,20,Emigrating,4,22130.9,M,0,0,1,0,0,F
1,18,Emigrating,170,3341.56,M,0,0,1,0,0,F
1,17,Emigrating,12,5374.88,M,0,0,1,0,0,F
1,12,Emigrating,98,316.56,M,0,0,1,0,0,F
1,10,Emigrating,31,312.424,F,0,0,1,0,0,F
1,6,Emigrating,59,16694.3,F,1,0,1,0,0,F
1,5,Emigrating,344,2789.57,M,0,0,1,0,0,F
1,5,Emigrating,232,28933.6,F,0,0,1,0,0,F
1,4,Emigrating,123,7217.93,F,0,0,1,0,0,F
1,3,Emigrating,222,4226.95,F,0,0,1,0,0,F
1,2,Emigrating,29,5650.6,M,0,0,1,0,0,F
1,2,Emigrating,107,244.21,M,0,0,1,0,0,F
1,6,Immigrating,107,244.21,M,0,0,1,0,0,F
1,20,Immigrating,29,5650.6,M,0,0,1,0,0,F
1,13,Immigrating,222,4226.95,F,0,0,1,0,0,F
1,18,Immigrating,123,7217.93,F,0,0,1,0,0,F
1,23,Immigrating,232,28933.6,F,0,0,1,0,0,F
1,6,Immigrating,344,2789.57,M,0,0,1,0,0,F
1,4,Immigrating,59,16694.3,F,1,0,1,0,0,F
1,4,Immigrating,31,312.424,F,0,0,1,0,0,F
1,19,Immigrating,98,316.56,M,0,0,1,0,0,F
1,11,Immigrating,12,5374.88,M,0,0,1,0,0,F
1,13,Immigrating,170,3341.56,M,0,0,1,0,0,F
1,3,Immigrating,4,22130.9,M,0,0,1,0,0,F
2,23,Emigrating,24,1707.77,F,0,0,1,0,0,F
2,23,Emigrating,50,1498.21,F,0,0,1,0,0,F
2,23,Emigrating,388,3159.7,M,0,0,1,0,0,F
2,20,Emigrating,29,5651.6,M,0,0,1,0,0,F
2,19,Emigrating,176,4817.96,F,0,0,1,0,0,F
2,15,Emigrating,42,21993.2,F,0,0,1,0,0,F
2,13,Emigrating,124,1595.67,F,0,0,1,0,0,F
2,11,Emigrating,142,1552.87,M,0,0,1,0,0,F
2,9,Emigrating,244,3170.27,M,0,0,1,0,0,F
2,6,Emigrating,107,245.21,M,0,0,1,0,0,F
2,6,Emigrating,344,2790.57,M,0,0,1,0,0,F
2,5,Emigrating,167,1035.71,F,0,0,1,0,0,F
2,4,Emigrating,59,16695.3,F,1,0,1,0,0,F
2,6,Immigrating,59,16695.3,F,1,0,1,0,0,F
2,10,Immigrating,167,1035.71,F,0,0,1,0,0,F
2,5,Immigrating,344,2790.57,M,0,0,1,0,0,F
2,2,Immigrating,107,245.21,M,0,0,1,0,0,F
2,12,Immigrating,244,3170.27,M,0,0,1,0,0,F
2,19,Immigrating,142,1552.87,M,0,0,1,0,0,F
2,19,Immigrating,124,1595.67,F,0,0,1,0,0,F
2,13,Immigrating,42,21993.2,F,0,0,1,0,0,F
2,13,Immigrating,176,4817.96,F,0,0,1,0,0,F
2,2,Immigrating,29,5651.6,M,0,0,1,0,0,F
2,12,Immigrating,388,3159.7,M,0,0,1,0,0,F
2,9,Immigrating,50,1498.21,F,0,0,1,0,0,F
2,1,Immigrating,24,1707.77,F,0,0,1,0,0,F
3,19,Emigrating,142,1553.87,M,0,0,1,0,0,F
3,13,Emigrating,42,21994.2,F,0,0,1,0,0,F
3,11,Emigrating,116,13087.5,F,0,0,1,0,0,F
3,9,Emigrating,50,1499.21,F,0,0,1,0,0,F
3,2,Emigrating,3,28096,M,1,0,1,0,0,F
3,1,Emigrating,24,1708.77,F,0,0,1,0,0,F
3,23,Immigrating,24,1708.77,F,0,0,1,0,0,F
3,6,Immigrating,3,28096,M,1,0,1,0,0,F
3,23,Immigrating,50,1499.21,F,0,0,1,0,0,F
3,20,Immigrating,116,13087.5,F,0,0,1,0,0,F
3,15,Immigrating,42,21994.2,F,0,0,1,0,0,F
3,11,Immigrating,142,1553.87,M,0,0,1,0,0,F
4,20,Emigrating,116,13088.5,F,0,0,1,0,0,F
4,13,Emigrating,176,4819.96,F,0,0,1,0,0,F
4,12,Emigrating,244,3172.27,M,0,0,1,0,0,F
4,11,Emigrating,194,3646.36,F,0,0,1,0,0,F
4,10,Emigrating,167,1037.71,F,0,0,1,0,0,F
4,6,Emigrating,3,28097,M,1,0,1,0,0,F
4,4,Emigrating,109,4049.87,F,0,0,1,0,0,F
4,2,Emigrating,159,3392.63,M,0,0,1,0,0,F
4,17,Immigrating,159,3392.63,M,0,0,1,0,0,F
4,2,Immigrating,109,4049.87,F,0,0,1,0,0,F
4,2,Immigrating,3,28097,M,1,0,1,0,0,F
4,18,Immigrating,167,1037.71,F,0,0,1,0,0,F
4,4,Immigrating,194,3646.36,F,0,0,1,0,0,F
4,9,Immigrating,244,3172.27,M,0,0,1,0,0,F
4,19,Immigrating,176,4819.96,F,0,0,1,0,0,F
4,11,Immigrating,116,13088.5,F,0,0,1,0,0,F
5,19,Emigrating,176,4820.96,F,0,0,1,0,0,F
5,18,Emigrating,167,1038.71,F,0,0,1,0,0,F
5,13,Emigrating,144,568.148,F,0,0,1,0,0,F
5,12,Emigrating,247,13268.7,F,1,0,1,0,0,F
5,12,Emigrating,388,3162.7,M,0,0,1,0,0,F
5,9,Emigrating,36,14455.9,F,0,0,1,0,0,F
5,8,Emigrating,87,10448.9,M,0,0,1,0,0,F
5,8,Emigrating,165,1868.75,F,0,0,1,0,0,F
5,6,Emigrating,33,326.433,M,0,0,1,0,0,F
5,4,Emigrating,194,3647.36,F,0,0,1,0,0,F
5,2,Emigrating,109,4050.87,F,0,0,1,0,0,F
5,4,Immigrating,109,4050.87,F,0,0,1,0,0,F
5,11,Immigrating,194,3647.36,F,0,0,1,0,0,F
5,1,Immigrating,33,326.433,M,0,0,1,0,0,F
5,13,Immigrating,165,1868.75,F,0,0,1,0,0,F
5,12,Immigrating,87,10448.9,M,0,0,1,0,0,F
5,13,Immigrating,36,14455.9,F,0,0,1,0,0,F
5,23,Immigrating,388,3162.7,M,0,0,1,0,0,F
5,6,Immigrating,247,13268.7,F,1,0,1,0,0,F
5,9,Immigrating,144,568.148,F,0,0,1,0,0,F
5,10,Immigrating,167,1038.71,F,0,0,1,0,0,F
5,18,Immigrating,176,4820.96,F,0,0,1,0,0,F
6,24,Emigrating,207,1582.68,M,0,0,1,0,0,F
6,20,Emigrating,255,3868.27,F,0,0,1,0,0,F
6,18,Emigrating,176,4821.96,F,0,0,1,0,0,F
6,17,Emigrating,159,3394.63,M,0,0,1,0,0,F
6,13,Emigrating,36,14456.9,F,0,0,1,0,0,F
6,12,Emigrating,91,10345.5,F,0,0,1,0,0,F
6,12,Emigrating,87,10449.9,M,0,0,1,0,0,F
6,12,Emigrating,351,5159.19,M,0,0,1,0,0,F
6,9,Emigrating,144,569.148,F,0,0,1,0,0,F
6,5,Emigrating,136,2189.82,M,0,0,1,0,0,F
6,1,Emigrating,33,327.433,M,0,0,1,0,0,F
6,6,Immigrating,33,327.433,M,0,0,1,0,0,F
6,8,Immigrating,136,2189.82,M,0,0,1,0,0,F
6,13,Immigrating,144,569.148,F,0,0,1,0,0,F
6,2,Immigrating,351,5159.19,M,0,0,1,0,0,F
6,8,Immigrating,87,10449.9,M,0,0,1,0,0,F
6,2,Immigrating,91,10345.5,F,0,0,1,0,0,F
6,9,Immigrating,36,14456.9,F,0,0,1,0,0,F
6,2,Immigrating,159,3394.63,M,0,0,1,0,0,F
6,19,Immigrating,176,4821.96,F,0,0,1,0,0,F
6,19,Immigrating,255,3868.27,F,0,0,1,0,0,F
6,18,Immigrating,207,1582.68,M,0,0,1,0,0,F
7,24,Emigrating,181,6243.09,F,0,0,1,0,0,F
7,23,Emigrating,102,24493.7,F,0,0,1,0,0,F
7,23,Emigrating,24,1712.77,F,0,0,1,0,0,F
7,18,Emigrating,207,1583.68,M,0,0,1,0,0,F
7,13,Emigrating,165,1870.75,F,0,0,1,0,0,F
7,12,Emigrating,195,1873.9,M,0,0,1,0,0,F
7,9,Emigrating,36,14457.9,F,0,0,1,0,0,F
7,8,Emigrating,136,2190.82,M,0,0,1,0,0,F
7,6,Emigrating,247,13270.7,F,1,0,1,0.006,0,F
7,2,Emigrating,81,4793.85,F,0,0,1,0,0,F
7,2,Emigrating,351,5160.19,M,0,0,1,0,0,F
7,1,Emigrating,2,16872.9,F,0,0,1,0,0,F
7,9,Immigrating,2,16872.9,F,0,0,1,0,0,F
7,12,Immigrating,351,5160.19,M,0,0,1,0,0,F
7,9,Immigrating,81,4793.85,F,0,0,1,0,0,F
7,12,Immigrating,247,13270.7,F,1,0,1,0.006,0,F
7,5,Immigrating,136,2190.82,M,0,0,1,0,0,F
7,19,Immigrating,36,14457.9,F,0,0,1,0,0,F
7,24,Immigrating,195,1873.9,M,0,0,1,0,0,F
7,8,Immigrating,165,1870.75,F,0,0,1,0,0,F
7,24,Immigrating,207,1583.68,M,0,0,1,0,0,F
7,18,Immigrating,24,1712.77,F,0,0,1,0,0,F
7,2,Immigrating,102,24493.7,F,0,0,1,0,0,F
7,13,Immigrating,181,6243.09,F,0,0,1,0,0,F
8,24,Emigrating,103,2389.14,F,1,0,1,0.241649,0,F
8,20,Emigrating,73,5334.94,M,0,0,1,0,0,F
8,19,Emigrating,202,1452.39,M,1,0,1,0.341642,0,F
8,19,Emigrating,36,14458.9,F,0,0,1,0,0,F
8,19,Emigrating,255,3870.27,F,0,0,1,0,0,F
8,18,Emigrating,175,3815.72,F,0,0,1,0,0,F
8,18,Emigrating,24,1713.77,F,0,0,1,0,0,F
8,13,Emigrating,181,6244.09,F,0,0,1,0,0,F
8,12,Emigrating,13,4952.76,M,0,0,1,0,0,F
8,9,Emigrating,2,16873.9,F,0,0,1,0,0,F
8,8,Emigrating,139,926.892,F,0,0,1,0,0,F
8,6,Emigrating,241,55.708,F,0,0,1,0,0,F
8,2,Emigrating,91,10347.5,F,0,0,1,0,0,F
8,2,Emigrating,102,24494.7,F,0,0,1,0,0,F
8,23,Immigrating,102,24494.7,F,0,0,1,0,0,F
8,12,Immigrating,91,10347.5,F,0,0,1,0,0,F
8,2,Immigrating,241,55.708,F,0,0,1,0,0,F
8,12,Immigrating,139,926.892,F,0,0,1,0,0,F
8,1,Immigrating,2,16873.9,F,0,0,1,0,0,F
8,17,Immigrating,13,4952.76,M,0,0,1,0,0,F
8,24,Immigrating,181,6244.09,F,0,0,1,0,0,F
8,23,Immigrating,24,1713.77,F,0,0,1,0,0,F
8,20,Immigrating,175,3815.72,F,0,0,1,0,0,F
8,20,Immigrating,255,3870.27,F,0,0,1,0,0,F
8,9,Immigrating,36,14458.9,F,0,0,1,0,0,F
8,9,Immigrating,202,1452.39,M,1,0,1,0.341642,0,F
8,18,Immigrating,73,5334.94,M,0,0,1,0,0,F
8,19,Immigrating,103,2389.14,F,1,0,1,0.241649,0,F
9,23,Emigrating,206,5696.03,F,0,0,1,0,0,F
9,20,Emigrating,175,3816.72,F,0,0,1,0,0,F
9,18,Emigrating,73,5335.94,M,0,0,1,0,0,F
9,17,Emigrating,13,4953.76,M,0,0,1,0,0,F
9,13,Emigrating,144,572.148,F,0,0,1,0,0,F
9,12,Emigrating,139,927.892,F,0,0,1,0,0,F
9,9,Emigrating,81,4795.85,F,0,0,1,0,0,F
9,9,Emigrating,202,1453.39,M,1,0,1,0.341491,0,F
9,8,Emigrating,87,10452.9,M,0,0,1,0,0,F
9,2,Emigrating,241,56.708,F,0,0,1,0,0,F
9,6,Immigrating,241,56.708,F,0,0,1,0,0,F
9,15,Immigrating,87,10452.9,M,0,0,1,0,0,F
9,19,Immigrating,202,1453.39,M,1,0,1,0.341491,0,F
9,2,Immigrating,81,4795.85,F,0,0,1,0,0,F
9,8,Immigrating,139,927.892,F,0,0,1,0,0,F
9,23,Immigrating,144,572.148,F,0,0,1,0,0,F
9,12,Immigrating,13,4953.76,M,0,0,1,0,0,F
9,20,Immigrating,73,5335.94,M,0,0,1,0,0,F
9,18,Immigrating,175,3816.72,F,0,0,1,0,0,F
9,19,Immigrating,206,5696.03,F,0,0,1,0,0,F
10,23,Emigrating,50,1506.21,F,0,0,1,0,0,F
10,23,Emigrating,144,573.148,F,0,0,1,0,0,F
10,19,Emigrating,206,5697.03,F,0,0,1,0,0,F
10,18,Emigrating,97,2289.91,M,0,0,1,0,0,F
10,11,Emigrating,12,5383.88,M,0,0,1,0,0,F
10,5,Emigrating,162,47039.5,M,0,0,1,0,0,F
10,5,Emigrating,370,974.445,M,0,0,1,0,0,F
10,13,Immigrating,370,974.445,M,0,0,1,0,0,F
10,6,Immigrating,162,47039.5,M,0,0,1,0,0,F
10,10,Immigrating,12,5383.88,M,0,0,1,0,0,F
10,25,Immigrating,97,2289.91,M,0,0,1,0,0,F
10,23,Immigrating,206,5697.03,F,0,0,1,0,0,F
10,13,Immigrating,144,573.148,F,0,0,1,0,0,F
10,9,Immigrating,50,1506.21,F,0,0,1,0,0,F
11,25,Emigrating,97,2290.91,M,0,0,1,0,0,F
11,24,Emigrating,195,1877.9,M,0,0,1,0,0,F
11,23,Emigrating,24,1716.77,F,0,0,1,0,0,F
11,20,Emigrating,47,3702.1,F,1,0,1,2.66852,0,F
11,20,Emigrating,125,2329.62,F,0,0,1,0,0,F
11,13,Emigrating,370,975.445,M,0,0,1,0,0,F
11,11,Emigrating,116,13095.5,F,0,0,1,0,0,F
11,9,Emigrating,50,1507.21,F,0,0,1,0,0,F
11,6,Emigrating,162,47040.5,M,0,0,1,0,0,F
11,5,Immigrating,162,47040.5,M,0,0,1,0,0,F
11,23,Immigrating,50,1507.21,F,0,0,1,0,0,F
11,6,Immigrating,116,13095.5,F,0,0,1,0,0,F
11,5,Immigrating,370,975.445,M,0,0,1,0,0,F
11,3,Immigrating,125,2329.62,F,0,0,1,0,0,F
11,9,Immigrating,47,3702.1,F,1,0,1,2.66852,0,F
11,17,Immigrating,24,1716.77,F,0,0,1,0,0,F
11,12,Immigrating,195,1877.9,M,0,0,1,0,0,F
11,18,Immigrating,97,2290.91,M,0,0,1,0,0,F
12,23,Emigrating,336,2439.62,F,0,0,1,0,0,F
12,23,Emigrating,102,24498.7,F,0,0,1,0,0,F
12,20,Emigrating,73,5338.94,M,0,0,1,0,0,F
12,19,Emigrating,103,2393.14,F,1,0,1,58.5262,0,F
12,17,Emigrating,24,1717.77,F,0,0,1,0,0,F
12,13,Emigrating,92,748.527,F,0,0,1,0,0,F
12,12,Emigrating,273,1769.79,M,1,0,1,72.6553,0,F
12,10,Emigrating,12,5385.88,M,0,0,1,0,0,F
12,8,Emigrating,9,2338.39,M,0,0,1,0,0,F
12,6,Emigrating,85,5034.75,M,0,0,1,0,0,F
12,6,Emigrating,116,13096.5,F,0,0,1,0,0,F
12,2,Emigrating,159,3400.63,M,0,0,1,0,0,F
12,4,Immigrating,159,3400.63,M,0,0,1,0,0,F
12,11,Immigrating,116,13096.5,F,0,0,1,0,0,F
12,15,Immigrating,85,5034.75,M,0,0,1,0,0,F
12,19,Immigrating,9,2338.39,M,0,0,1,0,0,F
12,11,Immigrating,12,5385.88,M,0,0,1,0,0,F
12,25,Immigrating,273,1769.79,M,1,0,1,72.6553,0,F
12,11,Immigrating,92,748.527,F,0,0,1,0,0,F
12,23,Immigrating,24,1717.77,F,0,0,1,0,0,F
12,24,Immigrating,103,2393.14,F,1,0,1,58.5262,0,F
12,3,Immigrating,73,5338.94,M,0,0,1,0,0,F
12,10,Immigrating,102,24498.7,F,0,0,1,0,0,F
12,20,Immigrating,336,2439.62,F,0,0,1,0,0,F
13,25,Emigrating,273,1770.79,M,1,0,1,72.6271,0,F
13,24,Emigrating,51,3162.77,M,0,0,1,0,0,F
13,24,Emigrating,259,1002.17,F,0,0,1,0,0,F
13,20,Emigrating,336,2440.62,F,0,0,1,0,0,F
13,19,Emigrating,46,12698.2,F,0,0,1,0,0,F
13,19,Emigrating,9,2339.39,M,0,0,1,0,0,F
13,18,Emigrating,201,3905.25,M,0,0,1,0,0,F
13,12,Emigrating,65,2862.44,M,0,0,1,0,0,F
13,12,Emigrating,325,2004.51,F,0,0,1,0,0,F
13,12,Emigrating,351,5166.19,M,0,0,1,0,0,F
13,11,Emigrating,92,749.527,F,0,0,1,0,0,F
13,10,Emigrating,102,24499.7,F,0,0,1,0,0,F
13,9,Emigrating,47,3704.1,F,1,0,1,41.5381,0,F
13,8,Emigrating,243,2634.96,F,0,0,1,0,0,F
13,4,Emigrating,159,3401.63,M,0,0,1,0,0,F
13,3,Emigrating,73,5339.94,M,0,0,1,0,0,F
13,20,Immigrating,73,5339.94,M,0,0,1,0,0,F
13,2,Immigrating,159,3401.63,M,0,0,1,0,0,F
13,2,Immigrating,243,2634.96,F,0,0,1,0,0,F
13,20,Immigrating,47,3704.1,F,1,0,1,41.5381,0,F
13,23,Immigrating,102,24499.7,F,0,0,1,0,0,F
13,13,Immigrating,92,749.527,F,0,0,1,0,0,F
13,18,Immigrating,351,5166.19,M,0,0,1,0,0,F
13,5,Immigrating,325,2004.51,F,0,0,1,0,0,F
13,13,Immigrating,65,2862.44,M,0,0,1,0,0,F
13,9,Immigrating,201,3905.25,M,0,0,1,0,0,F
13,8,Immigrating,9,2339.39,M,0,0,1,0,0,F
13,3,Immigrating,46,12698.2,F,0,0,1,0,0,F
13,23,Immigrating,336,2440.62,F,0,0,1,0,0,F
13,2,Immigrating,259,1002.17,F,0,0,1,0,0,F
13,18,Immigrating,51,3162.77,M,0,0,1,0,0,F
13,12,Immigrating,273,1770.79,M,1,0,1,72.6271,0,F
14,19,NewClinicalCase,202,1458.39,M,1,0,1,1286.43,0,T
14,18,NewClinicalCase,71,587.788,M,1,0,1,2085.84,0,T
14,18,Emigrating,351,5167.19,M,0,0,1,0,0,F
14,18,Emigrating,51,3163.77,M,0,0,1,0,0,F
14,17,Emigrating,18,2378.31,F,0,0,1,0,0,F
14,15,Emigrating,87,10457.9,M,0,0,1,0,0,F
14,13,Emigrating,65,2863.44,M,0,0,1,0,0,F
14,12,NewClinicalCase,273,1771.79,M,1,0,1,1130.45,0,T
14,10,NewClinicalCase,89,1661.24,F,1,0,1,1180.96,0,T
14,9,Emigrating,201,3906.25,M,0,0,1,0,0,F
14,8,Emigrating,113,3271.94,M,0,0,1,0,0,F
14,5,Emigrating,214,1443.02,M,0,0,1,0,0,F
14,5,Emigrating,325,2005.51,F,0,0,1,0,0,F
14,2,NewClinicalCase,133,314.132,M,1,0,1,2592.01,0,T
14,2,Emigrating,81,4800.85,F,0,0,1,0,0,F
14,2,Emigrating,259,1003.17,F,0,0,1,0,0,F
14,2,Emigrating,243,2635.96,F,0,0,1,0,0,F
14,8,Immigrating,243,2635.96,F,0,0,1,0,0,F
14,24,Immigrating,259,1003.17,F,0,0,1,0,0,F
14,6,Immigrating,81,4800.85,F,0,0,1,0,0,F
14,12,Immigrating,325,2005.51,F,0,0,1,0,0,F
14,13,Immigrating,214,1443.02,M,0,0,1,0,0,F
14,13,Immigrating,113,3271.94,M,0,0,1,0,0,F
14,18,Immigrating,201,3906.25,M,0,0,1,0,0,F
14,12,Immigrating,65,2863.44,M,0,0,1,0,0,F
14,8,Immigrating,87,10457.9,M,0,0,1,0,0,F
14,12,Immigrating,18,2378.31,F,0,0,1,0,0,F
14,24,Immigrating,51,3163.77,M,0,0,1,0,0,F
14,12,Immigrating,351,5167.19,M,0,0,1,0,0,F
15,24,NewClinicalCase,103,2396.14,F,1,0,1,910.758,0,T
15,24,Emigrating,233,3513.17,M,0,0,1,0,0,F
15,23,NewClinicalCase,258,2156.03,M,1,0,1,984.446,0,T
15,23,Emigrating,180,11760.2,F,0,0,1,0,0,F
15,20,NewClinicalCase,47,3706.1,F,1,0,1,646.679,0,T
15,19,NewClinicalCase,150,4113.86,F,1,0,1,593.151,0,T
15,18,Emigrating,175,3822.72,F,0,0,1,0,0,F
15,13,Emigrating,214,1444.02,M,0,0,1,0,0,F
15,12,Emigrating,247,13278.7,F,1,0,1,360.218,0,F
15,12,Emigrating,39,15763.4,F,0,0,1,0,0,F
15,10,Emigrating,219,2719.62,F,0,0,1,0,0,F
15,6,NewClinicalCase,137,3205.83,M,1,0,1,727.197,0,T
15,6,Emigrating,163,2859.74,M,0,0,1,0,0,F
15,6,Emigrating,81,4801.85,F,0,0,1,0,0,F
15,5,NewClinicalCase,318,1822.68,M,1,0,1,1108.99,0,T
15,5,Emigrating,240,2208.7,M,0,0,1,0,0,F
15,4,Emigrating,31,326.424,F,0,0,1,0,0,F
15,3,Emigrating,125,2333.62,F,0,0,1,0,0,F
15,2,Emigrating,3,28108,M,1,0,1,360.218,0,F
15,4,Immigrating,3,28108,M,1,0,1,360.218,0,F
15,20,Immigrating,125,2333.62,F,0,0,1,0,0,F
15,10,Immigrating,31,326.424,F,0,0,1,0,0,F
15,10,Immigrating,240,2208.7,M,0,0,1,0,0,F
15,2,Immigrating,81,4801.85,F,0,0,1,0,0,F
15,12,Immigrating,163,2859.74,M,0,0,1,0,0,F
15,15,Immigrating,219,2719.62,F,0,0,1,0,0,F
15,17,Immigrating,39,15763.4,F,0,0,1,0,0,F
15,11,Immigrating,247,13278.7,F,1,0,1,360.218,0,F
15,5,Immigrating,214,1444.02,M,0,0,1,0,0,F
15,10,Immigrating,175,3822.72,F,0,0,1,0,0,F
15,11,Immigrating,180,11760.2,F,0,0,1,0,0,F
15,17,Immigrating,233,3513.17,M,0,0,1,0,0,F
16,24,Emigrating,155,3605.66,M,0,0,1,0,0,F
16,17,Emigrating,122,2642.21,M,0,0,1,0,0,F
16,15,Emigrating,219,2720.62,F,0,0,1,0,0,F
16,13,Emigrating,170,3356.56,M,0,0,1,0,0,F
16,13,Emigrating,113,3273.94,M,0,0,1,0,0,F
16,12,NewClinicalCase,117,13822.8,F,1,0,1,360.218,0,T
16,12,Emigrating,18,2380.31,F,0,0,1,0,0,F
16,11,NewClinicalCase,247,13279.7,F,1,0,1,360.218,0,T
16,11,Emigrating,247,13279.7,F,1,0,1,5610.16,0,F
16,10,Emigrating,31,327.424,F,0,0,1,0,0,F
16,10,Emigrating,175,3823.72,F,0,0,1,0,0,F
16,6,NewClinicalCase,59,16709.3,F,1,0,1,360.218,0,T
16,5,Emigrating,370,980.445,M,0,0,1,0,0,F
16,4,NewClinicalCase,3,28109,M,1,0,1,360.218,0,T
16,4,Emigrating,3,28109,M,1,0,1,5610.16,0,F
16,3,Emigrating,46,12701.2,F,0,0,1,0,0,F
16,2,Emigrating,237,1531,F,0,0,1,0,0,F
16,15,Immigrating,237,1531,F,0,0,1,0,0,F
16,19,Immigrating,46,12701.2,F,0,0,1,0,0,F
16,2,Immigrating,3,28109,M,1,0,1,5610.16,0,F
16,12,Immigrating,370,980.445,M,0,0,1,0,0,F
16,18,Immigrating,175,3823.72,F,0,0,1,0,0,F
16,4,Immigrating,31,327.424,F,0,0,1,0,0,F
16,12,Immigrating,247,13279.7,F,1,0,1,5610.16,0,F
16,17,Immigrating,18,2380.31,F,0,0,1,0,0,F
16,8,Immigrating,113,3273.94,M,0,0,1,0,0,F
16,1,Immigrating,170,3356.56,M,0,0,1,0,0,F
16,10,Immigrating,219,2720.62,F,0,0,1,0,0,F
16,8,Immigrating,122,2642.21,M,0,0,1,0,0,F
16,19,Immigrating,155,3605.66,M,0,0,1,0,0,F
17,20,Emigrating,203,7206.54,M,0,0,1,0,0,F
17,19,Emigrating,155,3606.66,M,0,0,1,0,0,F
17,17,Emigrating,39,15765.4,F,0,0,1,0,0,F
17,15,Emigrating,85,5039.75,M,0,0,1,0,0,F
17,12,Emigrating,195,1883.9,M,0,0,1,0,0,F
17,11,Emigrating,64,7588.87,F,0,0,1,0,0,F
17,11,Emigrating,180,11762.2,F,0,0,1,0,0,F
17,9,Emigrating,88,10851.1,M,0,0,1,0,0,F
17,8,Emigrating,122,2643.21,M,0,0,1,0,0,F
17,5,Emigrating,58,5803.36,M,0,0,1,0,0,F
17,1,Emigrating,80,1175.34,M,0,0,1,0,0,F
17,6,Immigrating,80,1175.34,M,0,0,1,0,0,F
17,12,Immigrating,58,5803.36,M,0,0,1,0,0,F
17,17,Immigrating,122,2643.21,M,0,0,1,0,0,F
17,11,Immigrating,88,10851.1,M,0,0,1,0,0,F
17,23,Immigrating,180,11762.2,F,0,0,1,0,0,F
17,12,Immigrating,64,7588.87,F,0,0,1,0,0,F
17,10,Immigrating,195,1883.9,M,0,0,1,0,0,F
17,6,Immigrating,85,5039.75,M,0,0,1,0,0,F
17,12,Immigrating,39,15765.4,F,0,0,1,0,0,F
17,24,Immigrating,155,3606.66,M,0,0,1,0,0,F
17,24,Immigrating,203,7206.54,M,0,0,1,0,0,F
18,19,Emigrating,72,16078.6,F,0,0,1,0,0,F
18,18,Emigrating,253,4214.12,M,0,0,1,0,0,F
18,18,Emigrating,123,7234.93,F,0,0,1,0,0,F
18,15,Emigrating,237,1533,F,0,0,1,0,0,F
18,12,Emigrating,163,2862.74,M,0,0,1,0,0,F
18,12,Emigrating,169,3962.85,M,0,0,1,0,0,F
18,12,Emigrating,370,982.445,M,0,0,1,0,0,F
18,12,Emigrating,58,5804.36,M,0,0,1,0,0,F
18,10,Emigrating,195,1884.9,M,0,0,1,0,0,F
18,9,Emigrating,36,14468.9,F,0,0,1,0,0,F
18,8,Emigrating,243,2639.96,F,0,0,1,0,0,F
18,6,Emigrating,80,1176.34,M,0,0,1,0,0,F
18,5,Emigrating,214,1447.02,M,0,0,1,0,0,F
18,4,Emigrating,31,329.424,F,0,0,1,0,0,F
18,1,Emigrating,170,3358.56,M,0,0,1,0,0,F
18,13,Immigrating,170,3358.56,M,0,0,1,0,0,F
18,12,Immigrating,31,329.424,F,0,0,1,0,0,F
18,9,Immigrating,214,1447.02,M,0,0,1,0,0,F
18,1,Immigrating,80,1176.34,M,0,0,1,0,0,F
18,6,Immigrating,243,2639.96,F,0,0,1,0,0,F
18,2,Immigrating,36,14468.9,F,0,0,1,0,0,F
18,12,Immigrating,195,1884.9,M,0,0,1,0,0,F
18,5,Immigrating,58,5804.36,M,0,0,1,0,0,F
18,5,Immigrating,370,982.445,M,0,0,1,0,0,F
18,10,Immigrating,169,3962.85,M,0,0,1,0,0,F
18,6,Immigrating,163,2862.74,M,0,0,1,0,0,F
18,2,Immigrating,237,1533,F,0,0,1,0,0,F
18,8,Immigrating,123,7234.93,F,0,0,1,0,0,F
18,6,Immigrating,253,4214.12,M,0,0,1,0,0,F
18,3,Immigrating,72,16078.6,F,0,0,1,0,0,F
19,24,Emigrating,203,7208.54,M,0,0,1,0,0,F
