Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
2,13,10,77,0,0,77,75,0,3872,5800,2900,34,0,2,0,0,0,6,0,0,2049.02,68.5299,160.446,1,0.0435984,0.081678,0,0,0
2,12,15,90,0,0,90,99,0,3291,6000,3000,26,0,10,0,0,0,10,0,0,2599.02,95.5299,164.446,1,0.0284848,0.0673424,0,0,0
2,11,10,122,0,0,122,147,0,10341,7200,3600,41,0,5,0,0,0,12,0,0,19149.1,427.65,832.231,1,0.151457,0.239141,0,0,0
2,10,11,50,0,0,50,43,0,663,4800,2400,18,0,6,0,0,0,3,0,0,2274.51,47.765,89.7231,1,0.0383788,0.0653424,0,0,0
2,9,11,60,0,0,60,64,0,3951,4600,2300,24,0,1,0,0,0,11,0,0,1953.02,74.5299,171.446,1,0.0533982,0.0611186,0,0,0
2,8,10,73,0,0,73,70,0,3408,4800,2400,16,0,7,0,0,0,6,0,0,2493.02,96.5299,152.446,1,0.0298653,0.120489,0,0,0
2,7,0,83,0,0,83,75,0,4412,5200,2600,0,0,0,0,0,0,9,0,0,1490.02,83.5299,164.446,1,0.0376171,0.0598567,0,0,0
2,6,11,63,0,0,63,70,0,4364,3600,1800,12,0,5,0,0,0,7,0,0,1505.02,104.53,176.446,1,0.0572979,0.0653424,0,0,0
2,5,14,43,0,0,43,40,0,1986,2800,1400,10,0,2,0,0,0,5,0,0,949.508,55.765,83.7231,1,0.0584469,0.0424124,0,0,0
2,4,3,44,0,0,44,36,0,2021,3400,1700,15,0,2,0,0,0,7,0,0,940.508,42.765,70.7231,1,0.0589646,0.0363013,0,0,0
2,3,1,78,0,0,78,78,0,3825,5400,2700,22,0,5,0,0,0,9,0,0,2076.02,99.5299,149.446,1,0.0259848,0.089178,0,0,0
2,2,9,66,0,0,66,72,0,3794,4200,2100,20,0,2,0,0,0,4,0,0,2088.02,82.5299,185.446,1,0.0796969,0.0442282,0,0,0
2,1,5,66,0,0,66,72,0,3491,4600,2300,16,0,5,0,0,0,11,0,0,2416.02,76.5299,166.446,1,0.0343097,0.054452,0,0,0
3,26,20,659,0,0,659,614,0,59383,1800,900,6,0,2,0,0,0,69,0,0,85893.1,1922.49,3406.35,1,0.111947,0.155473,0,0,0
3,25,2,68,0,0,68,57,0,4768,5800,2900,22,0,6,0,0,0,4,0,0,2500.41,73.5746,188.267,1,0.0919124,0.11889,0,0,0
3,24,10,77,0,0,77,77,0,5751,4800,2400,16,0,6,0,0,0,4,0,0,1516.41,108.575,154.267,0.935635,0.0302208,0.0464821,0,0,0
3,23,15,121,0,0,121,122,0,12853,7400,3700,38,0,7,0,0,0,8,0,0,23559,424.873,814.337,1,0.184854,0.298297,0,0,0
3,22,0,211,0,0,211,201,0,24259,2000,1000,0,0,0,0,0,0,31,0,0,48418.1,910.746,1714.67,1,0.273531,0.319704,0,0,0
3,21,0,227,0,0,227,219,0,25444,1400,700,0,0,0,0,0,0,21,0,0,47185.1,955.746,1717.67,1,0.214825,0.21335,0,0,0
3,20,10,70,0,0,70,69,0,5564,4000,2000,19,0,3,0,0,0,6,0,0,1702.41,100.575,163.267,1,0.0646083,0.0969145,0,0,0
3,19,1,71,0,0,71,70,0,5725,3800,1900,20,0,1,0,0,0,9,0,0,1547.41,90.5746,167.267,1,0.040765,0.0702028,0,0,0
3,18,0,102,0,0,102,106,0,5020,5800,2900,0,0,0,0,0,0,16,0,0,2248.41,79.5746,182.267,1,0.0348321,0.0479017,0,0,0
3,17,5,157,0,0,157,160,0,13636,6000,3000,50,0,8,0,0,0,15,0,0,22736,440.873,838.337,1,0.142391,0.26851,0,0,0
3,16,0,211,0,0,211,222,0,24251,2400,1200,0,0,0,0,0,0,31,0,0,48483.1,862.746,1705.67,1,0.142983,0.274916,0,0,0
3,15,5,67,0,0,67,63,0,4968,4200,2100,19,0,4,0,0,0,3,0,0,2287.41,89.5746,185.267,1,0.120662,0.0598022,0,0,0
3,14,0,68,0,0,68,67,0,5205,3000,1500,0,0,0,0,0,0,4,0,0,2093.41,76.5746,155.267,1,0.0452944,0.195558,0,0,0
3,13,10,77,0,0,77,77,0,4696,4000,2000,22,0,4,0,0,0,6,0,0,2551.41,102.575,180.267,1,0.034265,0.0573022,0,0,0
3,12,15,90,0,0,90,91,0,5878,4400,2200,26,0,4,0,0,0,9,0,0,1413.41,69.5746,169.267,0.764416,0.119412,0.091359,0,0,0
3,11,10,111,0,0,111,124,0,12151,4400,2200,29,0,3,0,0,0,16,0,0,24136,475.873,888.337,1,0.178187,0.260072,0,0,0
3,10,11,47,0,0,47,38,0,2753,3000,1500,12,0,1,0,0,0,3,0,0,894.204,43.7873,74.1337,1,0.0597062,0.0448615,0,0,0
3,9,11,60,0,0,60,46,0,5026,2800,1400,13,0,1,0,0,0,5,0,0,2241.41,94.5746,168.267,1,0.0532357,0.0857231,0,0,0
3,8,9,63,0,0,63,69,0,5130,3200,1600,13,0,3,0,0,0,4,0,0,2150.41,98.5746,151.267,1,0.120662,0.0692937,0,0,0
3,7,0,67,0,0,67,71,0,5420,2600,1300,0,0,0,0,0,0,8,0,0,1842.41,96.5746,171.267,1,0.41765,0.0432753,0,0,0
3,6,11,57,0,0,57,64,0,5615,4200,2100,22,0,3,0,0,0,6,0,0,1635.41,106.575,173.267,1,0.0871083,0.176446,0,0,0
3,5,14,37,0,0,37,36,0,2521,2400,1200,9,0,2,0,0,0,3,0,0,1106.2,55.7873,82.1337,1,0.0929416,0.0523269,0,0,0
3,4,4,48,0,0,48,46,0,2535,3400,1700,13,0,3,0,0,0,6,0,0,1104.2,45.7873,80.1337,1,0.0213825,0.0884039,0,0,0
3,3,1,71,0,0,71,72,0,5324,4400,2200,17,0,6,0,0,0,3,0,0,1948.41,69.5746,188.267,1,0.124412,0.0498154,0,0,0
3,2,9,66,0,0,66,55,0,4074,3600,1800,17,0,0,0,0,0,4,0,0,3172.41,102.575,181.267,1,0.04585,0.0927231,0,0,0
3,1,4,69,0,0,69,66,0,4569,4400,2200,20,0,5,0,0,0,5,0,0,2688.41,100.575,172.267,1,0.063775,0.0756573,0,0,0
4,26,10,589,0,0,589,543,0,55473,5400,2700,21,0,5,0,0,0,70,0,0,111768,3068.98,6749.13,1,1,1,0,0,0
4,25,2,55,0,0,55,59,0,5993,4000,2000,16,0,2,0,0,0,8,0,0,2593.66,103.899,162.407,1,0.0408748,0.0724106,0,0,0
4,24,10,70,0,0,70,68,0,6978,3000,1500,16,0,2,0,0,0,12,0,0,1585.66,98.8989,190.407,0.758204,0.0904789,0.0964172,0,0,0
4,23,15,108,0,0,108,99,0,15100,5800,2900,29,0,6,0,0,0,11,0,0,27831.3,487.494,846.032,1,0.17703,0.290835,0,0,0
4,22,0,180,0,0,180,170,0,23897,2200,1100,0,0,0,0,0,0,17,0,0,60663.6,1690.99,2278.06,1,1,1,0,0,0
4,21,0,192,0,0,192,190,0,24494,2800,1400,0,0,0,0,0,0,27,0,0,59591.6,1756.99,2687.06,1,1,1,0,0,0
4,20,11,61,0,0,61,64,0,6696,4400,2200,18,0,3,0,0,0,10,0,0,1871.66,96.8989,188.407,1,0.0628592,0.163267,0,0,0
4,19,10,65,0,0,65,60,0,6236,3400,1700,21,0,3,0,0,0,3,0,0,2323.66,118.899,174.407,1,0.0646962,0.104542,0,0,0
4,18,0,93,0,0,93,101,0,7048,6200,3100,0,0,0,0,0,0,9,0,0,1539.66,89.8989,175.407,0.936836,0.0663122,0.0828488,0,0,0
4,17,5,149,0,0,149,144,0,15990,8400,4200,54,0,8,0,0,0,21,0,0,26856.3,530.494,888.032,1,0.314909,0.381062,0,0,0
4,16,0,164,0,0,164,183,0,24185,2400,1200,0,0,0,0,0,0,22,0,0,60871.6,985.989,2487.06,1,0.862746,1,0,0,0
4,15,5,59,0,0,59,59,0,6230,3600,1800,19,0,1,0,0,0,10,0,0,2387.66,105.899,129.407,1,0.0497637,0.185267,0,0,0
4,14,0,63,0,0,63,61,0,5543,2200,1100,0,0,0,0,0,0,12,0,0,3052.66,96.8989,160.407,1,0.0957183,0.0970422,0,0,0
4,13,9,69,0,0,69,83,0,5526,4000,2000,24,0,2,0,0,0,8,0,0,3034.66,87.8989,204.407,1,0.0641092,0.128762,0,0,0
4,12,15,92,0,0,92,85,0,6758,4200,2100,26,0,4,0,0,0,9,0,0,1817.66,97.8989,179.407,1,0.0347873,0.141056,0,0,0
4,11,10,97,0,0,97,107,0,14130,5400,2700,26,0,7,0,0,0,16,0,0,28754.3,462.494,918.032,1,0.594841,0.49352,0,0,0
4,10,9,40,0,0,40,34,0,3027,2600,1300,14,0,0,0,0,0,4,0,0,1283.33,41.4494,74.7033,1,0.0364894,0.0529527,0,0,0
4,9,9,63,0,0,63,34,0,5419,2600,1300,14,0,1,0,0,0,9,0,0,3171.66,86.8989,175.407,1,0.0675533,0.210334,0,0,0
4,8,9,65,0,0,65,55,0,6459,4200,2100,19,0,3,0,0,0,8,0,0,2104.66,98.8989,190.407,1,0.123218,0.189084,0,0,0
4,7,0,59,0,0,59,73,0,5777,3800,1900,0,0,0,0,0,0,8,0,0,2824.66,90.8989,160.407,1,0.120718,0.142723,0,0,0
4,6,12,56,0,0,56,54,0,6944,3200,1600,17,0,2,0,0,0,6,0,0,1591.66,106.899,210.407,1,0.0761248,0.14439,0,0,0
4,5,15,32,0,0,32,37,0,3205,2400,1200,9,0,2,0,0,0,4,0,0,1078.33,51.4494,91.7033,1,0.0697342,0.102667,0,0,0
4,4,5,46,0,0,46,41,0,3405,2800,1400,10,0,3,0,0,0,6,0,0,861.33,54.4494,105.703,1,0.114468,0.0400669,0,0,0
4,3,1,55,0,0,55,54,0,7015,3400,1700,16,0,1,0,0,0,5,0,0,1548.66,96.8989,192.407,0.88564,0.0579789,0.188267,0,0,0
4,2,10,63,0,0,63,54,0,5349,4200,2100,21,0,1,0,0,0,5,0,0,3222.66,117.899,163.407,1,0.0732676,0.226584,0,0,0
4,1,5,59,0,0,59,58,0,5685,3000,1500,14,0,2,0,0,0,8,0,0,2943.66,86.8989,137.407,1,0.0838122,0.0861337,0,0,0
5,26,10,519,0,0,519,480,0,55580,97200,48600,405,0,63,0,0,0,70,0,0,134718,3620.2,8494.2,1,1,1,0,0,0
5,25,1,42,0,0,42,53,0,6511,3200,1600,11,0,5,0,0,0,10,0,0,3301.99,126.51,181.11,1,0.129874,0.0676694,0,0,0
5,24,10,58,0,0,58,53,0,8107,4800,2400,24,0,1,0,0,0,8,0,0,1712.99,105.51,195.11,0.991037,0.164831,0.238008,0,0,0
5,23,15,101,0,0,101,81,0,16609,6800,3400,34,0,5,0,0,0,8,0,0,32513,513.549,967.551,1,0.187498,0.52877,0,0,0
5,22,0,154,0,0,154,142,0,23847,2200,1100,0,0,0,0,0,0,25,0,0,71593.9,2283.1,3482.1,1,1,1,0,0,0
5,21,0,154,0,0,154,153,0,24950,1000,500,0,0,0,0,0,0,31,0,0,71338.9,1882.1,3035.1,1,1,1,0,0,0
5,20,10,70,0,0,70,68,0,7704,4000,2000,16,0,6,0,0,0,2,0,0,2106.99,103.51,206.11,1,0.0692135,0.117754,0,0,0
5,19,10,55,0,0,55,62,0,6925,3200,1600,14,0,2,0,0,0,10,0,0,2905.99,93.5099,196.11,1,0.0990824,0.145339,0,0,0
5,18,0,91,0,0,91,93,0,7281,2800,1400,0,0,0,0,0,0,12,0,0,2573.99,100.51,165.11,1,0.0374579,0.0548145,0,0,0
5,17,5,129,0,0,129,120,0,18475,5200,2600,31,0,6,0,0,0,19,0,0,30708,476.549,943.551,1,0.294719,0.222008,0,0,0
5,16,0,142,0,0,142,156,0,24265,3600,1800,0,0,0,0,0,0,21,0,0,71872.9,1820.1,3248.1,1,1,1,0,0,0
5,15,5,51,0,0,51,52,0,6866,2800,1400,13,0,4,0,0,0,6,0,0,2974.99,97.5099,182.11,1,0.0882491,0.0924333,0,0,0
5,14,0,60,0,0,60,47,0,5474,2800,1400,0,0,0,0,0,0,4,0,0,4350.99,101.51,194.11,1,0.0968989,0.160407,0,0,0
5,13,10,66,0,0,66,68,0,6074,4400,2200,22,0,1,0,0,0,7,0,0,3753.99,129.51,163.11,1,0.0488327,0.146005,0,0,0
5,12,15,73,0,0,73,86,0,7365,4600,2300,24,0,4,0,0,0,11,0,0,2458.99,115.51,181.11,1,0.0699278,0.0996703,0,0,0
5,11,10,91,0,0,91,103,0,16785,6400,3200,30,0,4,0,0,0,3,0,0,32381,541.549,895.551,1,0.462494,0.510018,0,0,0
5,10,10,31,0,0,31,34,0,3045,2600,1300,9,0,3,0,0,0,5,0,0,1853,52.7549,109.555,1,0.0345412,0.0622527,0,0,0
5,9,10,55,0,0,55,25,0,5951,4800,2400,20,0,4,0,0,0,8,0,0,3857.99,119.51,192.11,1,0.144831,0.146172,0,0,0
5,8,10,64,0,0,64,48,0,8144,4000,2000,19,0,3,0,0,0,4,0,0,1701.99,106.51,168.11,1,0.123624,0.136005,0,0,0
5,7,0,52,0,0,52,73,0,6293,1400,700,0,0,0,0,0,0,6,0,0,3536.99,98.5099,192.11,1,0.0908989,0.0802033,0,0,0
5,6,10,59,0,0,59,51,0,7401,3800,1900,15,0,3,0,0,0,9,0,0,2436.99,110.51,172.11,1,0.0890824,0.175339,0,0,0
5,5,15,32,0,0,32,43,0,3832,2000,1000,7,0,3,0,0,0,3,0,0,1077,59.7549,91.5551,1,0.128624,0.0764194,0,0,0
5,4,5,43,0,0,43,36,0,4056,3400,1700,17,0,0,0,0,0,1,0,0,852.996,64.7549,86.5551,0.86133,0.136124,0.0755023,0,0,0
5,3,1,42,0,0,42,38,0,7225,2800,1400,12,0,3,0,0,0,5,0,0,2613.99,100.51,181.11,1,0.0807491,0.120254,0,0,0
5,2,10,62,0,0,62,52,0,5927,5200,2600,26,0,3,0,0,0,5,0,0,3910.99,94.5099,188.11,1,0.0535904,0.136172,0,0,0
5,1,5,53,0,0,53,43,0,6377,3800,1900,17,0,4,0,0,0,2,0,0,3454.99,105.51,183.11,1,0.0868989,0.137407,0,0,0
6,26,10,450,0,0,450,418,0,89702,1200,600,3,0,3,0,0,0,69,0,0,131565,2032.29,3412.29,1,0.127472,0.205174,0,0,0
6,25,1,46,0,0,46,43,0,7984,2600,1300,13,0,0,0,0,0,3,0,0,3054.53,97.4148,199.615,1,0.158137,0.30185,0,0,0
6,24,10,44,0,0,44,51,0,8426,2400,1200,10,0,4,0,0,0,6,0,0,2599.53,122.415,187.615,1,0.0439625,0.121944,0,0,0
6,23,15,83,0,0,83,76,0,19088,6200,3100,30,0,4,0,0,0,17,0,0,36127.6,522.074,940.073,1,0.427958,0.322517,0,0,0
6,22,0,122,0,0,122,124,0,23856,2000,1000,0,0,0,0,0,0,21,0,0,82880.3,1616.15,5003.15,1,1,1,0,0,0
6,21,0,137,0,0,137,135,0,23607,1600,800,0,0,0,0,0,0,15,0,0,82442.3,2480.15,4826.15,1,1,1,0,0,0
6,20,11,59,0,0,59,54,0,8301,3800,1900,15,0,3,0,0,0,10,0,0,2772.53,105.415,156.615,1,0.0862582,0.114506,0,0,0
6,19,10,47,0,0,47,52,0,7333,2400,1200,10,0,1,0,0,0,8,0,0,3707.53,108.415,186.615,1,0.0935099,0.140079,0,0,0
6,18,0,72,0,0,72,77,0,7629,1600,800,0,0,0,0,0,0,15,0,0,3408.53,99.4148,198.615,1,0.10051,0.16511,0,0,0
6,17,5,102,0,0,102,108,0,19291,4800,2400,31,0,3,0,0,0,22,0,0,35860.6,583.074,943.073,1,0.26475,0.428887,0,0,0
6,16,0,131,0,0,131,140,0,25575,1400,700,0,0,0,0,0,0,12,0,0,82786.3,1207.15,3787.15,1,1,1,0,0,0
6,15,5,47,0,0,47,44,0,7555,2200,1100,9,0,4,0,0,0,5,0,0,3515.53,96.4148,168.615,1,0.121887,0.18211,0,0,0
6,14,0,54,0,0,54,55,0,6109,1800,900,0,0,0,0,0,0,4,0,0,4808.53,207.415,210.615,1,1,0.107839,0,0,0
6,13,9,64,0,0,64,64,0,6772,2800,1400,17,0,2,0,0,0,7,0,0,4285.53,94.4148,183.615,1,0.0809437,0.0906168,0,0,0
6,12,15,70,0,0,70,70,0,8993,4000,2000,26,0,7,0,0,0,15,0,0,2072.53,109.415,160.615,1,0.11551,0.113194,0,0,0
6,11,10,80,0,0,80,78,0,18473,3600,1800,16,0,5,0,0,0,13,0,0,36751.6,533.074,920.073,1,0.451291,0.263397,0,0,0
6,10,11,35,0,0,35,26,0,3925,1600,800,8,0,1,0,0,0,6,0,0,1602.27,39.7074,100.807,1,0.263775,0.0782537,0,0,0
6,9,10,54,0,0,54,28,0,6850,2400,1200,13,0,0,0,0,0,4,0,0,4175.53,109.415,200.615,1,0.11951,0.0738885,0,0,0
6,8,10,43,0,0,43,44,0,9037,2200,1100,10,0,2,0,0,0,7,0,0,1992.53,102.415,203.615,1,0.177516,0.0840551,0,0,0
