Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine47),Vaccinated,VaccineExpired
1963,1,0,0,14,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,15,76,0,0,0,2,0,0,0,0,0,0,0,0,0
1963,1,0,0,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,19,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,20,64,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,26,50,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,28,46,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,34,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,36,37,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,41,35,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,43,31,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,50,22,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,53,24,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,55,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,58,26,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,61,14,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,66,13,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,68,9,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,69,6,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,73,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,74,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,0,0,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,0,9,9,5,0,1,1,0,0,0,0,0,9,5,0
1963,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,0,1,2,28,28,0,0,2,2,0,0,0,0,0,28,0,0
1963,1,0,1,3,16,16,0,0,3,3,0,0,0,0,0,16,0,0
1963,1,0,1,4,19,19,0,0,1,1,0,0,0,0,0,19,0,0
1963,1,0,1,5,19,19,0,0,0,0,0,0,0,0,0,19,0,0
1963,1,0,1,6,29,29,0,0,1,1,0,0,0,0,0,29,0,0
1963,1,0,1,7,20,20,0,0,0,0,0,0,0,0,0,20,0,0
1963,1,0,1,8,13,13,0,0,2,2,0,0,0,0,0,13,0,0
1963,1,0,1,9,10,10,0,0,2,2,0,0,0,0,0,10,0,0
1963,1,0,1,10,13,13,0,0,1,1,0,0,0,0,0,13,0,0
1963,1,0,1,11,8,8,0,0,0,0,0,0,0,0,0,8,0,0
1963,1,0,1,12,13,13,0,0,2,1,0,0,0,0,0,13,0,0
1963,1,0,1,13,5,5,0,0,0,0,0,0,0,0,0,5,0,0
1963,1,0,1,14,14,14,0,0,0,0,0,0,0,0,0,14,0,0
1963,1,0,1,15,12,12,0,0,0,0,0,0,0,0,0,12,0,0
1963,1,0,1,16,12,12,0,0,1,1,0,0,0,0,0,12,0,0
1963,1,0,1,17,18,18,0,0,0,0,0,0,0,0,0,18,0,0
1963,1,0,1,18,26,26,0,0,1,0,0,0,0,0,0,26,0,0
1963,1,0,1,19,23,23,0,0,0,0,0,0,0,0,0,23,0,0
1963,1,0,1,20,25,25,0,0,0,0,0,0,0,0,0,25,0,0
1963,1,0,1,21,23,23,0,0,0,0,0,0,0,0,0,23,0,0
1963,1,0,1,22,23,23,1,0,0,0,0,0,0,0,0,23,1,0
1963,1,0,1,23,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1963,1,0,1,24,26,26,1,0,0,0,0,0,0,0,0,26,1,0
1963,1,0,1,25,21,21,0,0,0,0,0,0,0,0,0,21,0,0
1963,1,0,1,26,18,18,1,0,0,0,0,0,0,0,0,18,1,0
1963,1,0,1,27,18,18,1,0,0,0,0,0,0,0,0,18,1,0
1963,1,0,1,28,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1963,1,0,1,29,14,14,0,0,2,1,0,0,0,0,0,14,0,0
1963,1,0,1,30,22,22,2,0,0,0,0,0,0,0,0,22,2,0
1963,1,0,1,31,12,12,0,0,0,0,0,0,0,0,0,12,0,0
1963,1,0,1,32,20,20,1,0,0,0,0,0,0,0,0,20,1,0
1963,1,0,1,33,8,8,0,0,2,1,0,0,0,0,0,8,0,0
1963,1,0,1,34,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1963,1,0,1,35,14,14,0,0,0,0,0,0,0,0,0,14,0,0
1963,1,0,1,36,14,14,0,0,0,0,0,0,0,0,0,14,0,0
1963,1,0,1,37,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1963,1,0,1,38,10,10,0,0,1,1,0,0,0,0,0,10,0,0
1963,1,0,1,39,4,4,0,0,1,1,0,0,0,0,0,4,0,0
1963,1,0,1,40,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1963,1,0,1,41,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1963,1,0,1,42,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1963,1,0,1,43,10,10,0,0,0,0,0,0,0,0,0,10,0,0
1963,1,0,1,44,17,17,0,0,0,0,0,0,0,0,0,17,0,0
1963,1,0,1,45,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1963,1,0,1,46,14,14,0,0,0,0,0,0,0,0,0,14,0,0
1963,1,0,1,47,10,10,0,0,0,0,0,0,0,0,0,10,0,0
1963,1,0,1,48,8,8,0,0,0,0,0,0,0,0,0,8,0,0
1963,1,0,1,49,8,8,0,0,0,0,0,0,0,0,0,8,0,0
1963,1,0,1,50,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1963,1,0,1,51,8,8,0,0,0,0,0,0,0,0,0,8,0,0
1963,1,0,1,52,6,6,0,0,1,0,0,0,0,0,0,6,0,0
1963,1,0,1,53,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1963,1,0,1,54,6,6,0,0,1,0,0,0,0,0,0,6,0,0
1963,1,0,1,55,7,7,0,0,0,0,0,0,0,0,0,7,0,0
1963,1,0,1,56,7,7,0,0,0,0,0,0,0,0,0,7,0,0
1963,1,0,1,57,5,5,0,0,0,0,0,0,0,0,0,5,0,0
1963,1,0,1,58,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1963,1,0,1,59,6,6,0,0,1,1,0,0,0,0,0,6,0,0
1963,1,0,1,60,7,7,0,0,1,0,0,0,0,0,0,7,0,0
1963,1,0,1,61,3,3,0,0,1,1,0,0,0,0,0,3,0,0
1963,1,0,1,62,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1963,1,0,1,63,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1963,1,0,1,64,5,5,0,0,1,1,0,0,0,0,0,5,0,0
1963,1,0,1,65,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1963,1,0,1,66,8,8,0,0,0,0,0,0,0,0,0,8,0,0
1963,1,0,1,67,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1963,1,0,1,68,5,5,0,0,0,0,0,0,0,0,0,5,0,0
1963,1,0,1,69,4,4,0,0,1,0,0,0,0,0,0,4,0,0
1963,1,0,1,70,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1963,1,0,1,71,5,5,0,0,0,0,0,0,0,0,0,5,0,0
1963,1,0,1,72,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1963,1,0,1,73,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,0,1,74,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1963,1,0,1,75,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,78,1,1,0,0,1,1,0,0,0,0,0,1,0,0
1963,1,0,1,79,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,81,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,0,1,82,2,2,0,0,1,1,0,0,0,0,0,2,0,0
1963,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,0,156,0,0,0,8,0,0,0,0,0,0,0,0,0
1963,1,1,0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,2,164,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,3,154,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,4,139,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,6,165,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,10,121,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,11,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,12,122,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,15,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,17,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,18,57,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,20,47,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,23,55,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,26,53,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,27,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,30,67,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,33,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,36,65,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,37,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,46,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,49,27,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,50,39,0,0,0,2,0,0,0,0,0,0,0,0,0
1963,1,1,0,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,52,34,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,53,28,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,54,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,58,28,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,59,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,61,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,62,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,64,17,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,65,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,67,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,68,12,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,69,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,72,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,73,9,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,74,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,82,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1963,1,1,0,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,0,5,5,3,0,0,0,0,0,0,0,0,5,3,0
1963,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
1963,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,15,6,6,2,0,0,0,0,0,0,0,0,5,2,0
1963,1,1,1,16,12,12,1,0,0,0,0,0,0,0,0,12,2,0
1963,1,1,1,17,15,15,4,0,1,1,0,0,0,0,0,15,2,0
1963,1,1,1,18,25,25,0,0,0,0,0,0,0,0,0,25,2,0
1963,1,1,1,19,22,22,2,0,0,0,0,0,0,0,0,22,2,0
1963,1,1,1,20,27,27,1,0,0,0,0,0,0,0,0,27,1,0
1963,1,1,1,21,17,17,3,0,0,0,0,0,0,0,0,17,3,0
1963,1,1,1,22,24,24,1,0,0,0,0,0,0,0,0,24,1,0
1963,1,1,1,23,17,17,1,0,0,0,0,0,0,0,0,17,1,0
1963,1,1,1,24,15,15,1,0,0,0,0,0,0,0,0,15,1,0
1963,1,1,1,25,14,14,0,0,0,0,0,0,0,0,0,14,0,0
1963,1,1,1,26,15,15,1,0,0,0,0,0,0,0,0,15,1,0
1963,1,1,1,27,11,11,0,0,2,1,0,0,0,0,0,11,0,0
1963,1,1,1,28,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,29,9,9,1,0,0,0,0,0,0,0,0,9,1,0
1963,1,1,1,30,4,4,1,0,0,0,0,0,0,0,0,4,1,0
1963,1,1,1,31,9,9,1,0,0,0,0,0,0,0,0,9,1,0
1963,1,1,1,32,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,33,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1963,1,1,1,34,4,4,1,0,0,0,0,0,0,0,0,4,1,0
1963,1,1,1,35,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1963,1,1,1,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,37,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,38,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1963,1,1,1,39,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,40,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,43,1,1,1,0,0,0,0,0,0,0,0,1,1,0
1963,1,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,45,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,46,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,47,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,1,1,0
1963,1,1,1,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1963,1,1,1,58,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1963,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,61,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1963,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
