Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
299,340461476,1034,1045,92,317,636,1430,2145,13396,66560,33280,414,16,58,1,101,0,98,38,6,758.822,1046.12,803.135,0.0584607,0.062313,0.0406011,17,13,4
300,340461476,1034,1092,77,317,698,1461,2099,14182,43520,21760,292,11,18,2,182,0,97,38,0,321.559,940.793,340.843,0.0504536,0.0300265,0.0481496,13,13,0
301,340461476,1034,1027,108,298,621,1379,2124,13997,36520,18260,316,8,23,1,90,0,115,39,1,428.49,1033.33,451.1,0.0586786,0.0305452,0.0470777,9,4,5
302,340461476,1034,1237,98,306,833,1546,1591,14249,61080,30540,361,20,31,1,350,0,94,41,5,274.149,888.83,262.721,0.0817729,0.0447717,0.0550122,21,20,1
303,340461476,1034,1302,96,336,870,1627,1515,13883,42120,21060,478,19,33,0,226,0,116,42,3,102.258,924.075,139.62,0.0219671,0.0258081,0.0185538,19,23,-4
304,340461476,1034,1325,118,330,877,1667,2122,12601,45160,22580,377,6,45,0,170,0,109,36,2,5751.39,1592.76,6380.55,0.0190779,0.0310927,0.0198323,6,6,0
305,340461476,1034,1283,100,338,845,1631,2258,24501,49760,24880,359,13,36,1,127,0,133,33,3,1252.74,974.477,1347.48,0.691273,0.0599684,0.620676,14,17,-3
306,340461476,1034,1217,105,349,763,1580,2207,25391,70720,35360,429,21,33,1,118,0,135,45,4,6256.17,1185.88,6944.53,0.166587,0.0307989,0.127121,22,15,7
307,340461476,1034,1225,102,341,782,1617,2041,37121,56040,28020,341,7,37,1,178,0,125,37,8,-164.013,867.878,-221.236,0.601555,0.0245218,0.580646,8,7,1
308,340461476,1034,1462,111,330,1021,1829,1821,33747,51120,25560,366,9,47,5,385,0,106,39,3,2603.47,1132.96,2932.41,0,0.0302607,0,14,14,0
309,340461476,1034,1455,103,352,1000,1857,1937,36561,59640,29820,589,15,63,1,197,0,148,53,3,4224.28,1506.18,4667.42,0.266749,0.0403475,0.220814,16,11,5
310,340461476,1034,1372,109,326,937,1783,1912,43033,50880,25440,374,9,44,0,125,0,163,37,8,1872.13,1025.87,2001.82,0.477859,0.0362759,0.502955,9,15,-6
311,340461476,1034,1341,109,333,899,1733,1980,43460,51280,25640,332,20,34,1,132,0,125,36,2,10632.7,1714.48,11878.4,0.187213,0.0357195,0.164623,21,23,-2
312,340461476,1034,1372,121,330,921,1796,2085,61532,85960,42980,492,14,51,2,218,0,118,61,8,16008.7,1789.87,16554.5,1,0.0616719,0.84604,16,21,-5
313,340461476,1034,1438,138,327,973,1840,2523,88196,56160,28080,404,7,53,1,244,0,140,35,3,4306.25,1572.87,3902.05,1,0.0340279,0.909587,8,8,0
314,340461476,1035,1372,138,326,908,1794,2500,89056,49400,24700,421,20,28,3,142,0,146,59,3,2356.65,1204.02,2646.61,0.395795,0.0482476,0.307733,23,24,-1
315,340461476,1035,1358,140,311,907,1811,2289,86352,73000,36500,444,23,34,5,168,0,132,46,4,1320.91,1203.87,1556.24,0.250707,0.0449934,0.199895,28,25,3
316,340461476,1035,1431,138,322,971,1898,6172,77315,62480,31240,416,24,41,2,252,0,124,52,3,2952.21,1393.9,3105.24,0.106525,0.0264238,0.103473,26,30,-4
317,340461476,1035,1598,153,333,1112,2105,6030,76287,56760,28380,466,22,39,2,356,0,144,43,2,2007.76,1201.47,2238.07,0.231364,0.0421883,0.186165,24,29,-5
318,340461476,1035,1515,141,356,1018,2071,9877,69682,66800,33400,557,24,71,5,145,0,158,59,11,2028.23,1161.99,2341.48,0.266989,0.0301271,0.23911,29,35,-6
319,340461476,1035,1459,135,345,979,1976,11497,65776,57680,28840,389,20,32,1,127,0,139,43,1,3987.78,1771.34,4489.42,0.164629,0.0269729,0.205393,21,23,-2
320,340461476,1035,2799,140,334,2325,3365,7373,69921,68440,34220,417,17,42,1,1518,0,132,39,7,68.0625,658.829,109.85,0.449074,0.0482918,0.370414,18,19,-1
321,340461476,1035,2750,141,541,2068,3450,9647,60054,85360,42680,1390,26,346,1,389,0,251,151,36,3220.95,1789.08,3450.17,0.00521952,0.0172108,0.00641645,27,22,5
322,340461476,1035,4056,149,531,3376,4718,7547,60768,55960,27980,519,22,89,2,1611,0,242,53,10,3531.17,1528.22,3829.53,0.205943,0.0341427,0.199201,24,26,-2
323,340461476,1036,4488,154,760,3574,5216,12007,56920,66560,33280,1396,29,329,5,963,0,353,144,34,4089.27,844.484,5084.41,0.347556,0.0447896,0.32787,34,33,1
324,340461476,1036,3840,158,962,2720,4721,21840,50468,232560,116280,1625,22,342,4,0,0,438,176,34,5550.41,1487.07,6168.12,0.36774,0.021091,0.330157,26,20,6
325,340461476,1036,4749,158,904,3687,5530,20454,55518,87760,43880,366,24,65,5,1281,0,327,35,10,7903.88,1692.98,8414.42,0.0635931,0.0269593,0.0684434,29,29,0
326,340461476,1036,4753,134,1123,3496,5643,19275,66207,236200,118100,1834,25,432,1,709,0,458,199,48,3485.99,1358.94,4018.32,0.328234,0.0449781,0.323134,26,17,9
327,340461476,1036,6453,142,1252,5059,7434,13102,68573,261200,130600,1555,16,360,2,2360,0,466,162,32,387.023,1243.75,342.023,0.0368187,0.0321111,0.0405073,18,18,0
328,340461476,1036,9255,140,1443,7672,10447,5365,62937,58840,29420,1838,16,481,0,3679,0,637,190,50,5019.03,1095.26,5708.92,0.0040416,0.0195067,0.00336372,16,15,1
329,340461476,1036,8946,130,1930,6886,10591,4908,66589,290240,145120,3643,16,974,1,1085,0,878,407,109,3666.01,1435.29,3788.12,0.310584,0.0441637,0.319291,17,17,0
330,340461476,1036,8530,109,1987,6434,10339,4758,67398,253880,126940,1806,21,423,1,659,0,850,182,43,556.387,1229.58,629.094,0.0328142,0.0237159,0.0321027,22,21,1
331,340461476,1036,7629,195,1982,5452,9468,5716,61694,320320,160160,1673,18,466,0,140,0,817,177,47,3575.07,1341.8,3895.41,0.00616017,0.0179869,0.00660813,18,17,1
332,340461476,1036,6947,262,2045,4640,8861,7674,61242,610240,305120,2512,13,627,0,286,0,678,221,69,5112.92,1687.05,5901.91,0.0266161,0.0832385,0.0229304,13,16,-3
333,340461476,1036,6851,325,1931,4595,8773,5700,67695,295680,147840,1383,25,357,10,772,0,710,131,27,7821.91,1451.22,8613.56,0.019653,0.0268468,0.020547,35,26,9
334,340461476,1036,6549,309,1946,4294,8511,6440,76649,285760,142880,1657,18,418,0,575,0,654,170,53,5573.88,1705.02,6399.31,0.065598,0.0214932,0.0790815,18,22,-4
335,340461476,1037,6271,362,1951,3958,8291,7469,80352,420400,210200,2123,33,497,5,567,0,593,201,51,1880.47,1275.44,1993.74,0.0481004,0.0616868,0.0449895,38,30,8
336,340461476,1037,6474,522,1680,4272,8549,7686,74438,231520,115760,1334,58,333,12,1047,0,669,137,38,1339.39,1108.1,1709.44,0.0110278,0.0222048,0.0103603,70,57,13
337,340461476,1037,5714,460,1788,3466,7804,10813,67677,281760,140880,1870,65,441,15,76,0,586,206,44,5894.66,1409.97,6476.84,0.0143959,0.0240891,0.0184844,80,85,-5
338,340461476,1038,5851,620,1533,3698,7925,13564,69775,339560,169780,1456,43,343,14,861,0,529,154,41,7033.75,1502.89,7571.17,0.0520913,0.0396505,0.0486834,57,52,5
339,340461476,1038,5979,613,1486,3880,8090,13180,76512,222840,111420,1501,54,382,17,880,0,550,162,40,1944.3,1304.73,2231.56,0.0536273,0.028725,0.0485083,71,68,3
340,340461476,1038,6215,621,1489,4105,8322,10478,74282,306200,153100,1845,47,464,10,1050,0,559,212,43,4401.16,1434.14,4726.3,0.0225557,0.0288913,0.024394,57,67,-10
341,340461476,1038,6742,640,1428,4674,8925,10336,73946,234960,117480,1702,83,415,24,1367,0,620,184,36,3089.23,1278.95,3654.59,0.0365424,0.0322714,0.0334439,107,79,28
342,340461476,1038,7679,559,1568,5552,9936,8324,72243,245880,122940,1942,49,487,8,1832,0,638,196,61,2021.58,1334.56,2170.09,0.0353136,0.029882,0.034912,57,70,-13
343,340461476,1038,7478,553,1741,5184,9917,6450,70184,297000,148500,2397,44,678,15,867,0,747,254,67,6713.13,1525.13,7576.81,0.0214879,0.0256056,0.0217705,59,58,1
344,340461476,1038,6675,648,1617,4410,9183,7981,76919,280400,140200,1705,98,425,21,165,0,757,168,43,2910.02,1310.3,3208.35,0.0564888,0.0337417,0.0569856,119,107,12
345,340461476,1038,7093,585,1639,4869,9484,4846,76955,317840,158920,1379,43,355,8,1221,0,646,120,37,3446.8,1069.91,3787.77,0.025853,0.0341937,0.0247711,51,44,7
346,340461476,1038,7016,550,1817,4649,9443,6064,74159,407680,203840,2426,52,654,19,899,0,667,250,59,9436.66,1837.51,10468.3,0.0268526,0.0218706,0.0269477,71,92,-21
347,340461476,1038,6314,539,1765,4010,8771,9887,83854,284640,142320,1743,96,453,23,221,0,693,173,57,4840.67,1550.61,5269.64,0.0543712,0.0375308,0.0565365,119,132,-13
348,340461476,1038,6427,526,1648,4253,8853,10890,83804,235280,117640,1107,46,266,15,855,0,566,136,40,8209.04,1729.4,9193.04,0.0426867,0.0395563,0.0399094,61,64,-3
349,340461476,1038,5544,506,1747,3291,7991,11299,93435,410600,205300,2173,56,615,9,0,0,594,228,61,2427.89,1361.61,2689.43,0.0900509,0.03618,0.0954427,65,66,-1
350,340461476,1038,5977,480,1621,3876,8409,9066,89951,287920,143960,1157,74,286,16,1120,0,556,98,33,7816.48,1618.38,8935.09,0.0139438,0.0286775,0.0142298,90,79,11
351,340461476,1038,6808,488,1635,4685,9252,8667,96109,178720,89360,1489,62,377,9,1622,0,605,152,34,3974.14,1448.38,4537.05,0.0687586,0.0400589,0.0667595,71,72,-1
352,340461476,1039,7096,499,1801,4796,9620,5329,96828,369040,184520,2567,50,707,15,1260,0,645,245,82,1285.77,1084.43,1514.3,0.063893,0.0328879,0.0625973,65,51,14
353,340461476,1039,6716,432,1885,4399,9117,7752,87701,189440,94720,1632,53,405,12,508,0,668,178,42,4267.12,1360.18,4483.7,0.00835349,0.0261939,0.00871691,65,72,-7
354,340461476,1039,6262,482,1755,4025,8643,7629,88139,246160,123080,1328,61,340,21,367,0,650,135,36,2192.96,1267.03,2450.84,0.0580719,0.0526387,0.0497525,82,84,-2
355,340461476,1039,6666,467,1747,4452,9058,6909,83047,437720,218860,2017,89,497,13,1253,0,586,218,45,15995.4,2072.78,17442.8,0.0232403,0.0289806,0.0226762,102,112,-10
356,340461476,1040,5817,567,1718,3532,8169,8331,108691,275400,137700,1979,82,501,13,0,0,608,196,45,1630.24,1378.38,1627.82,0.0861638,0.0472375,0.0837792,95,97,-2
357,340461476,1041,6436,560,1544,4332,8657,6289,101477,219120,109560,894,50,203,10,1316,0,564,110,23,2421.82,1466.6,2836.57,0.0154087,0.0394724,0.0120865,60,55,5
358,340461476,1041,5955,518,1688,3749,8306,8711,94646,328320,164160,2218,88,571,9,428,0,637,211,61,3357.9,1400.91,3949.77,0.0285188,0.0376825,0.0297708,97,99,-2
359,340461476,1041,5968,531,1643,3794,8401,10134,90469,324960,162480,1558,64,432,15,841,0,615,164,49,5064.01,1778.79,5548,0.0254463,0.0351988,0.0252285,79,98,-19
360,340461476,1041,5914,495,1615,3804,8298,7811,94471,141520,70760,1150,43,292,16,659,0,558,125,30,3721.95,1095.82,4075.93,0.0375334,0.047258,0.0364042,59,64,-5
361,340461476,1041,5536,479,1623,3434,7997,11539,88931,375320,187660,1924,75,496,22,436,0,552,210,52,3717.05,1453.23,4085.5,0.0682676,0.0439736,0.0656561,97,85,12
362,340461476,1041,6154,541,1492,4121,8516,10697,86851,255200,127600,1347,48,313,13,1318,0,552,123,25,5455.07,1502.46,6059.62,0.0237968,0.0333309,0.0232765,61,50,11
363,340461476,1041,6632,553,1502,4577,9000,11823,86801,195040,97520,1658,55,447,7,1333,0,626,189,40,3209.69,1519.83,3589.32,0.0533973,0.0446099,0.0507676,62,79,-17
364,340461476,1041,5673,523,1604,3546,8118,12321,85633,314760,157380,2156,75,559,34,0,0,659,238,62,10696.8,1815.76,11737.4,0.0425689,0.0486501,0.0406031,109,109,0
365,340461476,1041,6849,541,1456,4852,9200,12097,97349,220240,110120,878,51,218,10,1836,0,560,81,19,13803.7,2022.68,15557.4,0.0820054,0.0413801,0.083576,61,70,-9
366,340461476,1041,6830,574,1622,4634,9237,11567,117030,278720,139360,2316,50,647,10,940,0,636,262,61,2367.15,1424.91,2783.93,0.157577,0.0588674,0.158296,60,61,-1
367,340461476,1041,7493,463,1757,5273,10026,10886,108833,363040,181520,2084,94,531,24,1609,0,671,217,58,7302.02,1883.27,8076.01,0.0207645,0.0400705,0.0215541,118,119,-1
368,340461476,1041,7122,432,1836,4854,9576,8770,115719,147600,73800,1677,61,459,17,511,0,670,169,43,6051.27,1253.79,6793.96,0.0489149,0.038309,0.0490644,78,90,-12
369,340461476,1041,7787,480,1855,5452,10200,6274,117516,396440,198220,1912,44,500,5,1535,0,638,189,43,3153,1513.1,3366.55,0.100787,0.0617021,0.10104,49,51,-2
370,340461476,1041,7585,477,1983,5125,10084,12872,105677,354600,177300,2422,94,667,17,848,0,726,257,67,22829.1,2535.38,25109.6,0.0184862,0.037416,0.0181544,111,108,3
371,340461476,1041,7829,451,2016,5362,10400,10252,145021,294600,147300,1749,78,450,20,1216,0,740,194,38,1245.51,1492.63,1450.88,0.1553,0.0529971,0.157171,98,100,-2
372,340461476,1041,6820,463,2049,4308,9420,10963,133773,323520,161760,2152,42,532,13,0,0,736,222,51,29908.2,3015.89,33344.4,0.00982572,0.0491642,0.0105534,55,53,2
373,340461476,1041,6389,437,1952,4000,9014,8999,187571,411680,205840,1616,73,461,26,472,0,690,167,46,8401.3,1503.29,9170.54,0.222465,0.0746508,0.22427,99,104,-5
374,340461476,1041,8603,451,1886,6266,11112,7285,183980,290680,145340,1477,51,396,24,2987,0,592,134,47,9244.21,2332.95,10124.7,0.0479526,0.0322319,0.0483067,75,81,-6
375,340461476,1041,7753,491,2259,5003,10360,8034,186352,349600,174800,3383,50,928,9,376,0,796,333,97,11961.5,2089.7,13181.2,0.0768558,0.0692681,0.074054,59,62,-3
376,340461476,1041,7324,416,2162,4746,9944,8440,193294,273320,136660,1369,79,334,18,535,0,780,153,31,5312,1991.92,5963.65,0.0814594,0.0446516,0.0845166,97,87,10
377,340461476,1041,6465,461,2037,3967,8949,7618,188218,245440,122720,1379,57,329,17,0,0,695,132,32,14976,1967.07,16666.1,0.0457615,0.0649257,0.0471211,74,77,-3
378,340461476,1041,7276,476,2039,4761,9854,6405,200875,582720,291360,2273,58,639,26,1699,0,589,235,64,14910.3,2537.19,16717.7,0.149223,0.054339,0.153069,84,75,9
379,340461476,1041,7044,567,2031,4446,9651,12394,208110,224880,112440,2129,78,476,22,720,0,686,213,53,22397.2,3119.08,25062,0.0593187,0.0527702,0.0590147,100,94,6
380,340461476,1041,6971,621,1916,4434,9500,17410,230787,228360,114180,1403,55,375,18,785,0,655,160,43,11613.1,2307.62,12925.8,0.251315,0.0866412,0.251222,73,64,9
381,340461476,1041,6029,637,1921,3471,8570,21979,229163,389760,194880,2130,70,570,19,0,0,634,227,81,13452.2,2880.68,15400.7,0.132027,0.0589883,0.127624,89,93,-4
382,340461476,1041,6243,623,1799,3821,8748,21859,234956,348680,174340,1399,91,332,27,991,0,577,155,45,27447.1,3071.24,29913.1,0.0815086,0.0895734,0.0799789,118,106,12
383,340461476,1041,8090,596,1832,5662,10669,16617,270839,229280,114640,1625,52,391,20,2636,0,594,166,29,34610.3,3735.3,38651.5,0.201284,0.0610343,0.184649,72,77,-5
384,340461476,1041,9430,789,1868,6773,12206,23639,308492,349000,174500,3204,77,836,15,2552,0,773,342,97,5858.08,2332.84,6738.17,0.375383,0.101282,0.385743,92,92,0
385,340461476,1041,10276,682,2146,7448,13241,18273,293107,227040,113520,2663,81,696,19,2111,0,872,315,78,20115.7,2972.58,22379.4,0.0411036,0.0647292,0.039534,100,117,-17
386,340461476,1041,10247,710,2259,7278,13338,31949,292924,269280,134640,2479,57,684,9,1302,0,979,274,78,29757,3450.68,33227.6,0.224506,0.0927772,0.212328,66,63,3
387,340461476,1041,9509,698,2362,6449,12766,32598,325887,532920,266460,2964,114,808,33,727,0,1043,351,71,39339.8,4182.28,43399.4,0.265972,0.0900491,0.279036,147,129,18
388,340461476,1041,12959,605,2458,9896,16067,26159,375545,438040,219020,2230,59,588,13,4641,0,896,238,57,11176.1,2667.65,11908,0.174781,0.0787326,0.170381,72,80,-8
389,340461476,1041,11475,637,3004,7834,14939,30219,358230,417200,208600,4756,59,1313,16,390,0,1236,499,139,25365.8,3471.87,28187.6,0.0595742,0.0681914,0.0563504,75,74,1
390,340461476,1041,16082,579,2927,12576,19598,18849,377782,490440,245220,2217,110,596,28,6015,0,1071,269,68,7195.23,2478.92,7985.11,0.148199,0.0605699,0.149362,138,131,7
391,340461476,1041,15520,505,3745,11270,19438,22760,350274,378520,189260,5444,62,1568,14,1761,0,1591,579,153,22378.4,3498.56,24740.7,0.033959,0.0535172,0.034383,76,84,-8
392,340461476,1041,15424,514,4024,10886,19508,16641,367234,815320,407660,4306,47,1232,10,1941,0,1451,459,127,25578,3537.24,28958.5,0.143488,0.084999,0.136387,57,58,-1
393,340461476,1041,15986,491,3977,11518,20140,18742,381774,358520,179260,2720,88,750,22,2383,0,1476,253,92,6995.25,2891.55,7330.8,0.0706341,0.0550287,0.0744586,110,96,14
394,340461476,1041,15046,486,4380,10180,19429,26715,350259,955160,477580,5354,58,1464,12,1241,0,1496,528,157,13567.3,3230.76,15164.6,0.0461916,0.0631343,0.0454539,70,83,-13
395,340461476,1041,16196,537,4345,11314,20637,24608,342333,731200,365600,3711,53,1048,12,3090,0,1479,367,94,11131.3,2865.12,12025,0.0319142,0.0543167,0.0322266,65,63,2
396,340461476,1042,14111,566,4483,9062,18669,30115,327882,459480,229740,3872,86,1087,30,0,0,1563,407,115,16821,3256.85,19157.3,0.034049,0.051717,0.0344673,116,122,-6
397,340461476,1043,15159,613,4354,10192,19759,36591,321171,898600,449300,3508,69,1027,19,2857,0,1384,338,87,7570.56,3042.25,7866.81,0.0863148,0.0605363,0.0908792,88,89,-1
398,340461476,1043,17180,644,4471,12065,21912,43888,289419,629400,314700,4391,80,1228,24,4107,0,1488,466,132,11830.2,3249.69,13750.6,0.0190579,0.0487853,0.0179198,104,101,3
399,340461476,1043,16942,629,4845,11468,22060,39061,286940,650160,325080,5250,98,1518,30,2196,0,1680,594,160,11695.1,3146.46,12550.5,0.0435959,0.0547454,0.046038,128,142,-14
400,340461476,1043,17525,786,4609,12130,22557,30055,287019,589560,294780,3843,71,1116,23,2681,0,1614,365,119,8558.66,2286.02,9232.38,0.0406081,0.0567135,0.0409236,94,90,4
401,340461476,1043,20331,1045,4566,14720,25378,35085,261825,741120,370560,4755,139,1324,32,5125,0,1715,477,127,18364.7,4081.78,12308.1,0.0320597,0.0552714,0.0328274,171,172,-1
402,340461476,1043,23844,918,5366,17560,29472,26251,264242,894200,447100,6840,95,2015,29,6315,0,1947,663,192,17162.8,2951.24,27047.3,0.0570121,0.0634605,0.0347021,124,119,5
403,340461476,1043,21953,980,5861,15112,27907,40670,266955,652600,326300,6826,154,1909,38,1200,0,2169,721,201,20255.9,3690.8,21818.6,0.0433315,0.046374,0.062252,192,204,-12
404,340461476,1043,19371,968,5730,12673,25228,56741,267379,806920,403460,3982,132,1113,46,0,0,2045,401,136,13856.6,3990.74,15493.6,0.0699056,0.0735219,0.0697883,178,181,-3
405,340461476,1044,22937,1067,5528,16342,28986,39935,275050,1198040,599020,4729,108,1306,21,5970,0,1799,476,129,2977.37,2579.5,3189.3,0.0398727,0.0536102,0.0402474,129,124,5
406,340461476,1044,22184,1060,6302,14822,28666,34538,253354,1181320,590660,7991,164,3010,53,2543,0,2178,814,304,7318.38,2416.06,8224.31,0.00554321,0.0358662,0.00541477,217,194,23
407,340461476,1045,26013,1054,6151,18808,32401,29340,236133,674920,337460,4891,141,756,41,6544,0,2134,483,98,9874.33,3116.97,10511.4,0.0140716,0.0346339,0.0139046,182,166,16
408,340461476,1046,29286,1042,6753,21491,36073,26265,224191,793960,396980,7513,128,2168,27,6621,0,2373,752,223,11260.3,3078.28,12466.6,0.0344485,0.0438762,0.0331338,155,146,9
409,340461476,1046,25233,1094,7616,16523,32786,28021,224859,1449960,724980,9752,140,3226,40,178,0,2878,1022,331,9129.59,3999.58,10093.6,0.0315343,0.0649425,0.0320084,180,165,15
410,340461476,1046,23479,1172,6919,15388,30739,29268,220438,756040,378020,3483,171,481,47,1126,0,2440,387,53,7356.2,2409,8215.11,0.0116992,0.0388913,0.0178094,218,238,-20
411,340461476,1046,24329,1186,6870,16273,31541,24849,211345,1282600,641300,5691,174,1706,44,3826,0,2241,565,170,3508.28,2942.95,3928.76,0.0395921,0.0499792,0.0157366,218,204,14
412,340461476,1046,25111,1257,7338,16516,32952,22749,192291,1713640,856820,8937,142,2950,39,4358,0,2312,954,310,6259.38,2864.13,7035.87,0.00617525,0.0427754,0.00608468,181,178,3
413,340461476,1046,23687,1389,7128,15170,31291,21621,186128,521520,260760,5195,207,1189,49,1503,0,2303,507,117,5351.19,2924.76,5588.21,0.00736467,0.0219979,0.00959192,256,287,-31
414,340461476,1046,22822,1493,6703,14626,30370,21850,175900,987720,493860,4915,241,1335,50,2080,0,2272,523,150,28548.5,4042.67,32341.2,0.0436618,0.056332,0.0161025,291,263,28
415,340461476,1046,21583,1273,7009,13301,29474,21853,218568,1559520,779760,7358,197,2351,57,1985,0,2230,742,252,2187.22,2726.79,2669.7,0.0648713,0.0859411,0.0646048,254,244,10
416,340461476,1046,21947,1227,6955,13765,29683,13803,205319,859280,429640,4847,115,1167,26,2937,0,1988,476,109,8956.6,2729.13,10097.3,0.00289498,0.0249068,0.00384394,141,127,14
417,340461476,1046,20620,1599,6518,12503,28234,21308,196054,808440,404220,5291,150,1365,41,1417,0,2066,519,159,16493.8,4163.83,16640.4,0.0287957,0.0441893,0.0207559,191,214,-23
418,340461476,1046,19917,1524,6377,12016,27764,25525,204278,1275760,637880,5917,258,1821,89,2104,0,1981,643,183,9069.68,2900.49,11487.9,0.0490886,0.0499739,0.0427642,347,354,-7
419,340461476,1046,19419,1292,6406,11721,27155,19855,207533,815640,407820,4785,204,1134,34,2046,0,1919,505,120,6877.7,3258.17,7408.45,0.0147331,0.0387559,0.0196267,238,274,-36
420,340461476,1046,16878,1413,6029,9436,24588,26412,196706,872920,436460,4948,137,1286,42,0,0,1871,514,156,7105.37,2258.11,7906.41,0.0225795,0.047634,0.016737,179,183,-4
421,340461476,1047,18635,1640,5336,11659,26136,22877,188340,993440,496720,3956,160,1181,43,3850,0,1588,385,120,14895.7,3642.37,16738.2,0.0198585,0.0257775,0.0184937,203,203,0
422,340461476,1047,19749,1515,5636,12598,27219,15351,203952,765040,382520,5661,122,1527,27,3584,0,1744,579,147,5017.88,2901.59,5444.09,0.0320364,0.0492744,0.0368228,149,139,10
423,340461476,1047,17428,1491,5715,10222,24919,16825,193891,820160,410080,5859,174,1420,40,269,0,1803,632,155,3065.2,2744.81,3549.45,0.0171563,0.0425952,0.0134608,214,205,9
424,340461476,1047,18279,1616,5041,11622,25294,14583,179740,673760,336880,2907,194,844,71,2825,0,1565,318,91,10917.7,3320.29,12062,0.00896363,0.0335224,0.00895601,265,297,-32
425,340461476,1048,17987,1615,5214,11158,25264,13999,183657,970960,485480,5666,102,1683,9,2161,0,1712,579,162,24067.2,3785.95,26580.1,0.03448,0.0654115,0.0393721,111,106,5
426,340461476,1048,16155,1529,5318,9308,23452,16020,215972,964080,482040,5406,162,1337,42,547,0,1677,550,152,16415.9,3846.57,18502.7,0.0565118,0.0392734,0.0592408,204,202,2
427,340461476,1048,15568,1578,4720,9270,22412,15602,230643,482080,241040,2329,206,634,80,1241,0,1482,283,63,13427,3226.78,14620.6,0.0429197,0.0471624,0.0370024,286,295,-9
428,340461476,1047,15047,1733,4475,8839,22042,16455,234343,968200,484100,4690,118,1325,28,1649,0,1570,454,146,7693.18,3790.94,8526.52,0.0625907,0.0513165,0.0714315,146,158,-12
429,340461476,1047,14695,1699,4412,8584,21663,14608,228562,888600,444300,4708,207,1175,46,1778,0,1500,495,135,7128.95,3144.41,7798.82,0.0175884,0.0603653,0.0182191,253,280,-27
430,340461476,1047,14494,1608,4194,8692,21142,24600,210602,388160,194080,2758,290,750,81,1526,0,1333,303,91,16571.5,3448.75,18603.5,0.0202458,0.0364442,0.017323,371,351,20
431,340461476,1047,13663,1571,4083,8009,20360,21638,227455,778960,389480,4133,159,1174,43,1164,0,1444,439,112,6264.38,3185.14,7170.52,0.102041,0.0534193,0.115406,202,193,9
432,340461476,1047,13814,1458,4068,8288,20220,15742,222556,775360,387680,3910,213,1002,55,1925,0,1266,405,103,14247.8,2927.51,15667.8,0.0179557,0.0522497,0.019426,268,267,1
433,340461476,1047,13115,1502,3867,7746,19416,16452,229925,466320,233160,3198,214,783,68,1049,0,1307,355,86,8477.76,2991.32,9437.83,0.0453346,0.034719,0.0415857,282,289,-7
434,340461476,1047,16203,1502,3644,11057,22476,17833,216335,692520,346260,3463,191,987,59,4826,0,1258,363,117,6667.47,3946.72,7580.84,0.0432274,0.0445934,0.0464643,250,261,-11
435,340461476,1047,14521,1350,4206,8965,20877,18884,209968,647040,323520,5814,222,1588,44,564,0,1506,586,154,9215.97,3259.81,9966.84,0.0215552,0.0560613,0.0242354,266,259,7
436,340461476,1047,12879,1410,3941,7528,18891,20912,208450,530880,265440,2537,177,597,51,0,0,1304,279,59,31003.2,4436.47,34528.4,0.0347196,0.0434642,0.0325076,228,219,9
437,340461476,1047,12745,1433,3530,7782,18511,23866,250392,590840,295420,2306,177,655,69,1431,0,1260,247,58,3843.99,3225.91,4211.64,0.146656,0.0474185,0.152835,246,251,-5
438,340461476,1047,15070,1284,3810,9976,20972,16078,234828,993280,496640,4883,210,1343,52,4167,0,1210,514,118,8658.95,3251.65,9781.94,0.0149711,0.044239,0.0161267,262,265,-3
439,340461476,1047,14388,1310,4047,9031,20319,14047,232293,410760,205380,4552,134,1114,34,1278,0,1392,458,110,4916.3,3406.9,5694.98,0.0207928,0.0401835,0.0197248,168,179,-11
440,340461476,1047,13987,1296,3755,8936,19742,15963,218027,396400,198200,2446,201,633,64,1291,0,1384,250,58,5820.38,3334.24,6534.52,0.0318578,0.0376369,0.0343237,265,264,1
441,340461476,1047,14693,1213,3758,9722,20480,21357,200516,817720,408860,4164,201,1064,36,2621,0,1364,438,113,8037.43,3265.01,8759.25,0.0343344,0.064818,0.0372464,237,259,-22
442,340461476,1047,13786,1392,3879,8515,19386,25956,192870,769880,384940,4854,116,1243,38,1044,0,1329,481,141,12587.2,3650.26,14219.9,0.0236228,0.0422272,0.0218894,154,164,-10
443,340461476,1047,12810,1322,3661,7827,18298,29142,197942,408840,204420,2320,189,597,52,692,0,1316,281,71,3478.12,3063.25,3744.58,0.0411563,0.02993,0.041569,241,253,-12
444,340461476,1047,13181,1270,3579,8332,18481,31274,180289,698000,349000,3328,178,830,39,1987,0,1174,347,95,47670.8,6176.55,52625.1,0.0202782,0.0492167,0.0213878,217,199,18
