Time,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness,RelativeBitingRate,TrueParasiteDensity,TrueGametocyteDensity,HasClinicalSymptoms
30,7,PFA_NoPartnerFound,5923,5275.93,M,1,0,1,21660.8,0,T
30,7,PFA_NoPartnerFound,5979,7681.36,F,1,0,1,18149.6,0,T
30,7,PFA_NoPartnerFound,5993,2680.06,M,1,0,1,17458.7,0,F
30,7,PFA_NoPartnerFound,6000,17453.3,F,1,0,1,18149.9,0,T
30,7,PFA_NoPartnerFound,6021,10358.2,M,1,0,1,18149.9,0,T
30,7,PFA_NoPartnerFound,6028,13084.3,F,1,0,1,14999.8,0,T
30,7,PFA_NoPartnerFound,6035,3510.21,F,1,0,1,24924.6,0,F
30,7,PFA_NoPartnerFound,6056,8658.48,F,1,0,1,18149.9,0,T
30,7,PFA_NoPartnerFound,6070,8714.15,M,1,0,1,16531.4,0,T
30,7,PFA_NoPartnerFound,6112,939.409,M,1,0,1,29578.5,0,F
30,7,PFA_NoPartnerFound,6147,13453.6,M,1,0,1,16531.4,0,T
30,7,PFA_NoPartnerFound,6175,1430.69,F,1,0,1,28868.1,0,F
30,7,PFA_NoPartnerFound,6182,205.21,M,1,0,1,32883.3,0,F
30,7,PFA_NoPartnerFound,6189,495.196,F,1,0,1,31921.9,0,F
30,7,PFA_NoPartnerFound,6210,28272.2,F,1,0,1,15000,0,T
30,7,PFA_NoPartnerFound,6224,7565.99,M,1,0,1,18149.7,0,T
30,7,PFA_NoPartnerFound,6231,15318.7,F,1,0,1,18149.8,0,T
30,7,PFA_NoPartnerFound,6252,23861.7,F,1,0,1,16531.4,0,T
30,7,PFA_NoPartnerFound,6266,17585,M,1,0,1,16531.5,0,T
30,7,PFA_NoPartnerFound,6273,12105.6,F,1,0,1,16531.7,0,T
30,7,PFA_NoPartnerFound,6315,15299.5,M,1,0,1,16531.7,0,T
30,7,PFA_NoPartnerFound,6343,11289.7,F,1,0,1,18150,0,T
30,7,PFA_NoPartnerFound,6364,7705.77,F,1,0,1,14999.9,0,T
30,7,PFA_NoPartnerFound,6378,811.647,M,1,0,1,27116.5,0,F
30,7,PFA_NoPartnerFound,6385,579.35,M,1,0,1,27797.8,0,F
30,7,PFA_NoPartnerFound,6399,3332.51,M,1,0,1,21760.8,0,F
30,7,PFA_NoPartnerFound,6420,17264.5,M,1,0,1,18150,0,T
30,7,PFA_NoPartnerFound,6434,1439.48,F,1,0,1,28794.5,0,F
30,7,PFA_NoPartnerFound,6448,11526.6,F,1,0,1,18149.8,0,T
30,7,PFA_NoPartnerFound,6455,2698.41,F,1,0,1,25141.2,0,F
30,7,PFA_NoPartnerFound,6469,1336.75,F,1,0,1,29046.9,0,F
30,7,PFA_NoPartnerFound,6476,11374.5,M,1,0,1,16531.5,0,T
30,7,PFA_NoPartnerFound,6504,4623.68,F,1,0,1,18119.1,0,T
30,7,PFA_NoPartnerFound,6532,22182.2,M,1,0,1,16531.6,0,T
30,7,PFA_NoPartnerFound,6574,10358.4,F,1,0,1,16531.5,0,T
30,7,PFA_NoPartnerFound,6581,2542.43,F,1,0,1,20180.3,0,F
30,7,PFA_NoPartnerFound,6588,7039.26,F,1,0,1,16969.7,0,T
30,7,PFA_NoPartnerFound,6602,5261.26,M,1,0,1,21702.7,0,T
30,7,PFA_NoPartnerFound,6644,12779.4,F,1,0,1,16531.6,0,T
30,7,PFA_NoPartnerFound,6665,8283.01,M,1,0,1,18149.9,0,T
30,7,PFA_NoPartnerFound,6679,15691.6,F,1,0,1,18149.6,0,T
30,7,PFA_NoPartnerFound,6721,4952.04,M,1,0,1,19371.7,0,T
30,7,PFA_NoPartnerFound,6728,15822.7,M,1,0,1,18149.8,0,T
30,7,PFA_NoPartnerFound,6742,1217.87,F,1,0,1,22543,0,F
30,7,PFA_NoPartnerFound,6749,14945.9,M,1,0,1,18149.7,0,T
30,7,PFA_NoPartnerFound,6756,2462.82,F,1,0,1,25874.9,0,F
30,7,PFA_NoPartnerFound,6763,2044.76,M,1,0,1,26670.9,0,F
30,7,PFA_NoPartnerFound,6777,33318.2,F,1,0,1,16531.4,0,T
30,7,PFA_NoPartnerFound,6784,4648.14,M,1,0,1,15891.9,0,T
30,7,PFA_NoPartnerFound,6798,1220.08,M,1,0,1,29052.1,0,F
30,7,PFA_NoPartnerFound,6819,5168.19,F,1,0,1,21972.3,0,T
30,7,PFA_NoPartnerFound,6840,17159.9,M,1,0,1,18149.6,0,T
30,7,PFA_NoPartnerFound,6854,9384.01,F,1,0,1,18149.5,0,T
30,7,PFA_NoPartnerFound,6882,5203.29,M,1,0,1,21869.7,0,T
30,7,PFA_NoPartnerFound,6910,241.186,M,1,0,1,30299.9,0,F
30,7,PFA_NoPartnerFound,6924,7382.94,F,1,0,1,18149.6,0,T
30,7,PFA_NoPartnerFound,6931,13750.1,F,1,0,1,18150,0,T
30,7,PFA_NoPartnerFound,6959,32760.6,M,1,0,1,16531.5,0,T
30,7,PFA_NoPartnerFound,6980,15103.1,M,1,0,1,18149.8,0,T
35,7,PFA_NoPartnerFound,22,5828.98,F,1,0.00761319,1,58971.9,9.31994,T
35,7,PFA_NoPartnerFound,29,3014.91,F,1,0.0845622,1,375.14,16.1691,F
35,7,PFA_NoPartnerFound,43,457.01,F,1,0.0403535,1,61518.7,48.6865,T
35,7,PFA_NoPartnerFound,50,12384,F,1,0.0359504,1,625.999,7.63263,F
35,7,PFA_NoPartnerFound,85,4931.4,M,1,0.0546589,1,532.228,10.7754,F
35,7,PFA_NoPartnerFound,127,7135.12,M,1,0.0368823,1,1262.48,7.78837,F
35,7,PFA_NoPartnerFound,176,5325.47,M,1,0.0501509,1,1137.62,10.0838,F
35,7,PFA_NoPartnerFound,204,11807.1,M,1,0.00626767,1,68655.8,7.63264,T
35,7,PFA_NoPartnerFound,211,4994.92,M,1,0.051639,1,1191.04,10.6575,F
35,7,PFA_NoPartnerFound,232,11663.9,F,1,0.00621614,1,118332,7.63277,T
35,7,PFA_NoPartnerFound,239,333.661,F,1,0.287696,1,767.987,53.9138,F
35,7,PFA_NoPartnerFound,288,6269.27,M,1,0.0423305,1,1200.86,8.7404,F
35,7,PFA_NoPartnerFound,295,24790.2,M,1,0.0377526,1,1168.54,7.63263,F
35,7,PFA_NoPartnerFound,302,10920.1,F,1,0.00619739,1,123633,7.63265,T
35,7,PFA_NoPartnerFound,316,1656.13,F,1,0.134309,1,711.611,25.0621,F
35,7,PFA_NoPartnerFound,337,1850.43,F,1,0.126855,1,698.962,23.2345,F
35,7,PFA_NoPartnerFound,358,15597.2,M,1,0.00626767,1,105609,7.63253,T
35,7,PFA_NoPartnerFound,365,12233.1,M,1,0.036409,1,1248.54,7.63284,F
35,7,PFA_NoPartnerFound,372,16907.4,F,1,0.00635651,1,48130.8,7.63257,T
35,7,PFA_NoPartnerFound,400,1012.4,M,1,0.18234,1,522.329,33.8921,F
35,7,PFA_NoPartnerFound,407,9400.8,F,1,0.00621588,1,95677.8,7.63259,T
35,7,PFA_NoPartnerFound,421,45455.8,F,1,0.00621614,1,95679.4,7.63291,T
35,7,PFA_NoPartnerFound,428,784.016,F,1,0.205019,1,313.522,38.7308,F
35,7,PFA_NoPartnerFound,435,3996.45,F,1,0.0106045,1,78313.2,12.87,T
35,7,PFA_NoPartnerFound,449,4671.02,M,1,0.00931688,1,50574.3,11.2874,T
35,7,PFA_NoPartnerFound,477,2828.67,F,1,0.08504,1,1083.83,16.9961,F
35,7,PFA_NoPartnerFound,484,12273.9,M,1,0.0373618,1,1190.13,7.63257,F
35,7,PFA_NoPartnerFound,491,2600.9,M,1,0.0148811,1,79958.9,18.1294,T
35,7,PFA_NoPartnerFound,498,24321.6,M,1,0.03641,1,1248.44,7.63267,F
35,7,PFA_NoPartnerFound,512,31449.4,M,1,0.0062159,1,118332,7.63255,T
35,7,PFA_NoPartnerFound,547,8074.96,M,1,0.00623611,1,113028,7.63255,T
35,7,PFA_NoPartnerFound,568,1661.18,F,1,0.132472,1,933.813,25.0109,F
35,7,PFA_NoPartnerFound,617,6370.57,F,1,0.0403693,1,788.37,8.6171,F
35,7,PFA_NoPartnerFound,638,7336.96,M,1,0.00621589,1,118332,7.63261,T
35,7,PFA_NoPartnerFound,645,797.013,F,1,0.0317272,1,67120.6,38.4206,T
35,7,PFA_NoPartnerFound,652,185.485,M,1,0.051852,1,52586.7,61.8875,T
35,7,PFA_NoPartnerFound,659,13978.8,F,1,0.0359504,1,625.999,7.63252,F
35,7,PFA_NoPartnerFound,722,21328.2,F,1,0.0326935,1,446.817,7.63278,F
35,7,PFA_NoPartnerFound,743,7711.86,M,1,0.00621609,1,63295.5,7.63275,T
35,7,PFA_NoPartnerFound,750,2444.12,F,1,0.0995018,1,770.035,19.0019,F
35,7,PFA_NoPartnerFound,757,4776.94,M,1,0.0529049,1,1215.46,11.0733,F
35,7,PFA_NoPartnerFound,792,9407.59,M,1,0.0350271,1,832.826,7.63281,F
35,7,PFA_NoPartnerFound,841,4908.98,M,1,0.00882065,1,91426.9,10.8179,T
35,7,PFA_NoPartnerFound,876,17696.8,F,1,0.00623614,1,48981.9,7.63259,T
35,7,PFA_NoPartnerFound,883,838.742,F,1,0.0313561,1,30362.1,37.4511,T
35,7,PFA_NoPartnerFound,897,21149.6,M,1,0.0357389,1,811.322,7.63258,F
35,7,PFA_NoPartnerFound,911,19535.9,F,1,0.00623594,1,113029,7.63246,T
35,7,PFA_NoPartnerFound,918,5070.21,M,1,0.00862164,1,106577,10.5218,T
35,7,PFA_NoPartnerFound,932,4171.36,M,1,0.010205,1,101520,12.4185,T
35,7,PFA_NoPartnerFound,946,3824.32,M,1,0.010985,1,99106.8,13.3475,T
35,7,PFA_NoPartnerFound,1002,6498.17,F,1,0.0404104,1,984.715,8.46669,F
35,7,PFA_NoPartnerFound,1037,641.933,F,1,0.227641,1,644.143,42.5087,F
35,7,PFA_NoPartnerFound,1058,12432,F,1,0.0366777,1,970.459,7.63285,F
35,7,PFA_NoPartnerFound,1065,14231.3,F,1,0.00624479,1,110913,7.63259,T
35,7,PFA_NoPartnerFound,1093,19206.1,F,1,0.035739,1,1020.28,7.63263,F
35,7,PFA_NoPartnerFound,1114,17143.7,M,1,0.00623566,1,73854.4,7.63208,T
35,7,PFA_NoPartnerFound,1135,5738.85,F,1,0.00774324,1,106963,9.4479,T
35,7,PFA_NoPartnerFound,1149,6063.2,F,1,0.0449528,1,1138.48,9.00229,F
35,7,PFA_NoPartnerFound,1163,21691.4,M,1,0.00621593,1,118332,7.63267,T
35,7,PFA_NoPartnerFound,1170,14237.5,F,1,0.00621583,1,118332,7.6325,T
35,7,PFA_NoPartnerFound,1177,13414.3,F,1,0.00619742,1,100130,7.63271,T
35,7,PFA_NoPartnerFound,1184,5855.56,F,1,0.00759793,1,108866,9.28266,T
35,7,PFA_NoPartnerFound,1191,26526.1,M,1,0.036409,1,1248.48,7.63257,F
35,7,PFA_NoPartnerFound,1226,11546.4,F,1,0.0373615,1,1190.24,7.63283,F
35,7,PFA_NoPartnerFound,1233,5890.35,M,1,0.00751979,1,116672,9.23432,T
35,7,PFA_NoPartnerFound,1240,15035.3,F,1,0.036677,1,769.979,7.63273,F
35,7,PFA_NoPartnerFound,1247,8493.29,F,1,0.0364073,1,1248.53,7.63243,F
35,7,PFA_NoPartnerFound,1254,26082.1,F,1,0.00626799,1,85015.1,7.63295,T
35,7,PFA_NoPartnerFound,1268,2707.16,M,1,0.0145152,1,39379,17.582,T
35,7,PFA_NoPartnerFound,1275,5057.68,F,1,0.00860684,1,90344.2,10.5437,T
35,7,PFA_NoPartnerFound,1289,1777.53,F,1,0.0198254,1,85428.8,23.8885,T
35,7,PFA_NoPartnerFound,1317,89.9066,M,1,0.366077,1,686.116,68.4138,F
35,7,PFA_NoPartnerFound,1324,12572.1,F,1,0.00623624,1,91227.6,7.63269,T
35,7,PFA_NoPartnerFound,1331,20019.4,M,1,0.0373646,1,945.933,7.63284,F
35,7,PFA_NoPartnerFound,1352,2143.06,F,1,0.0173481,1,56653.4,20.9359,T
35,7,PFA_NoPartnerFound,1394,3976.85,F,1,0.0105406,1,111281,12.9228,T
35,7,PFA_NoPartnerFound,1401,21855.7,F,1,0.0357146,1,482.053,7.63252,F
35,7,PFA_NoPartnerFound,1408,8889.98,M,1,0.0366771,1,970.425,7.63259,F
35,7,PFA_NoPartnerFound,1422,10250,M,1,0.0350255,1,524.513,7.6328,F
35,7,PFA_NoPartnerFound,1443,14287.2,M,1,0.0373606,1,945.955,7.63228,F
35,7,PFA_NoPartnerFound,1485,11437,M,1,0.00624477,1,58937.2,7.6326,T
35,7,PFA_NoPartnerFound,1506,11275.9,M,1,0.00624484,1,110911,7.63258,T
35,7,PFA_NoPartnerFound,1513,1629.31,M,1,0.0210837,1,65960.5,25.337,T
35,7,PFA_NoPartnerFound,1534,8561.69,F,1,0.00636526,1,47375.7,7.63271,T
35,7,PFA_NoPartnerFound,1548,22502.3,F,1,0.0373599,1,1190.22,7.63248,F
35,7,PFA_NoPartnerFound,1569,321.647,M,1,0.0453199,1,72863.1,54.4833,T
35,7,PFA_NoPartnerFound,1597,11477,F,1,0.00624477,1,89467.8,7.6326,T
35,7,PFA_NoPartnerFound,1646,6902.53,F,1,0.038181,1,772.803,8.02308,F
35,7,PFA_NoPartnerFound,1653,3389,M,1,0.0714347,1,723.514,14.7296,F
35,7,PFA_NoPartnerFound,1660,6274.95,F,1,0.041857,1,764.289,8.73329,F
35,7,PFA_NoPartnerFound,1667,2546.58,F,1,0.015116,1,64362.3,18.4218,T
35,7,PFA_NoPartnerFound,1674,11678.4,M,1,0.0395166,1,1075.94,7.63282,F
35,7,PFA_NoPartnerFound,1695,6274.49,F,1,0.0415301,1,977.214,8.73368,F
35,7,PFA_NoPartnerFound,1702,10733.1,M,1,0.0364124,1,1248.37,7.63282,F
35,7,PFA_NoPartnerFound,1730,11883.1,M,1,0.00621601,1,118332,7.63265,T
35,7,PFA_NoPartnerFound,1744,668.869,F,1,0.225096,1,813.957,41.7382,F
35,7,PFA_NoPartnerFound,1772,5025.23,F,1,0.00869722,1,104979,10.6023,T
35,7,PFA_NoPartnerFound,1779,7775.33,M,1,0.0373617,1,751.452,7.63243,F
35,7,PFA_NoPartnerFound,1821,19603.6,F,1,0.0373633,1,1190.1,7.63259,F
35,7,PFA_NoPartnerFound,1828,22183.8,M,1,0.0062677,1,105605,7.63261,T
35,7,PFA_NoPartnerFound,1842,14599.1,M,1,0.00621591,1,118332,7.63268,T
35,7,PFA_NoPartnerFound,1863,9386.56,F,1,0.00624512,1,110911,7.63296,T
35,7,PFA_NoPartnerFound,1870,7353.44,F,1,0.00623608,1,91228.4,7.63258,T
35,7,PFA_NoPartnerFound,1884,30907.5,M,1,0.0363277,1,614.163,7.63266,F
35,7,PFA_NoPartnerFound,1898,19447.6,F,1,0.0377504,1,1168.64,7.63263,F
35,7,PFA_NoPartnerFound,1919,6672.41,M,1,0.0393828,1,768.675,8.26979,F
35,7,PFA_NoPartnerFound,1940,10968.6,F,1,0.0387915,1,1110.3,7.63279,F
35,7,PFA_NoPartnerFound,1968,14486.8,M,1,0.00619721,1,100130,7.63257,T
35,7,PFA_NoPartnerFound,1975,6351.99,F,1,0.0420312,1,1192.42,8.63951,F
35,7,PFA_NoPartnerFound,1996,19594.9,F,1,0.00628815,1,35213.4,7.63255,T
35,7,PFA_NoPartnerFound,2010,4887.99,F,1,0.056237,1,1050.7,10.8574,F
35,7,PFA_NoPartnerFound,2038,5872.89,F,1,0.00753827,1,116857,9.25836,T
35,7,PFA_NoPartnerFound,2066,387.53,F,1,0.0430358,1,23294.6,51.5001,T
35,7,PFA_NoPartnerFound,2073,21024.6,M,1,0.0364092,1,994.651,7.63255,F
35,7,PFA_NoPartnerFound,2108,13711.4,F,1,0.00624502,1,110911,7.63273,T
35,7,PFA_NoPartnerFound,2136,18336.6,M,1,0.0373636,1,945.929,7.6328,F
35,7,PFA_NoPartnerFound,2157,4087.05,F,1,0.0617039,1,917.643,12.6321,F
35,7,PFA_NoPartnerFound,2178,4825.24,F,1,0.0540995,1,1149.71,10.9782,F
35,7,PFA_NoPartnerFound,2199,10416.6,M,1,0.0357396,1,1020.33,7.63283,F
35,7,PFA_NoPartnerFound,2206,5352.29,F,1,0.00821236,1,109196,10.04,T
35,7,PFA_NoPartnerFound,2220,19062.4,F,1,0.036679,1,970.354,7.63266,F
35,7,PFA_NoPartnerFound,2234,24145.1,F,1,0.0351806,1,642.977,7.63225,F
35,7,PFA_NoPartnerFound,2248,2606.79,F,1,0.0149307,1,48808.8,18.0983,T
35,7,PFA_NoPartnerFound,2255,11909.3,M,1,0.00621595,1,63295.7,7.6327,T
35,7,PFA_NoPartnerFound,2269,9847.56,F,1,0.00624491,1,89469.4,7.63275,T
35,7,PFA_NoPartnerFound,2276,35704.6,F,1,0.00623624,1,113029,7.63274,T
35,7,PFA_NoPartnerFound,2283,4457.48,F,1,0.00963431,1,83592.7,11.7442,T
35,7,PFA_NoPartnerFound,2297,8828.93,M,1,0.00623622,1,113028,7.63271,T
35,7,PFA_NoPartnerFound,2311,25509.5,M,1,0.0334852,1,552.824,7.63274,F
35,7,PFA_NoPartnerFound,2325,9630.42,M,1,0.0377527,1,585.291,7.63255,F
35,7,PFA_NoPartnerFound,2332,826.011,F,1,0.0320056,1,65629.4,37.7403,T
35,7,PFA_NoPartnerFound,2346,5076.31,F,1,0.0512035,1,1181.11,10.5105,F
35,7,PFA_NoPartnerFound,2374,5389.23,F,1,0.0547629,1,963.692,9.98023,F
35,7,PFA_NoPartnerFound,2416,5050.27,F,1,0.00861705,1,112215,10.5569,T
35,7,PFA_NoPartnerFound,2423,5492.26,M,1,0.00801115,1,73703,9.81742,T
35,7,PFA_NoPartnerFound,2451,5460.89,M,1,0.0491073,1,1137.17,9.86617,F
35,7,PFA_NoPartnerFound,2458,7500.54,M,1,0.0364119,1,1248.44,7.63289,F
35,7,PFA_NoPartnerFound,2521,744.54,F,1,0.0331635,1,38275.7,39.7124,T
35,7,PFA_NoPartnerFound,2563,5890.72,M,1,0.00754615,1,111056,9.23384,T
35,7,PFA_NoPartnerFound,2619,10945.7,F,1,0.00623613,1,73854.4,7.63276,T
35,7,PFA_NoPartnerFound,2626,443.008,F,1,0.258761,1,817.284,49.2294,F
35,7,PFA_NoPartnerFound,2633,179.611,F,1,0.0521449,1,33713.4,62.255,T
35,7,PFA_NoPartnerFound,2640,13970,F,1,0.0370624,1,755.518,7.63258,F
35,7,PFA_NoPartnerFound,2661,1851.25,M,1,0.0192835,1,44160.5,23.2268,T
35,7,PFA_NoPartnerFound,2668,204.702,F,1,0.304481,1,390.906,60.7235,F
35,7,PFA_NoPartnerFound,2682,9236.95,M,1,0.00626774,1,105605,7.63277,T
35,7,PFA_NoPartnerFound,2689,847.201,M,1,0.196077,1,691.831,37.2586,F
35,7,PFA_NoPartnerFound,2696,9623.09,M,1,0.00621565,1,95680.2,7.63222,T
35,7,PFA_NoPartnerFound,2717,10164.7,M,1,0.00633249,1,76436.1,7.63236,T
35,7,PFA_NoPartnerFound,2724,27018.1,M,1,0.00626755,1,105606,7.63242,T
35,7,PFA_NoPartnerFound,2752,667.375,F,1,0.225242,1,814.297,41.7792,F
35,7,PFA_NoPartnerFound,2801,20673.8,M,1,0.0387885,1,697.024,7.63244,F
35,7,PFA_NoPartnerFound,2836,18191.5,F,1,0.0387881,1,696.978,7.63231,F
35,7,PFA_NoPartnerFound,2843,2286.61,M,1,0.0165236,1,57658.2,19.9665,T
35,7,PFA_NoPartnerFound,2878,1170.18,F,1,0.168269,1,682.792,31.1969,F
35,7,PFA_NoPartnerFound,2906,11471.3,F,1,0.00621599,1,118331,7.63273,T
35,7,PFA_NoPartnerFound,2920,451.759,F,1,0.0408421,1,36580.4,48.8893,T
35,7,PFA_NoPartnerFound,2934,593.788,M,1,0.0369617,1,43859,43.9613,T
35,7,PFA_NoPartnerFound,2955,1261.72,M,1,0.0248393,1,63963.5,29.8222,T
35,7,PFA_NoPartnerFound,2969,10052.9,M,1,0.00621567,1,77590.7,7.63231,T
35,7,PFA_NoPartnerFound,3011,3350.2,F,1,0.0771716,1,808.044,14.8666,F
35,7,PFA_NoPartnerFound,3018,22228.4,F,1,0.00621592,1,118330,7.63255,T
35,7,PFA_NoPartnerFound,3025,4284.28,F,1,0.062386,1,1056.45,12.1434,F
35,7,PFA_NoPartnerFound,3039,587.006,M,1,0.0370583,1,70322.8,44.1734,T
35,7,PFA_NoPartnerFound,3060,4738.02,F,1,0.00911571,1,109397,11.151,T
35,7,PFA_NoPartnerFound,3081,8176.86,M,1,0.00623617,1,113031,7.63261,T
35,7,PFA_NoPartnerFound,3137,7743.56,F,1,0.0350257,1,832.832,7.63259,F
35,7,PFA_NoPartnerFound,3144,1425.43,F,1,0.0228847,1,44611.7,27.6437,T
35,7,PFA_NoPartnerFound,3172,15093.6,M,1,0.0366799,1,970.393,7.63297,F
35,7,PFA_NoPartnerFound,3179,9413.76,M,1,0.00621591,1,95678.4,7.63251,T
35,7,PFA_NoPartnerFound,3186,10863.6,M,1,0.0373637,1,945.891,7.63265,F
35,7,PFA_NoPartnerFound,3193,1798.37,F,1,0.123781,1,760.409,23.6979,F
35,7,PFA_NoPartnerFound,3200,4891.87,F,1,0.00888041,1,56714.4,10.8504,T
35,7,PFA_NoPartnerFound,3207,1439.53,M,1,0.0227103,1,69914.1,27.4697,T
35,7,PFA_NoPartnerFound,3235,7175.25,F,1,0.0358635,1,1317.39,7.74948,F
35,7,PFA_NoPartnerFound,3270,8675.2,F,1,0.03633,1,775.573,7.63263,F
35,7,PFA_NoPartnerFound,3277,6289.9,F,1,0.0395493,1,838.152,8.71479,F
35,7,PFA_NoPartnerFound,3298,17979.9,M,1,0.0377524,1,737.414,7.63252,F
35,7,PFA_NoPartnerFound,3319,23035,F,1,0.0377519,1,737.4,7.63254,F
35,7,PFA_NoPartnerFound,3347,41359.1,M,1,0.00623595,1,113029,7.63234,T
35,7,PFA_NoPartnerFound,3382,17979.2,F,1,0.0357413,1,1020.28,7.63293,F
35,7,PFA_NoPartnerFound,3410,2491.77,M,1,0.099696,1,749.112,18.7276,F
35,7,PFA_NoPartnerFound,3431,1602.35,F,1,0.021262,1,43829.2,25.6185,T
35,7,PFA_NoPartnerFound,3473,267.384,F,1,0.301157,1,773.134,57.2112,F
35,7,PFA_NoPartnerFound,3494,3720.23,M,1,0.074851,1,460.522,13.6544,F
35,7,PFA_NoPartnerFound,3508,5070.16,F,1,0.00858972,1,72925.2,10.5211,T
35,7,PFA_NoPartnerFound,3543,7778.97,F,1,0.0373657,1,945.888,7.63288,F
35,7,PFA_NoPartnerFound,3550,1139.95,F,1,0.0264458,1,77655.9,31.6801,T
35,7,PFA_NoPartnerFound,3557,8558.1,F,1,0.037366,1,1190.08,7.63286,F
35,7,PFA_NoPartnerFound,3592,12995.1,F,1,0.00621597,1,51628.2,7.63266,T
35,7,PFA_NoPartnerFound,3648,40611,M,1,0.00621599,1,118333,7.63275,T
35,7,PFA_NoPartnerFound,3683,17032.5,M,1,0.00621617,1,118332,7.63292,T
35,7,PFA_NoPartnerFound,3690,12603.3,F,1,0.0364073,1,1248.53,7.63243,F
35,7,PFA_NoPartnerFound,3704,7832.7,M,1,0.035742,1,1020.21,7.63293,F
35,7,PFA_NoPartnerFound,3725,11266.1,F,1,0.00621608,1,51627.9,7.63288,T
35,7,PFA_NoPartnerFound,3732,2503.45,F,1,0.0154863,1,87795.8,18.6614,T
35,7,PFA_NoPartnerFound,3739,9912.1,F,1,0.0377521,1,737.421,7.63254,F
35,7,PFA_NoPartnerFound,3781,10320.6,M,1,0.0357392,1,1020.27,7.63265,F
35,7,PFA_NoPartnerFound,3795,9891.16,F,1,0.00621612,1,95678.3,7.63269,T
35,7,PFA_NoPartnerFound,3830,19460.7,F,1,0.0351819,1,642.954,7.63246,F
35,7,PFA_NoPartnerFound,3844,3070.63,M,1,0.0840514,1,989.588,15.9373,F
35,7,PFA_NoPartnerFound,3851,12600.1,F,1,0.00628816,1,101438,7.63257,T
35,7,PFA_NoPartnerFound,3858,989.13,M,1,0.0286029,1,40170.7,34.3294,T
35,7,PFA_NoPartnerFound,3879,9807.69,M,1,0.037364,1,596.557,7.63262,F
35,7,PFA_NoPartnerFound,3949,5643.77,F,1,0.00782281,1,73863.8,9.58709,T
35,7,PFA_NoPartnerFound,3984,9474.12,M,1,0.00623612,1,60150.9,7.63256,T
35,7,PFA_NoPartnerFound,3998,24609.2,M,1,0.00624477,1,89469.6,7.63261,T
35,7,PFA_NoPartnerFound,4005,10769.1,F,1,0.0359514,1,625.987,7.6328,F
35,7,PFA_NoPartnerFound,4019,27710.7,F,1,0.0373637,1,1190.09,7.63259,F
35,7,PFA_NoPartnerFound,4026,1956.17,M,1,0.112415,1,645.259,22.3482,F
35,7,PFA_NoPartnerFound,4054,5645.11,M,1,0.045212,1,1257.39,9.58494,F
35,7,PFA_NoPartnerFound,4061,10530,F,1,0.0395168,1,1075.88,7.63264,F
35,7,PFA_NoPartnerFound,4068,7182.55,M,1,0.0377133,1,1199.1,7.74219,F
35,7,PFA_NoPartnerFound,4075,14773.6,F,1,0.00624498,1,72394.4,7.63266,T
35,7,PFA_NoPartnerFound,4082,1519.45,F,1,0.143187,1,206.534,26.5293,F
35,7,PFA_NoPartnerFound,4089,1940.21,F,1,0.118127,1,757.566,22.4776,F
35,7,PFA_NoPartnerFound,4096,12419.6,M,1,0.0364104,1,994.593,7.63262,F
35,7,PFA_NoPartnerFound,4110,18391.8,M,1,0.00624473,1,89470.2,7.63257,T
35,7,PFA_NoPartnerFound,4117,12956.8,F,1,0.0364103,1,1248.45,7.63273,F
35,7,PFA_NoPartnerFound,4131,6942.4,F,1,0.00653397,1,109729,7.9816,T
35,7,PFA_NoPartnerFound,4145,7260.39,M,1,0.00626584,1,90791.1,7.66747,T
35,7,PFA_NoPartnerFound,4159,6068.88,M,1,0.00733218,1,93216.1,8.99435,T
35,7,PFA_NoPartnerFound,4166,3370.3,M,1,0.0120699,1,110026,14.7953,T
35,7,PFA_NoPartnerFound,4187,13721.8,M,1,0.00632543,1,51302.9,7.63264,T
35,7,PFA_NoPartnerFound,4194,5221.05,F,1,0.048886,1,1226.91,10.2584,F
35,7,PFA_NoPartnerFound,4208,1583.73,F,1,0.0214392,1,67168.1,25.8191,T
35,7,PFA_NoPartnerFound,4229,4812.27,M,1,0.054172,1,1151.55,11.0037,F
35,7,PFA_NoPartnerFound,4243,19735.4,M,1,0.0364107,1,1248.47,7.63287,F
35,7,PFA_NoPartnerFound,4250,17846,M,1,0.0387913,1,1110.25,7.63247,F
35,7,PFA_NoPartnerFound,4257,5179,M,1,0.0462049,1,524.34,10.3308,F
35,7,PFA_NoPartnerFound,4271,6083.82,M,1,0.00731774,1,93091.9,8.97556,T
35,7,PFA_NoPartnerFound,4278,6433.02,F,1,0.00695417,1,95233,8.54297,T
35,7,PFA_NoPartnerFound,4299,18119.7,M,1,0.0377541,1,1168.45,7.63269,F
35,7,PFA_NoPartnerFound,4334,3553.98,M,1,0.011578,1,108200,14.1735,T
35,7,PFA_NoPartnerFound,4341,17490.2,F,1,0.00623626,1,91227.5,7.63275,T
35,7,PFA_NoPartnerFound,4355,2024.84,F,1,0.0180511,1,24068.3,21.807,T
35,7,PFA_NoPartnerFound,4369,3462.77,M,1,0.0684522,1,763.807,14.4756,F
35,7,PFA_NoPartnerFound,4376,23725.1,M,1,0.0377508,1,1168.63,7.63264,F
35,7,PFA_NoPartnerFound,4390,15447.9,M,1,0.00621613,1,95679,7.63279,T
35,7,PFA_NoPartnerFound,4418,5224.41,F,1,0.0447505,1,552.423,10.2529,F
