Time,Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
14539.2,2000.33,1,PostDebut,11501,11832.1,F,0,0
14539.2,2000.33,1,PreDebut,16455,3072.08,M,0,0
14539.2,2000.33,1,PostDebut,104,19057,M,0,0
14539.2,2000.33,1,PostDebut,10413,13809.2,F,0,0
14539.2,2000.33,1,PostDebut,106,16260.5,M,0,0
14539.2,2000.33,1,PostDebut,13095,8972.91,F,0,0
14539.2,2000.33,1,PreDebut,14998,5535.83,M,0,0
14539.2,2000.33,1,PreDebut,17399,1460,F,0,0
14539.2,2000.33,1,PostDebut,110,19230.5,M,0,0
14539.2,2000.33,1,PostDebut,111,17381.7,F,0,0
14539.2,2000.33,1,PostDebut,14341,6661.24,F,0,0
14539.2,2000.33,1,PostDebut,10234,14113.4,F,0,0
14539.2,2000.33,1,PostDebut,10820,13048.8,F,0,0
14539.2,2000.33,1,PostDebut,14277,6782.91,M,0,0
14539.2,2000.33,1,PreDebut,15892,3984.59,F,0,0
14539.2,2000.33,1,PostDebut,117,16314,M,0,0
14539.2,2000.33,1,PreDebut,16064,3710.84,M,0,0
14539.2,2000.33,1,PostDebut,119,17633.6,F,0,0
14539.2,2000.33,1,PostDebut,120,16119,F,0,0
14539.2,2000.33,1,PostDebut,121,18168,F,0,0
14539.2,2000.33,1,PostDebut,122,16482.2,M,0,0
14539.2,2000.33,1,PostDebut,123,19017.6,M,0,0
14539.2,2000.33,1,PreDebut,17133,1916.25,M,0,0
14539.2,2000.33,1,PostDebut,10682,13322.5,M,0,0
14539.2,2000.33,1,PostDebut,10500,13657.1,F,0,0
14539.2,2000.33,1,PreDebut,16726,2585.42,F,0,0
14539.2,2000.33,1,PreDebut,15625,4471.25,F,0,0
14539.2,2000.33,1,PostDebut,14406,6539.57,M,0,0
14539.2,2000.33,1,PreDebut,16008,3802.09,M,0,0
14539.2,2000.33,1,PostDebut,10763,13170.5,F,0,0
14539.2,2000.33,1,PostDebut,11326,12136.3,M,0,0
14539.2,2000.33,1,PostDebut,133,18402.9,F,0,0
14539.2,2000.33,1,PostDebut,134,19743.9,M,0,0
14539.2,2000.33,1,PreDebut,15891,3984.59,F,0,0
14539.2,2000.33,1,PreDebut,17186,1825,F,0,0
14539.2,2000.33,1,PostDebut,12655,9763.75,F,0,0
14539.2,2000.33,1,PostDebut,138,14703.7,M,0,0
14539.2,2000.33,1,PostDebut,139,20060.1,F,0,0
14539.2,2000.33,1,PreDebut,14756,5961.66,M,0,0
14539.2,2000.33,1,PreDebut,16725,2585.42,M,0,0
14539.2,2000.33,1,PostDebut,142,18356.3,F,0,0
14539.2,2000.33,1,PreDebut,15278,5049.17,M,0,0
14539.2,2000.33,1,PostDebut,144,15595.8,M,0,0
14539.2,2000.33,1,PostDebut,145,16229.4,M,0,0
14539.2,2000.33,1,PreDebut,16856,2372.5,M,0,0
14539.2,2000.33,1,PostDebut,10100,14356.7,F,0,0
14539.2,2000.33,1,PostDebut,12172,10615.4,M,0,0
14539.2,2000.33,1,PreDebut,15443,4775.42,F,0,0
14539.2,2000.33,1,PostDebut,150,18761.1,M,0,0
14539.2,2000.33,1,PostDebut,14359,6630.82,M,0,0
14539.2,2000.33,1,PostDebut,152,16007.4,F,0,0
14539.2,2000.33,1,PostDebut,14495,6387.49,F,0,0
14539.2,2000.33,1,PostDebut,10603,13474.6,F,0,0
14539.2,2000.33,1,PostDebut,13897,7482.49,M,0,0
14539.2,2000.33,1,PreDebut,14755,5961.66,F,0,0
14539.2,2000.33,1,PostDebut,13533,8182.07,F,0,0
14539.2,2000.33,1,PostDebut,14117,7087.07,M,0,0
14539.2,2000.33,1,PostDebut,14200,6934.99,F,0,0
14539.2,2000.33,1,PostDebut,160,18998.8,F,0,0
14539.2,2000.33,1,PostDebut,10667,13353,M,0,0
14539.2,2000.33,1,PostDebut,162,17822,F,0,0
14539.2,2000.33,1,PostDebut,13609,8029.98,F,0,0
14539.2,2000.33,1,PostDebut,164,17304.3,F,0,0
14539.2,2000.33,1,PostDebut,165,18091.9,F,0,0
14539.2,2000.33,1,PostDebut,166,18768.8,M,0,0
14539.2,2000.33,1,PostDebut,14813,5870.41,F,0,0
14539.2,2000.33,1,PreDebut,15836,4075.84,F,0,0
14539.2,2000.33,1,PostDebut,11949,11071.7,M,0,0
14539.2,2000.33,1,PostDebut,11346,12105.9,F,0,0
14539.2,2000.33,1,PostDebut,13445,8334.15,M,0,0
14539.2,2000.33,1,PreDebut,15105,5353.33,F,0,0
14539.2,2000.33,1,PostDebut,13863,7543.32,M,0,0
14539.2,2000.33,1,PreDebut,16436,3102.5,F,0,0
14539.2,2000.33,1,PostDebut,13255,8668.74,M,0,0
14539.2,2000.33,1,PostDebut,13749,7786.65,M,0,0
14539.2,2000.33,1,PostDebut,13094,8972.91,F,0,0
14539.2,2000.33,1,PostDebut,13018,9124.99,M,0,0
14539.2,2000.33,1,PostDebut,11658,11558.4,M,0,0
14539.2,2000.33,1,PostDebut,13748,7786.65,F,0,0
14539.2,2000.33,1,PostDebut,10540,13596.3,F,0,0
14539.2,2000.33,1,PostDebut,182,18980.9,F,0,0
14539.2,2000.33,1,PreDebut,17344,1551.25,F,0,0
14539.2,2000.33,1,PostDebut,184,14953.6,M,0,0
14539.2,2000.33,1,PostDebut,185,15347.4,F,0,0
14539.2,2000.33,1,PostDebut,186,15820.2,M,0,0
14539.2,2000.33,1,PostDebut,12171,10615.4,M,0,0
14539.2,2000.33,1,PreDebut,14835,5840,M,0,0
14539.2,2000.33,1,PostDebut,189,15279.2,M,0,0
14539.2,2000.33,1,PostDebut,13747,7786.65,M,0,0
14539.2,2000.33,1,PreDebut,17784,821.25,F,0,0
14539.2,2000.33,1,PostDebut,12579,9885.42,M,0,0
14539.2,2000.33,1,PreDebut,15624,4471.25,M,0,0
14539.2,2000.33,1,PostDebut,12189,10585,F,0,0
14539.2,2000.33,1,PreDebut,16435,3102.5,F,0,0
14539.2,2000.33,1,PostDebut,11532,11771.3,M,0,0
14539.2,2000.33,1,PreDebut,17094,2007.5,F,0,0
14539.2,2000.33,1,PostDebut,10412,13809.2,M,0,0
14539.2,2000.33,1,PostDebut,199,16070.5,M,0,0
14539.2,2000.33,1,PostDebut,200,18767.1,F,0,0
14539.2,2000.33,1,PreDebut,16231,3437.09,M,0,0
14539.2,2000.33,1,PostDebut,202,15685.8,F,0,0
14539.2,2000.33,1,PostDebut,10602,13474.6,F,0,0
14539.2,2000.33,1,PostDebut,10998,12714.2,F,0,0
14539.2,2000.33,1,PostDebut,13666,7938.73,M,0,0
14539.2,2000.33,1,PostDebut,15016,5505.41,M,0,0
14539.2,2000.33,1,PreDebut,16094,3650,M,0,0
14539.2,2000.33,1,PostDebut,208,16262.5,F,0,0
14539.2,2000.33,1,PostDebut,13818,7664.99,M,0,0
14539.2,2000.33,1,PreDebut,15589,4532.09,F,0,0
14539.2,2000.33,1,PostDebut,211,18443,M,0,0
14539.2,2000.33,1,PreDebut,15930,3923.75,F,0,0
14539.2,2000.33,1,PostDebut,14225,6874.16,F,0,0
14539.2,2000.33,1,PostDebut,13093,8972.91,M,0,0
14539.2,2000.33,1,PreDebut,17031,2098.75,F,0,0
14539.2,2000.33,1,PostDebut,13460,8303.73,F,0,0
14539.2,2000.33,1,PostDebut,10174,14235,F,0,0
14539.2,2000.33,1,PostDebut,218,18639.3,F,0,0
14539.2,2000.33,1,PostDebut,13843,7604.15,F,0,0
14539.2,2000.33,1,PostDebut,220,18466.8,M,0,0
14539.2,2000.33,1,PostDebut,10845,12988,M,0,0
14539.2,2000.33,1,PostDebut,222,14558.8,F,0,0
14539.2,2000.33,1,PreDebut,16043,3741.25,F,0,0
14539.2,2000.33,1,PostDebut,224,17189.7,F,0,0
