node_id,acquireTime,acquireIndividualId,acquireIndividualAgeDays,acquireIndividualHasFever,acquireInfectionIds,concurrentInfectionIds,vectorId,transmitTime,transmitIndividualId,transmitInfectionIds,transmitGametocyteDensities
1,100,24,5207.52,0,"1","",0,0,0,"",""
1,100,18,612.812,0,"3","",0,0,0,"",""
1,100,54,7990.23,0,"5","",0,0,0,"",""
1,100,66,17780.3,0,"7","",0,0,0,"",""
1,100,78,7186.02,0,"9","",0,0,0,"",""
1,100,82,11894.6,0,"11","",0,0,0,"",""
1,100,90,677.292,0,"13","",0,0,0,"",""
2,100,73,7119.09,0,"2","",0,0,0,"",""
2,100,15,1652.6,0,"4","",0,0,0,"",""
2,100,25,140.981,0,"6","",0,0,0,"",""
2,100,95,274.751,0,"8","",0,0,0,"",""
2,100,47,2897,0,"10","",0,0,0,"",""
2,100,51,5676.99,0,"12","",0,0,0,"",""
2,100,71,116.195,0,"14","",0,0,0,"",""
2,100,75,15617.8,0,"16","",0,0,0,"",""
2,100,69,18664.8,0,"18","",0,0,0,"",""
2,144,97,19419.9,0,"20","",105233,127,71,"14","417.464"
2,144,101,4660.61,0,"22","",105233,127,71,"14","417.464"
2,145,73,7165.09,0,"24","2",76953,128,51,"12","67.8891"
2,145,11,29289.3,0,"26","",105987,127,25,"6","374.647"
2,145,91,773.101,0,"28","",107015,128,25,"6","283.701"
2,145,37,8003.17,0,"30","",105987,127,25,"6","374.647"
2,145,29,16231.9,0,"32","",105759,128,73,"2","55.6142"
2,145,47,2943,0,"34","10",105759,128,73,"2","55.6142"
2,145,27,500.152,0,"36","",76953,128,51,"12","67.8891"
2,145,19,15090.9,0,"38","",76953,128,51,"12","67.8891"
1,146,80,565.269,0,"15","",110885,129,73,"2","608.677"
1,146,34,2589,0,"17","",110885,129,73,"2","608.677"
2,146,25,187.981,0,"40","6",105931,128,25,"6","283.701"
2,146,67,2043.01,0,"42","",98483,128,47,"10","114.371"
1,147,2,955.94,0,"19","",102234,129,78,"9","604.12"
1,147,58,31867.7,0,"21","",102234,129,78,"9","604.12"
2,147,13,8173.56,0,"44","",104157,129,73,"2","608.677"
2,147,27,502.152,0,"46","36",104157,129,73,"2","608.677"
2,147,19,15092.9,0,"48","38",98537,130,47,"10","710.427"
2,147,21,13465.3,0,"50","",83249,130,47,"10","710.427"
2,147,67,2044.01,0,"52","42",107967,127,71,"14","417.464"
2,147,93,18649.8,0,"54","",106309,128,75,"16","54.6522"
1,148,40,4743.96,0,"23","",111962,129,18,"3","1400.41"
1,148,38,3495.98,0,"25","",98628,131,18,"3","3215.11"
1,148,22,11100,0,"27","",106738,130,24,"1","560.614"
1,148,58,31868.7,0,"29","21",110960,131,78,"9","2247.8"
1,148,34,2591,0,"31","17",98429,131,51,"12","2452.07"
2,148,85,5982.73,0,"56","",113948,131,24,"1","2592.23"
2,148,11,29292.3,0,"58","26",97541,129,51,"12","691.814"
2,148,13,8174.56,0,"60","44",100399,126,25,"6","28.6203"
2,148,97,19423.9,0,"62","20",110905,128,71,"14","316.131"
2,148,35,22404.2,0,"64","",105759,128,73,"2","55.6142"
2,148,99,31045,0,"66","",113643,131,75,"16","2235.18"
2,148,7,7141.66,0,"68","",113948,131,24,"1","2592.23"
2,148,63,2497.19,0,"70","",97541,129,51,"12","691.814"
1,149,98,9646.25,0,"33","",101750,128,24,"1","73.1569"
1,149,38,3496.98,0,"35","25",110364,131,18,"3","3215.11"
1,149,2,957.94,0,"37","19",108716,131,78,"9","2247.8"
1,149,64,11620.6,0,"39","",115106,132,82,"11","1694.38"
1,149,78,7236.02,0,"41","9",101750,128,24,"1","73.1569"
1,149,80,568.269,0,"43","15",110364,131,18,"3","3215.11"
1,149,56,8210.25,0,"45","",107486,129,24,"1","739.677"
2,149,73,7169.09,0,"72","2,24",105931,128,25,"6","283.701"
2,149,37,8007.17,0,"74","30",107049,131,47,"10","2826.24"
2,149,29,16235.9,0,"76","32",104687,132,51,"12","1858.51"
2,149,59,6967.47,0,"78","",94071,128,71,"14","316.131"
2,149,41,7646.66,0,"80","",106421,132,71,"14","2685.76"
2,149,99,31046,0,"82","66",105987,127,25,"6","374.647"
2,149,47,2947,0,"84","10,34",105493,132,25,"6","2207.03"
2,149,65,1076.35,0,"86","",112543,130,75,"16","454.53"
2,149,51,5726.99,0,"88","12",103339,130,75,"16","454.53"
2,149,61,3606.09,0,"90","",104687,132,51,"12","1858.51"
2,149,57,1083.99,0,"92","",94071,128,71,"14","316.131"
2,149,19,15094.9,0,"94","38,48",105931,128,25,"6","283.701"
2,149,75,15667.8,0,"96","16",105493,132,25,"6","2207.03"
2,149,101,4665.61,0,"98","22",98483,128,47,"10","114.371"
2,149,67,2046.01,0,"100","42,52",98483,128,47,"10","114.371"
1,150,18,663.812,0,"47","3",91580,128,82,"11","54.6518"
1,150,36,1124.47,0,"49","",112626,130,18,"3","1060.89"
1,150,38,3497.98,0,"51","25,35",101165,125,71,"14","38.7419"
1,150,86,8247.12,0,"53","",107222,133,82,"11","3905.31"
1,150,22,11102,0,"55","27",111898,132,82,"11","1694.38"
1,150,58,31870.7,0,"57","21,29",98552,131,18,"3","3215.11"
2,150,85,5984.73,0,"102","56",115165,132,73,"2","1673.19"
2,150,97,19425.9,0,"104","20,62",111657,132,51,"12","1858.51"
2,150,37,8008.17,0,"106","30,74",85519,129,71,"14","1715.98"
2,150,43,11360.8,0,"108","",114725,133,25,"6","3444.57"
2,150,47,2948,0,"110","10,34,84",111829,131,25,"6","2914.38"
2,150,51,5727.99,0,"112","12,88",106309,128,75,"16","54.6522"
2,150,7,7143.66,0,"114","68",111657,132,51,"12","1858.51"
2,150,63,2499.19,0,"116","70",92995,133,71,"14","4275.55"
2,150,61,3607.09,0,"118","90",111829,131,25,"6","2914.38"
2,150,27,505.152,0,"120","36,46",80440,130,71,"14","1299.44"
2,150,19,15095.9,0,"122","38,48,94",110949,133,25,"6","3444.57"
2,150,21,13468.3,0,"124","50",114725,133,25,"6","3444.57"
1,151,36,1125.47,0,"59","49",117218,134,82,"11","2960.42"
1,151,28,4487.72,0,"61","",111962,129,18,"3","1400.41"
1,151,86,8248.12,0,"63","53",106670,131,78,"9","2247.8"
1,151,20,6528.09,0,"65","",110885,129,73,"2","608.677"
1,151,50,3402.07,0,"67","",98429,131,51,"12","2452.07"
2,151,13,8177.56,0,"126","44,60",111761,132,47,"10","2141.87"
2,151,91,779.101,0,"128","28",88083,133,71,"14","4275.55"
2,151,43,11361.8,0,"130","108",116946,134,78,"9","3101.87"
2,151,7,7144.66,0,"132","68,114",88083,133,71,"14","4275.55"
2,151,61,3608.09,0,"134","90,118",116157,134,71,"14","3237.72"
2,151,27,506.152,0,"136","36,46,120",117431,134,71,"14","3237.72"
1,152,70,21141.3,0,"69","",110613,131,75,"16","2235.18"
1,152,18,665.812,0,"71","3,47",113146,134,82,"11","2960.42"
1,152,14,16256.1,0,"73","",101750,128,24,"1","73.1569"
1,152,22,11104,0,"75","27,55",107220,132,18,"3","2435.57"
1,152,50,3403.07,0,"77","67",101750,128,24,"1","73.1569"
1,152,82,11947.6,0,"79","11",107220,132,18,"3","2435.57"
2,152,73,7172.09,0,"138","2,24,72",106561,132,71,"14","2685.76"
2,152,13,8178.56,0,"140","44,60,126",112037,135,75,"16","4496.17"
2,152,97,19427.9,0,"142","20,62,104",104759,129,73,"2","608.677"
2,152,25,193.981,0,"144","6,40",107049,131,47,"10","2826.24"
2,152,29,16238.9,0,"146","32,76",113643,131,75,"16","2235.18"
2,152,41,7649.66,0,"148","80",110489,133,47,"10","4169.01"
2,152,47,2950,0,"150","10,34,84,110",107049,131,47,"10","2826.24"
2,152,65,1079.35,0,"152","86",100871,131,73,"2","2207.47"
2,152,27,507.152,0,"154","36,46,120,136",107049,131,47,"10","2826.24"
2,152,19,15097.9,0,"156","38,48,94,122",103339,130,75,"16","454.53"
2,152,81,23922,0,"158","",112037,135,75,"16","4496.17"
2,152,87,1378.14,0,"160","",108705,129,71,"14","1715.98"
2,152,101,4668.61,0,"162","22,98",110151,134,47,"10","3159.54"
2,152,93,18654.8,0,"164","54",113573,134,75,"16","3024.79"
1,153,74,2828.82,0,"81","",109106,132,18,"3","2435.57"
1,153,40,4748.96,0,"83","23",102234,129,78,"9","604.12"
1,153,38,3500.98,0,"85","25,35,51",102234,129,78,"9","604.12"
1,153,46,1799.99,0,"87","",109106,132,18,"3","2435.57"
1,153,14,16257.1,0,"89","73",112788,136,78,"9","3522.26"
1,153,58,31873.7,0,"91","21,29,57",117525,134,25,"6","2608.51"
1,153,56,8214.25,0,"93","45",108974,133,78,"9","4092.43"
1,153,82,11948.6,0,"95","11,79",112626,130,18,"3","1060.89"
2,153,85,5987.73,0,"166","56,102",98537,130,47,"10","710.427"
2,153,91,781.101,0,"168","28,128",118233,135,71,"14","3746.76"
2,153,25,194.981,0,"170","6,40,144",119333,136,47,"10","3171.27"
2,153,35,22409.2,0,"172","64",104157,129,73,"2","608.677"
2,153,29,16239.9,0,"174","32,76,146",119562,136,82,"11","3302.54"
2,153,43,11363.8,0,"176","108,130",117607,135,47,"10","4184.5"
2,153,7,7146.66,0,"178","68,114,132",105987,127,25,"6","374.647"
2,153,27,508.152,0,"180","36,46,120,136,154",115019,132,73,"2","1673.19"
2,153,71,170.195,0,"182","14",119333,136,47,"10","3171.27"
2,153,19,15098.9,0,"184","38,48,94,122,156",114049,131,25,"6","2914.38"
2,153,75,15671.8,0,"186","16,96",118233,135,71,"14","3746.76"
2,153,21,13471.3,0,"188","50,124",115414,136,18,"3","2842.09"
2,153,101,4669.61,0,"190","22,98,162",119562,136,82,"11","3302.54"
2,153,67,2050.01,0,"192","42,52,100",115019,132,73,"2","1673.19"
2,153,24,5261.52,0,"194","1",117607,135,47,"10","4184.5"
1,154,36,1128.47,0,"97","49,59",112494,137,24,"1","3777.62"
1,154,28,4490.72,0,"99","61",100822,136,78,"9","3522.26"
1,154,38,3501.98,0,"101","25,35,51,85",120634,137,78,"9","3918.67"
1,154,92,2223.26,0,"103","",113800,133,82,"11","3905.31"
1,154,14,16258.1,0,"105","73,89",120634,137,78,"9","3918.67"
1,154,22,11106,0,"107","27,55,75",120634,137,78,"9","3918.67"
1,154,64,11625.6,0,"109","39",118504,135,18,"3","3751.79"
1,154,58,31874.7,0,"111","21,29,57,91",98429,131,51,"12","2452.07"
1,154,72,16461.8,0,"113","",120634,137,78,"9","3918.67"
1,154,76,34139,0,"115","",111898,132,82,"11","1694.38"
1,154,80,573.269,0,"117","15,43",112494,137,24,"1","3777.62"
1,154,20,6531.09,0,"119","65",98429,131,51,"12","2452.07"
1,154,50,3405.07,0,"121","67,77",120634,137,78,"9","3918.67"
1,154,82,11949.6,0,"123","11,79,95",111898,132,82,"11","1694.38"
1,154,63,2503.19,0,"125","70,116",112420,136,18,"3","2842.09"
2,154,73,7174.09,0,"196","2,24,72,138",117431,134,71,"14","3237.72"
2,154,13,8180.56,0,"198","44,60,126,140",118039,135,51,"12","4468.46"
2,154,25,195.981,0,"200","6,40,144,170",117381,136,51,"12","3386.82"
2,154,37,8012.17,0,"202","30,74,106",117381,136,51,"12","3386.82"
2,154,35,22410.2,0,"204","64,172",117061,137,73,"2","3310.05"
2,154,59,6972.47,0,"206","78",119059,137,71,"14","2689.72"
2,154,99,31051,0,"208","66,82",99659,129,47,"10","937.434"
2,154,47,2952,0,"210","10,34,84,110,150",117447,134,47,"10","3159.54"
2,154,7,7147.66,0,"212","68,114,132,178",107525,132,25,"6","2207.03"
2,154,24,5262.52,0,"214","1,194",101015,133,25,"6","3444.57"
2,154,71,171.195,0,"216","14,182",116946,134,78,"9","3101.87"
2,154,19,15099.9,0,"218","38,48,94,122,156,184",117061,137,73,"2","3310.05"
2,154,75,15672.8,0,"220","16,96,186",120181,137,73,"2","3310.05"
2,154,81,23924,0,"222","158",116946,134,78,"9","3101.87"
2,154,21,13472.3,0,"224","50,124,188",117061,137,73,"2","3310.05"
2,154,101,4670.61,0,"226","22,98,162,190",109359,134,75,"16","3024.79"
2,154,93,18656.8,0,"228","54,164",92995,133,71,"14","4275.55"
2,154,67,2051.01,0,"230","42,52,100,192",117381,136,51,"12","3386.82"
1,155,36,1129.47,0,"127","49,59,97",111362,135,24,"1","4630.5"
1,155,98,9652.25,0,"129","33",111362,135,24,"1","4630.5"
1,155,84,21319.1,0,"131","",110364,131,18,"3","3215.11"
1,155,86,8252.12,0,"133","53,63",115468,135,82,"11","4356.63"
1,155,46,1801.99,0,"135","87",110364,131,18,"3","3215.11"
1,155,58,31875.7,0,"137","21,29,57,91,111",107220,132,18,"3","2435.57"
1,155,72,16462.8,0,"139","113",110364,131,18,"3","3215.11"
1,155,80,574.269,0,"141","15,43,117",114684,133,18,"3","4114.8"
1,155,56,8216.25,0,"143","45,93",113158,138,82,"11","2742.76"
1,155,50,3406.07,0,"145","67,77,121",121360,138,78,"9","2970.18"
1,155,7,7148.66,0,"147","68,114,132,178,212",96248,133,24,"1","4285.32"
2,155,85,5989.73,0,"232","56,102,166",102611,137,47,"10","3252.29"
2,155,91,783.101,0,"234","28,128,168",121541,138,75,"16","2860.97"
2,155,35,22411.2,0,"236","64,172,204",88083,133,71,"14","4275.55"
2,155,41,7652.66,0,"238","80,148",111666,137,78,"9","3918.67"
2,155,43,11365.8,0,"240","108,130,176",114639,132,73,"2","1673.19"
2,155,65,1082.35,0,"242","86,152",121541,138,75,"16","2860.97"
2,155,51,5732.99,0,"244","12,88,112",94987,130,75,"16","454.53"
2,155,67,2052.01,0,"246","42,52,100,192,230",111666,137,78,"9","3918.67"
2,155,61,3612.09,0,"248","90,118,134",115141,138,75,"16","2860.97"
2,155,27,510.152,0,"250","36,46,120,136,154,180",102611,137,47,"10","3252.29"
2,155,57,1089.99,0,"252","92",119311,137,73,"2","3310.05"
2,155,71,172.195,0,"254","14,182,216",100399,126,25,"6","28.6203"
2,155,19,15100.9,0,"256","38,48,94,122,156,184,218",100871,131,73,"2","2207.47"
2,155,81,23925,0,"258","158,222",115308,136,24,"1","3509.62"
2,155,101,4671.61,0,"260","22,98,162,190,226",103339,130,75,"16","454.53"
2,155,93,18657.8,0,"262","54,164,228",120863,137,25,"6","2118.65"
1,156,86,8253.12,0,"149","53,63,133",110860,137,82,"11","3618.17"
1,156,58,31876.7,0,"151","21,29,57,91,111,137",111106,133,24,"1","4285.32"
1,156,76,34141,0,"153","115",117342,135,24,"1","4630.5"
1,156,78,7243.02,0,"155","9,41",114861,138,71,"14","2036.81"
1,156,20,6533.09,0,"157","65,119",115152,139,18,"3","1799.92"
1,156,56,8217.25,0,"159","45,93,143",117342,135,24,"1","4630.5"
1,156,50,3407.07,0,"161","67,77,121,145",110860,137,82,"11","3618.17"
1,156,82,11951.6,0,"163","11,79,95,123",110860,137,82,"11","3618.17"
2,156,85,5990.73,0,"264","56,102,166,232",119333,136,47,"10","3171.27"
2,156,73,7176.09,0,"266","2,24,72,138,196",122691,139,82,"11","2527.33"
2,156,11,29300.3,0,"268","26,58",120391,138,73,"2","2508.85"
2,156,13,8182.56,0,"270","44,60,126,140,198",120537,138,73,"2","2508.85"
2,156,91,784.101,0,"272","28,128,168,234",113584,136,24,"1","3509.62"
2,156,35,22412.2,0,"274","64,172,204,236",120537,138,73,"2","2508.85"
2,156,29,16242.9,0,"276","32,76,146,174",120391,138,73,"2","2508.85"
2,156,59,6974.47,0,"278","78,206",114725,133,25,"6","3444.57"
2,156,41,7653.66,0,"280","80,148,238",116825,137,73,"2","3310.05"
2,156,99,31053,0,"282","66,82,208",116361,139,47,"10","2191.34"
2,156,47,2954,0,"284","10,34,84,110,150,210",114633,138,51,"12","2770.42"
2,156,51,5733.99,0,"286","12,88,112,244",118233,135,71,"14","3746.76"
2,156,61,3613.09,0,"288","90,118,134,248",94071,128,71,"14","316.131"
2,156,27,511.152,0,"290","36,46,120,136,154,180,250",120537,138,73,"2","2508.85"
2,156,71,173.195,0,"292","14,182,216,254",116825,137,73,"2","3310.05"
2,156,19,15101.9,0,"294","38,48,94,122,156,184,218,256",109675,138,75,"16","2860.97"
2,156,81,23926,0,"296","158,222,258",116361,139,47,"10","2191.34"
2,156,87,1382.14,0,"298","160",120635,137,25,"6","2118.65"
2,156,63,2505.19,0,"300","70,116,125",119275,139,73,"2","2282.06"
1,157,74,2832.82,0,"165","81",122974,139,18,"3","1799.92"
1,157,84,21321.1,0,"167","131",118796,137,78,"9","3918.67"
1,157,92,2226.26,0,"169","103",118796,137,78,"9","3918.67"
1,157,42,12048.5,0,"171","",110404,138,78,"9","2970.18"
1,157,50,3408.07,0,"173","67,77,121,145,161",110404,138,78,"9","2970.18"
2,157,85,5991.73,0,"302","56,102,166,232,264",122469,139,73,"2","2282.06"
2,157,11,29301.3,0,"304","26,58,268",99659,129,47,"10","937.434"
2,157,97,19432.9,0,"306","20,62,104,142",117447,134,47,"10","3159.54"
2,157,91,785.101,0,"308","28,128,168,234,272",104157,129,73,"2","608.677"
2,157,35,22413.2,0,"310","64,172,204,236,274",107525,132,25,"6","2207.03"
2,157,29,16243.9,0,"312","32,76,146,174,276",117447,134,47,"10","3159.54"
2,157,43,11367.8,0,"314","108,130,176,240",115681,139,25,"6","1362.29"
2,157,51,5734.99,0,"316","12,88,112,244,286",115681,139,25,"6","1362.29"
2,157,19,15102.9,0,"318","38,48,94,122,156,184,218,256,294",123777,140,47,"10","1660.7"
2,157,75,15675.8,0,"320","16,96,186,220",116255,136,51,"12","3386.82"
2,157,21,13475.3,0,"322","50,124,188,224",111898,132,82,"11","1694.38"
1,158,70,21147.3,0,"175","69",118101,138,71,"14","2036.81"
1,158,28,4494.72,0,"177","61,99",113800,133,82,"11","3905.31"
1,158,38,3505.98,0,"179","25,35,51,85,101",103868,138,24,"1","2863.19"
1,158,92,2227.26,0,"181","103,169",125268,141,18,"3","1106.82"
1,158,20,6535.09,0,"183","65,119,157",121360,138,78,"9","2970.18"
1,158,24,5266.52,0,"185","1,194,214",123827,141,73,"2","1444.21"
1,158,65,1085.35,0,"187","86,152,242",113158,138,82,"11","2742.76"
2,158,85,5992.73,0,"324","56,102,166,232,264,302",120439,137,47,"10","3252.29"
2,158,73,7178.09,0,"326","2,24,72,138,196,266",85299,140,71,"14","1313.82"
2,158,11,29302.3,0,"328","26,58,268,304",124987,141,25,"6","830.614"
2,158,97,19433.9,0,"330","20,62,104,142,306",114639,132,73,"2","1673.19"
2,158,25,199.981,0,"332","6,40,144,170,200",120863,137,25,"6","2118.65"
2,158,37,8016.17,0,"334","30,74,106,202",124987,141,25,"6","830.614"
2,158,35,22414.2,0,"336","64,172,204,236,274,310",119525,136,51,"12","3386.82"
2,158,59,6976.47,0,"338","78,206,278",85299,140,71,"14","1313.82"
2,158,43,11368.8,0,"340","108,130,176,240,314",117575,141,82,"11","1610.55"
2,158,51,5735.99,0,"342","12,88,112,244,286,316",124987,141,25,"6","830.614"
2,158,67,2055.01,0,"344","42,52,100,192,230,246",120439,137,47,"10","3252.29"
2,158,61,3615.09,0,"346","90,118,134,248,288",124987,141,25,"6","830.614"
2,158,57,1092.99,0,"348","92,252",117575,141,82,"11","1610.55"
2,158,71,175.195,0,"350","14,182,216,254,292",114639,132,73,"2","1673.19"
2,158,81,23928,0,"352","158,222,258,296",114323,136,75,"16","3408.33"
2,158,21,13476.3,0,"354","50,124,188,224,322",120863,137,25,"6","2118.65"
2,158,101,4674.61,0,"356","22,98,162,190,226,260",110847,141,71,"14","1059.07"
2,158,93,18660.8,0,"358","54,164,228,262",110847,141,71,"14","1059.07"
1,159,18,672.812,0,"189","3,47,71",122664,139,78,"9","2760.44"
1,159,98,9656.25,0,"191","33,129",123900,140,78,"9","2092.29"
1,159,28,4495.72,0,"193","61,99,177",115908,137,82,"11","3618.17"
1,159,58,31879.7,0,"195","21,29,57,91,111,137,151",122664,139,78,"9","2760.44"
1,159,56,8220.25,0,"197","45,93,143,159",118632,141,24,"1","1656.69"
1,159,34,2602,0,"199","17,31",118632,141,24,"1","1656.69"
1,159,65,1086.35,0,"201","86,152,242,187",117846,142,78,"9","1338.86"
2,159,85,5993.73,0,"360","56,102,166,232,264,302,324",109359,134,75,"16","3024.79"
2,159,73,7179.09,0,"362","2,24,72,138,196,266,326",109313,140,71,"14","1313.82"
2,159,91,787.101,0,"364","28,128,168,234,272,308",118451,138,75,"16","2860.97"
2,159,25,200.981,0,"366","6,40,144,170,200,332",122727,140,71,"14","1313.82"
2,159,37,8017.17,0,"368","30,74,106,202,334",123101,139,82,"11","2527.33"
2,159,41,7656.66,0,"370","80,148,238,280",123053,139,82,"11","2527.33"
2,159,43,11369.8,0,"372","108,130,176,240,314,340",123101,139,82,"11","2527.33"
2,159,47,2957,0,"374","10,34,84,110,150,210,284",121626,139,18,"3","1799.92"
2,159,67,2056.01,0,"376","42,52,100,192,230,246,344",120355,141,73,"2","1444.21"
2,159,61,3616.09,0,"378","90,118,134,248,288,346",122727,140,71,"14","1313.82"
2,159,75,15677.8,0,"380","16,96,186,220,320",118451,138,75,"16","2860.97"
2,159,101,4675.61,1,"382","22,98,162,190,226,260,356",123053,139,82,"11","2527.33"
2,159,93,18661.8,0,"384","54,164,228,262,358",115345,139,82,"11","2527.33"
2,159,63,2508.19,0,"386","70,116,125,300",94071,128,71,"14","316.131"
1,160,38,3507.98,0,"203","25,35,51,85,101,179",117342,135,24,"1","4630.5"
1,160,84,21324.1,0,"205","131,167",109106,132,18,"3","2435.57"
1,160,46,1806.99,0,"207","87,135",123012,143,24,"1","1003.49"
1,160,72,16467.8,0,"209","113,139",117070,138,18,"3","2087.05"
1,160,76,34145,0,"211","115,153",109106,132,18,"3","2435.57"
2,160,85,5994.73,0,"388","56,102,166,232,264,302,324,360",122824,142,24,"1","1255.65"
2,160,11,29304.3,0,"390","26,58,268,304,328",123119,142,51,"12","1217.66"
2,160,97,19435.9,1,"392","20,62,104,142,306,330",115333,136,73,"2","3089.84"
2,160,47,2958,1,"394","10,34,84,110,150,210,284,374",115333,136,73,"2","3089.84"
2,160,51,5737.99,0,"396","12,88,112,244,286,316,342",109372,143,18,"3","659.304"
2,160,61,3617.09,0,"398","90,118,134,248,288,346,378",113857,134,73,"2","2841.33"
2,160,81,23930,0,"400","158,222,258,296,352",126542,142,24,"1","1255.65"
2,160,21,13478.3,0,"402","50,124,188,224,322,354",109372,143,18,"3","659.304"
2,160,93,18662.8,0,"404","54,164,228,262,358,384",122824,142,24,"1","1255.65"
2,160,63,2509.19,0,"406","70,116,125,300,386",122587,139,73,"2","2282.06"
2,160,7,7153.66,0,"408","68,114,132,178,212,147",119059,137,71,"14","2689.72"
2,160,28,4496.72,0,"410","61,99,177,193",126241,142,73,"2","1094.67"
2,160,65,1087.35,0,"412","86,152,242,187,201",123777,140,47,"10","1660.7"
1,161,70,21150.3,0,"213","69,175",120495,143,25,"6","492.279"
1,161,36,1135.47,0,"215","49,59,97,127",127380,143,82,"11","978.525"
1,161,98,9658.25,0,"217","33,129,191",103868,138,24,"1","2863.19"
1,161,38,3508.98,0,"219","25,35,51,85,101,179,203",96248,133,24,"1","4285.32"
1,161,92,2230.26,0,"221","103,169,181",119540,139,78,"9","2760.44"
1,161,86,8258.12,0,"223","53,63,133,149",96248,133,24,"1","4285.32"
1,161,42,12052.5,0,"225","171",127380,143,82,"11","978.525"
1,161,2,969.94,0,"227","19,37",113800,133,82,"11","3905.31"
1,161,14,16265.1,0,"229","73,89,105",123412,140,78,"9","2092.29"
1,161,64,11632.6,0,"231","39,109",127380,143,82,"11","978.525"
1,161,76,34146,0,"233","115,153,211",96248,133,24,"1","4285.32"
1,161,78,7248.02,0,"235","9,41,155",115048,138,78,"9","2970.18"
1,161,20,6538.09,0,"237","65,119,157,183",123412,140,78,"9","2092.29"
1,161,50,3412.07,0,"239","67,77,121,145,161,173",115048,138,78,"9","2970.18"
1,161,34,2604,1,"241","17,31,199",124544,141,18,"3","1106.82"
2,161,13,8187.56,0,"414","44,60,126,140,198,270",126828,144,82,"11","741.766"
2,161,97,19436.9,1,"416","20,62,104,142,306,330,392",127601,144,73,"2","662.591"
2,161,91,789.101,1,"418","28,128,168,234,272,308,364",126653,142,25,"6","629.007"
2,161,37,8019.17,1,"420","30,74,106,202,334,368",126653,142,25,"6","629.007"
2,161,29,16247.9,1,"422","32,76,146,174,276,312",124861,144,75,"16","782.633"
2,161,59,6979.47,0,"424","78,206,278,338",117447,134,47,"10","3159.54"
2,161,41,7658.66,0,"426","80,148,238,280,370",123336,143,78,"9","1075.35"
2,161,99,31058,0,"428","66,82,208,282",126828,144,82,"11","741.766"
2,161,61,3618.09,0,"430","90,118,134,248,288,346,378,398",80843,141,73,"2","1444.21"
2,161,71,178.195,0,"432","14,182,216,254,292,350",127495,143,75,"16","1032.43"
2,161,81,23931,0,"434","158,222,258,296,352,400",123453,140,82,"11","1915.87"
2,161,21,13479.3,0,"436","50,124,188,224,322,354,402",126653,142,25,"6","629.007"
2,161,87,1387.14,0,"438","160,298",117447,134,47,"10","3159.54"
1,162,40,4757.96,0,"243","23,83",125408,144,78,"9","815.07"
1,162,24,5270.52,0,"245","1,194,214,185",125268,141,18,"3","1106.82"
1,162,92,2231.26,0,"247","103,169,181,221",127558,143,18,"3","659.304"
1,162,46,1808.99,0,"249","87,135,207",126208,144,78,"9","815.07"
1,162,2,970.94,0,"251","19,37,227",125268,141,18,"3","1106.82"
1,162,22,11114,0,"253","27,55,75,107",124808,143,18,"3","659.304"
1,162,64,11633.6,0,"255","39,109,231",122664,139,78,"9","2760.44"
1,162,58,31882.7,0,"257","21,29,57,91,111,137,151,195",122664,139,78,"9","2760.44"
1,162,76,34147,0,"259","115,153,211,233",124808,143,18,"3","659.304"
1,162,78,7249.02,0,"261","9,41,155,235",126208,144,78,"9","815.07"
1,162,56,8223.25,0,"263","45,93,143,159,197",125056,142,18,"3","838.485"
2,162,73,7182.09,1,"440","2,24,72,138,196,266,326,362",127739,143,51,"12","973.593"
2,162,25,203.981,1,"442","6,40,144,170,200,332,366",102611,137,47,"10","3252.29"
2,162,35,22418.2,0,"444","64,172,204,236,274,310,336",118233,135,71,"14","3746.76"
2,162,29,16248.9,1,"446","32,76,146,174,276,312,422",127739,143,51,"12","973.593"
2,162,59,6980.47,0,"448","78,206,278,338,424",120649,141,82,"11","1610.55"
2,162,43,11372.8,0,"450","108,130,176,240,314,340,372",123053,139,82,"11","2527.33"
2,162,61,3619.09,0,"452","90,118,134,248,288,346,378,398,430",109989,144,73,"2","662.591"
2,162,71,179.195,0,"454","14,182,216,254,292,350,432",127361,143,73,"2","874.184"
2,162,81,23932,0,"456","158,222,258,296,352,400,434",116469,137,71,"14","2689.72"
2,162,7,7155.66,0,"458","68,114,132,178,212,147,408",122509,142,73,"2","1094.67"
2,162,65,1089.35,0,"460","86,152,242,187,201,412",127361,143,73,"2","874.184"
1,163,36,1137.47,0,"265","49,59,97,127,215",111440,146,78,"9","483.189"
1,163,24,5271.52,0,"267","1,194,214,185,245",117070,138,18,"3","2087.05"
1,163,84,21327.1,0,"269","131,167,205",107937,146,24,"1","449.647"
1,163,86,8260.12,0,"271","53,63,133,149,223",107937,146,24,"1","449.647"
1,163,22,11115,0,"273","27,55,75,107,253",126916,143,18,"3","659.304"
1,163,72,16470.8,0,"275","113,139,209",123900,140,78,"9","2092.29"
1,163,78,7250.02,0,"277","9,41,155,235,261",117962,145,18,"3","386.004"
1,163,56,8224.25,0,"279","45,93,143,159,197,263",107937,146,24,"1","449.647"
1,163,50,3414.07,0,"281","67,77,121,145,161,173,239",111440,146,78,"9","483.189"
1,163,34,2606,1,"283","17,31,199,241",117070,138,18,"3","2087.05"
2,163,11,29307.3,1,"462","26,58,268,304,328,390",111898,132,82,"11","1694.38"
