Time,NodeID,IndividualID,Gender,AgeYears,IsInfected,PyrogenicThreshold,FeverKillingRate,MSP_0,MSP_1,MSP_2,MSP_3,MSP_4,PfEMP1_0,PfEMP1_1,PfEMP1_2,PfEMP1_3,PfEMP1_4,PfEMP1_5,PfEMP1_6,PfEMP1_7,PfEMP1_8,PfEMP1_9
36,1,4,M,0.10137,1,15000,0.2,,,,0.923966,,0.999059,,,0.999204,,,0.999059,,0.999059,
36,1,5,F,0.10137,1,15000,0.2,,,,0.923926,,,,,0.999204,0.999204,,,,,0.999059
36,1,6,M,0.10137,1,15000,0.2,,,0.924001,,,0.999059,,,,0.999059,0.999059,0.999059,,,0.999059
36,1,7,M,0.10137,1,15000,0.2,,0.923981,,,,,,,0.999059,0.999204,0.999059,0.999059,,,
36,1,8,M,0.10137,1,15000,0.2,0.924014,,,,,0.999059,0.999059,,0.999059,0.999059,,,,,0.999059
36,1,9,F,0.10137,1,15000,0.2,,,,0.923993,,,,0.999059,,,,0.999204,0.999059,0.999059,
36,1,10,F,0.10137,1,15000,0.2,,,,0.924014,,0.999059,,,0.999059,0.999059,,,0.999059,0.999059,
36,1,11,M,0.10137,1,15000,0.2,,,0.923949,,,,0.999059,0.999059,0.999059,,,,,0.999204,
36,1,12,M,0.10137,1,15000,0.2,,,0.923936,,,,,,,,0.999059,0.999293,,,0.999059
36,1,13,F,0.10137,1,15000,0.2,,,0.923917,,,,,0.999204,,,,,,0.999204,0.999059
36,1,14,F,0.10137,1,15000,0.2,,,,0.923966,,0.999204,,0.999059,,,,,0.999059,0.999059,
36,1,15,F,0.10137,1,15000,0.2,,,,0.923906,,,0.999059,0.999293,,,,,0.999059,,
36,1,16,F,0.10137,1,15000,0.2,0.923914,,,,,,,,0.999059,,,0.999293,,,0.999059
36,1,17,F,0.10137,1,15000,0.2,,,,,0.924001,0.999059,,,0.999059,,,0.999059,0.999059,0.999059,
36,1,18,M,0.10137,1,15000,0.2,,,0.92394,,,0.999059,,,,0.999059,,,,0.999059,0.999204
36,1,19,M,0.10137,1,15000,0.2,,0.923936,,,,,0.999059,,,,,,0.999059,0.999293,
36,1,20,M,0.10137,1,15000,0.2,,0.923966,,,,,0.999059,0.999059,,,0.999204,,0.999059,,
36,1,21,F,0.10137,1,15000,0.2,,,,,0.923913,0.999059,,0.999293,,,,,0.999059,,
37,1,2,F,0.10411,1,15000,0.2,0.945753,,,,,,,0.999328,,0.999328,0.999328,0.999328,0.999328,,
37,1,3,F,0.10411,1,15000,0.2,,,,,0.945713,,,0.999328,,0.999328,,0.999328,0.999432,,
37,1,4,M,0.10411,1,15000,0.2,,,,0.945718,,0.999328,,,0.999432,,,0.999328,,0.999328,
37,1,5,F,0.10411,1,15000,0.2,,,,0.94569,,,,,0.999432,0.999432,,,,,0.999328
37,1,6,M,0.10411,1,15000,0.2,,,0.945744,,,0.999328,,,,0.999328,0.999328,0.999328,,,0.999328
37,1,7,M,0.10411,1,15000,0.2,,0.945729,,,,,,,0.999328,0.999432,0.999328,0.999328,,,
37,1,8,M,0.10411,1,15000,0.2,0.945753,,,,,0.999328,0.999328,,0.999328,0.999328,,,,,0.999328
37,1,9,F,0.10411,1,15000,0.2,,,,0.945738,,,,0.999328,,,,0.999432,0.999328,0.999328,
37,1,10,F,0.10411,1,15000,0.2,,,,0.945753,,0.999328,,,0.999328,0.999328,,,0.999328,0.999328,
37,1,11,M,0.10411,1,15000,0.2,,,0.945707,,,,0.999328,0.999328,0.999328,,,,,0.999432,
37,1,12,M,0.10411,1,15000,0.2,,,0.945697,,,,,,,,0.999328,0.999495,,,0.999328
37,1,13,F,0.10411,1,15000,0.2,,,0.945684,,,,,0.999432,,,,,,0.999432,0.999328
37,1,14,F,0.10411,1,15000,0.2,,,,0.945718,,0.999432,,0.999328,,,,,0.999328,0.999328,
37,1,15,F,0.10411,1,15000,0.2,,,,0.945676,,,0.999328,0.999495,,,,,0.999328,,
37,1,16,F,0.10411,1,15000,0.2,0.945681,,,,,,,,0.999328,,,0.999495,,,0.999328
37,1,17,F,0.10411,1,15000,0.2,,,,,0.945744,0.999328,,,0.999328,,,0.999328,0.999328,0.999328,
37,1,18,M,0.10411,1,15000,0.2,,,0.9457,,,0.999328,,,,0.999328,,,,0.999328,0.999432
37,1,19,M,0.10411,1,15000,0.2,,0.945697,,,,,0.999328,,,,,,0.999328,0.999495,
37,1,20,M,0.10411,1,15000,0.2,,0.945718,,,,,0.999328,0.999328,,,0.999432,,0.999328,,
37,1,21,F,0.10411,1,15000,0.2,,,,,0.945681,0.999328,,0.999495,,,,,0.999328,,
38,1,2,F,0.106849,1,15000,0.2,0.961273,,,,,,,0.99952,,0.99952,0.99952,0.99952,0.99952,,
38,1,3,F,0.106849,1,15000,0.2,,,,,0.961244,,,0.99952,,0.99952,,0.99952,0.999594,,
38,1,4,M,0.106849,1,15000,0.2,,,,0.961248,,0.99952,,,0.999594,,,0.99952,,0.99952,
38,1,5,F,0.106849,1,15000,0.2,,,,0.961228,,,,,0.999594,0.999594,,,,,0.99952
38,1,6,M,0.106849,1,15000,0.2,,,0.961266,,,0.99952,,,,0.99952,0.99952,0.99952,,,0.99952
38,1,7,M,0.106849,1,15000,0.2,,0.961255,,,,,,,0.99952,0.999594,0.99952,0.99952,,,
38,1,8,M,0.106849,1,15000,0.2,0.961273,,,,,0.99952,0.99952,,0.99952,0.99952,,,,,0.99952
38,1,9,F,0.106849,1,15000,0.2,,,,0.961262,,,,0.99952,,,,0.999594,0.99952,0.99952,
38,1,10,F,0.106849,1,15000,0.2,,,,0.961273,,0.99952,,,0.99952,0.99952,,,0.99952,0.99952,
38,1,11,M,0.106849,1,15000,0.2,,,0.96124,,,,0.99952,0.99952,0.99952,,,,,0.999594,
38,1,12,M,0.106849,1,15000,0.2,,,0.961233,,,,,,,,0.99952,0.999639,,,0.99952
38,1,13,F,0.106849,1,15000,0.2,,,0.961223,,,,,0.999594,,,,,,0.999594,0.99952
38,1,14,F,0.106849,1,15000,0.2,,,,0.961248,,0.999594,,0.99952,,,,,0.99952,0.99952,
38,1,15,F,0.106849,1,15000,0.2,,,,0.961217,,,0.99952,0.999639,,,,,0.99952,,
38,1,16,F,0.106849,1,15000,0.2,0.961221,,,,,,,,0.99952,,,0.999639,,,0.99952
38,1,17,F,0.106849,1,15000,0.2,,,,,0.961266,0.99952,,,0.99952,,,0.99952,0.99952,0.99952,
38,1,18,M,0.106849,1,15000,0.2,,,0.961235,,,0.99952,,,,0.99952,,,,0.99952,0.999594
38,1,19,M,0.106849,1,15000,0.2,,0.961233,,,,,0.99952,,,,,,0.99952,0.999639,
38,1,20,M,0.106849,1,15000,0.2,,0.961248,,,,,0.99952,0.99952,,,0.999594,,0.99952,,
38,1,21,F,0.106849,1,15000,0.2,,,,,0.961221,0.99952,,0.999639,,,,,0.99952,,
39,1,2,F,0.109589,1,15000,0.2,0.972352,,,,,,,0.999658,,0.999658,0.999658,0.999658,0.999658,,
39,1,3,F,0.109589,1,15000,0.2,,,,,0.972332,,,0.999658,,0.999658,,0.999658,0.99971,,
39,1,4,M,0.109589,1,15000,0.2,,,,0.972335,,0.999658,,,0.99971,,,0.999658,,0.999658,
39,1,5,F,0.109589,1,15000,0.2,,,,0.97232,,,,,0.99971,0.99971,,,,,0.999658
39,1,6,M,0.109589,1,15000,0.2,,,0.972347,,,0.999658,,,,0.999658,0.999658,0.999658,,,0.999658
39,1,7,M,0.109589,1,15000,0.2,,0.97234,,,,,,,0.999658,0.99971,0.999658,0.999658,,,
39,1,8,M,0.109589,1,15000,0.2,0.972352,,,,,0.999658,0.999658,,0.999658,0.999658,,,,,0.999658
39,1,9,F,0.109589,1,15000,0.2,,,,0.972345,,,,0.999658,,,,0.99971,0.999658,0.999658,
39,1,10,F,0.109589,1,15000,0.2,,,,0.972352,,0.999658,,,0.999658,0.999658,,,0.999658,0.999658,
39,1,11,M,0.109589,1,15000,0.2,,,0.972329,,,,0.999658,0.999658,0.999658,,,,,0.99971,
39,1,12,M,0.109589,1,15000,0.2,,,0.972324,,,,,,,,0.999658,0.999743,,,0.999658
39,1,13,F,0.109589,1,15000,0.2,,,0.972317,,,,,0.99971,,,,,,0.99971,0.999658
39,1,14,F,0.109589,1,15000,0.2,,,,0.972335,,0.99971,,0.999658,,,,,0.999658,0.999658,
39,1,15,F,0.109589,1,15000,0.2,,,,0.972313,,,0.999658,0.999743,,,,,0.999658,,
39,1,16,F,0.109589,1,15000,0.2,0.972316,,,,,,,,0.999658,,,0.999743,,,0.999658
39,1,17,F,0.109589,1,15000,0.2,,,,,0.972347,0.999658,,,0.999658,,,0.999658,0.999658,0.999658,
39,1,18,M,0.109589,1,15000,0.2,,,0.972325,,,0.999658,,,,0.999658,,,,0.999658,0.99971
39,1,19,M,0.109589,1,15000,0.2,,0.972324,,,,,0.999658,,,,,,0.999658,0.999743,
39,1,20,M,0.109589,1,15000,0.2,,0.972335,,,,,0.999658,0.999658,,,0.99971,,0.999658,,
39,1,21,F,0.109589,1,15000,0.2,,,,,0.972315,0.999658,,0.999743,,,,,0.999658,,
40,1,2,F,0.112329,1,15000,0.2,0.980262,,,,,,,0.999756,,0.999756,0.999756,0.999756,0.999756,,
40,1,3,F,0.112329,1,15000,0.2,,,,,0.980247,,,0.999756,,0.999756,,0.999756,0.999793,,
40,1,4,M,0.112329,1,15000,0.2,,,,0.980249,,0.999756,,,0.999793,,,0.999756,,0.999756,
40,1,5,F,0.112329,1,15000,0.2,,,,0.980239,,,,,0.999793,0.999793,,,,,0.999756
40,1,6,M,0.112329,1,15000,0.2,,,0.980259,,,0.999756,,,,0.999756,0.999756,0.999756,,,0.999756
40,1,7,M,0.112329,1,15000,0.2,,0.980253,,,,,,,0.999756,0.999793,0.999756,0.999756,,,
40,1,8,M,0.112329,1,15000,0.2,0.980262,,,,,0.999756,0.999756,,0.999756,0.999756,,,,,0.999756
40,1,9,F,0.112329,1,15000,0.2,,,,0.980256,,,,0.999756,,,,0.999793,0.999756,0.999756,
40,1,10,F,0.112329,1,15000,0.2,,,,0.980262,,0.999756,,,0.999756,0.999756,,,0.999756,0.999756,
40,1,11,M,0.112329,1,15000,0.2,,,0.980245,,,,0.999756,0.999756,0.999756,,,,,0.999793,
40,1,12,M,0.112329,1,15000,0.2,,,0.980242,,,,,,,,0.999756,0.999816,,,0.999756
40,1,13,F,0.112329,1,15000,0.2,,,0.980237,,,,,0.999793,,,,,,0.999793,0.999756
40,1,14,F,0.112329,1,15000,0.2,,,,0.980249,,0.999793,,0.999756,,,,,0.999756,0.999756,
40,1,15,F,0.112329,1,15000,0.2,,,,0.980234,,,0.999756,0.999816,,,,,0.999756,,
40,1,16,F,0.112329,1,15000,0.2,0.980236,,,,,,,,0.999756,,,0.999816,,,0.999756
40,1,17,F,0.112329,1,15000,0.2,,,,,0.980259,0.999756,,,0.999756,,,0.999756,0.999756,0.999756,
40,1,18,M,0.112329,1,15000,0.2,,,0.980243,,,0.999756,,,,0.999756,,,,0.999756,0.999793
40,1,19,M,0.112329,1,15000,0.2,,0.980242,,,,,0.999756,,,,,,0.999756,0.999816,
40,1,20,M,0.112329,1,15000,0.2,,0.980249,,,,,0.999756,0.999756,,,0.999793,,0.999756,,
40,1,21,F,0.112329,1,15000,0.2,,,,,0.980236,0.999756,,0.999816,,,,,0.999756,,
41,1,2,F,0.115068,1,15000,0.2,0.985909,,,,,,,0.999825,,0.999825,0.999825,0.999825,0.999825,,
41,1,3,F,0.115068,1,15000,0.2,,,,,0.985898,,,0.999825,,0.999825,,0.999825,0.999852,,
41,1,4,M,0.115068,1,15000,0.2,,,,0.9859,,0.999825,,,0.999852,,,0.999825,,0.999825,
41,1,5,F,0.115068,1,15000,0.2,,,,0.985892,,,,,0.999852,0.999852,,,,,0.999825
41,1,6,M,0.115068,1,15000,0.2,,,0.985906,,,0.999825,,,,0.999825,0.999825,0.999825,,,0.999825
41,1,7,M,0.115068,1,15000,0.2,,0.985903,,,,,,,0.999825,0.999852,0.999825,0.999825,,,
41,1,8,M,0.115068,1,15000,0.2,0.985909,,,,,0.999825,0.999825,,0.999825,0.999825,,,,,0.999825
41,1,9,F,0.115068,1,15000,0.2,,,,0.985905,,,,0.999825,,,,0.999852,0.999825,0.999825,
41,1,10,F,0.115068,1,15000,0.2,,,,0.985909,,0.999825,,,0.999825,0.999825,,,0.999825,0.999825,
41,1,11,M,0.115068,1,15000,0.2,,,0.985897,,,,0.999825,0.999825,0.999825,,,,,0.999852,
41,1,12,M,0.115068,1,15000,0.2,,,0.985894,,,,,,,,0.999825,0.999869,,,0.999825
41,1,13,F,0.115068,1,15000,0.2,,,0.985891,,,,,0.999852,,,,,,0.999852,0.999825
41,1,14,F,0.115068,1,15000,0.2,,,,0.9859,,0.999852,,0.999825,,,,,0.999825,0.999825,
41,1,15,F,0.115068,1,15000,0.2,,,,0.985889,,,0.999825,0.999869,,,,,0.999825,,
41,1,16,F,0.115068,1,15000,0.2,0.98589,,,,,,,,0.999825,,,0.999869,,,0.999825
41,1,17,F,0.115068,1,15000,0.2,,,,,0.985906,0.999825,,,0.999825,,,0.999825,0.999825,0.999825,
41,1,18,M,0.115068,1,15000,0.2,,,0.985895,,,0.999825,,,,0.999825,,,,0.999825,0.999852
41,1,19,M,0.115068,1,15000,0.2,,0.985894,,,,,0.999825,,,,,,0.999825,0.999869,
41,1,20,M,0.115068,1,15000,0.2,,0.9859,,,,,0.999825,0.999825,,,0.999852,,0.999825,,
41,1,21,F,0.115068,1,15000,0.2,,,,,0.98589,0.999825,,0.999869,,,,,0.999825,,
42,1,2,F,0.117808,1,15000,0.2,0.98994,,,,,,,0.999875,,0.999875,0.999875,0.999875,0.999875,,
42,1,3,F,0.117808,1,15000,0.2,,,,,0.989933,,,0.999875,,0.999875,,0.999875,0.999894,,
42,1,4,M,0.117808,1,15000,0.2,,,,0.989934,,0.999875,,,0.999894,,,0.999875,,0.999875,
42,1,5,F,0.117808,1,15000,0.2,,,,0.989928,,,,,0.999894,0.999894,,,,,0.999875
42,1,6,M,0.117808,1,15000,0.2,,,0.989938,,,0.999875,,,,0.999875,0.999875,0.999875,,,0.999875
42,1,7,M,0.117808,1,15000,0.2,,0.989936,,,,,,,0.999875,0.999894,0.999875,0.999875,,,
42,1,8,M,0.117808,1,15000,0.2,0.98994,,,,,0.999875,0.999875,,0.999875,0.999875,,,,,0.999875
42,1,9,F,0.117808,1,15000,0.2,,,,0.989937,,,,0.999875,,,,0.999894,0.999875,0.999875,
42,1,10,F,0.117808,1,15000,0.2,,,,0.98994,,0.999875,,,0.999875,0.999875,,,0.999875,0.999875,
42,1,11,M,0.117808,1,15000,0.2,,,0.989932,,,,0.999875,0.999875,0.999875,,,,,0.999894,
42,1,12,M,0.117808,1,15000,0.2,,,0.98993,,,,,,,,0.999875,0.999906,,,0.999875
42,1,13,F,0.117808,1,15000,0.2,,,0.989927,,,,,0.999894,,,,,,0.999894,0.999875
42,1,14,F,0.117808,1,15000,0.2,,,,0.989934,,0.999894,,0.999875,,,,,0.999875,0.999875,
42,1,15,F,0.117808,1,15000,0.2,,,,0.989926,,,0.999875,0.999906,,,,,0.999875,,
42,1,16,F,0.117808,1,15000,0.2,0.989927,,,,,,,,0.999875,,,0.999906,,,0.999875
42,1,17,F,0.117808,1,15000,0.2,,,,,0.989938,0.999875,,,0.999875,,,0.999875,0.999875,0.999875,
42,1,18,M,0.117808,1,15000,0.2,,,0.98993,,,0.999875,,,,0.999875,,,,0.999875,0.999894
42,1,19,M,0.117808,1,15000,0.2,,0.98993,,,,,0.999875,,,,,,0.999875,0.999906,
42,1,20,M,0.117808,1,15000,0.2,,0.989934,,,,,0.999875,0.999875,,,0.999894,,0.999875,,
42,1,21,F,0.117808,1,15000,0.2,,,,,0.989927,0.999875,,0.999906,,,,,0.999875,,
43,1,2,F,0.120548,1,15000,0.2,0.992818,,,,,,,0.999911,,0.999911,0.999911,0.999911,0.999911,,
43,1,3,F,0.120548,1,15000,0.2,,,,,0.992813,,,0.999911,,0.999911,,0.999911,0.999925,,
43,1,4,M,0.120548,1,15000,0.2,,,,0.992814,,0.999911,,,0.999925,,,0.999911,,0.999911,
43,1,5,F,0.120548,1,15000,0.2,,,,0.99281,,,,,0.999925,0.999925,,,,,0.999911
43,1,6,M,0.120548,1,15000,0.2,,,0.992817,,,0.999911,,,,0.999911,0.999911,0.999911,,,0.999911
43,1,7,M,0.120548,1,15000,0.2,,0.992815,,,,,,,0.999911,0.999925,0.999911,0.999911,,,
43,1,8,M,0.120548,1,15000,0.2,0.992818,,,,,0.999911,0.999911,,0.999911,0.999911,,,,,0.999911
43,1,9,F,0.120548,1,15000,0.2,,,,0.992816,,,,0.999911,,,,0.999925,0.999911,0.999911,
43,1,10,F,0.120548,1,15000,0.2,,,,0.992818,,0.999911,,,0.999911,0.999911,,,0.999911,0.999911,
43,1,11,M,0.120548,1,15000,0.2,,,0.992812,,,,0.999911,0.999911,0.999911,,,,,0.999925,
43,1,12,M,0.120548,1,15000,0.2,,,0.992811,,,,,,,,0.999911,0.999933,,,0.999911
43,1,13,F,0.120548,1,15000,0.2,,,0.992809,,,,,0.999925,,,,,,0.999925,0.999911
43,1,14,F,0.120548,1,15000,0.2,,,,0.992814,,0.999925,,0.999911,,,,,0.999911,0.999911,
43,1,15,F,0.120548,1,15000,0.2,,,,0.992808,,,0.999911,0.999933,,,,,0.999911,,
43,1,16,F,0.120548,1,15000,0.2,0.992809,,,,,,,,0.999911,,,0.999933,,,0.999911
43,1,17,F,0.120548,1,15000,0.2,,,,,0.992817,0.999911,,,0.999911,,,0.999911,0.999911,0.999911,
43,1,18,M,0.120548,1,15000,0.2,,,0.992811,,,0.999911,,,,0.999911,,,,0.999911,0.999925
43,1,19,M,0.120548,1,15000,0.2,,0.992811,,,,,0.999911,,,,,,0.999911,0.999933,
43,1,20,M,0.120548,1,15000,0.2,,0.992814,,,,,0.999911,0.999911,,,0.999925,,0.999911,,
43,1,21,F,0.120548,1,15000,0.2,,,,,0.992808,0.999911,,0.999933,,,,,0.999911,,
44,1,2,F,0.123288,1,15000,0.2,0.994873,,,,,,,0.999937,,0.999937,0.999937,0.999937,0.999937,,
44,1,3,F,0.123288,1,15000,0.2,,,,,0.994869,,,0.999937,,0.999937,,0.999937,0.999946,,
44,1,4,M,0.123288,1,15000,0.2,,,,0.99487,,0.999937,,,0.999946,,,0.999937,,0.999937,
44,1,5,F,0.123288,1,15000,0.2,,,,0.994867,,,,,0.999946,0.999946,,,,,0.999937
44,1,6,M,0.123288,1,15000,0.2,,,0.994872,,,0.999937,,,,0.999937,0.999937,0.999937,,,0.999937
44,1,7,M,0.123288,1,15000,0.2,,0.99487,,,,,,,0.999937,0.999946,0.999937,0.999937,,,
44,1,8,M,0.123288,1,15000,0.2,0.994873,,,,,0.999937,0.999937,,0.999937,0.999937,,,,,0.999937
44,1,9,F,0.123288,1,15000,0.2,,,,0.994871,,,,0.999937,,,,0.999946,0.999937,0.999937,
44,1,10,F,0.123288,1,15000,0.2,,,,0.994873,,0.999937,,,0.999937,0.999937,,,0.999937,0.999937,
44,1,11,M,0.123288,1,15000,0.2,,,0.994869,,,,0.999937,0.999937,0.999937,,,,,0.999946,
44,1,12,M,0.123288,1,15000,0.2,,,0.994868,,,,,,,,0.999937,0.999952,,,0.999937
44,1,13,F,0.123288,1,15000,0.2,,,0.994866,,,,,0.999946,,,,,,0.999946,0.999937
44,1,14,F,0.123288,1,15000,0.2,,,,0.99487,,0.999946,,0.999937,,,,,0.999937,0.999937,
44,1,15,F,0.123288,1,15000,0.2,,,,0.994865,,,0.999937,0.999952,,,,,0.999937,,
44,1,16,F,0.123288,1,15000,0.2,0.994866,,,,,,,,0.999937,,,0.999952,,,0.999937
44,1,17,F,0.123288,1,15000,0.2,,,,,0.994872,0.999937,,,0.999937,,,0.999937,0.999937,0.999937,
44,1,18,M,0.123288,1,15000,0.2,,,0.994868,,,0.999937,,,,0.999937,,,,0.999937,0.999946
44,1,19,M,0.123288,1,15000,0.2,,0.994868,,,,,0.999937,,,,,,0.999937,0.999952,
44,1,20,M,0.123288,1,15000,0.2,,0.99487,,,,,0.999937,0.999937,,,0.999946,,0.999937,,
44,1,21,F,0.123288,1,15000,0.2,,,,,0.994866,0.999937,,0.999952,,,,,0.999937,,
45,1,2,F,0.126027,1,15000,0.2,0.99634,,,,,,,0.999955,,0.999955,0.999955,0.999955,0.999955,,
45,1,3,F,0.126027,1,15000,0.2,,,,,0.996337,,,0.999955,,0.999955,,0.999955,0.999962,,
45,1,4,M,0.126027,1,15000,0.2,,,,0.996337,,0.999955,,,0.999962,,,0.999955,,0.999955,
45,1,5,F,0.126027,1,15000,0.2,,,,0.996335,,,,,0.999962,0.999962,,,,,0.999955
45,1,6,M,0.126027,1,15000,0.2,,,0.996339,,,0.999955,,,,0.999955,0.999955,0.999955,,,0.999955
45,1,7,M,0.126027,1,15000,0.2,,0.996338,,,,,,,0.999955,0.999962,0.999955,0.999955,,,
45,1,8,M,0.126027,1,15000,0.2,0.99634,,,,,0.999955,0.999955,,0.999955,0.999955,,,,,0.999955
45,1,9,F,0.126027,1,15000,0.2,,,,0.996339,,,,0.999955,,,,0.999962,0.999955,0.999955,
45,1,10,F,0.126027,1,15000,0.2,,,,0.99634,,0.999955,,,0.999955,0.999955,,,0.999955,0.999955,
45,1,11,M,0.126027,1,15000,0.2,,,0.996337,,,,0.999955,0.999955,0.999955,,,,,0.999962,
45,1,12,M,0.126027,1,15000,0.2,,,0.996336,,,,,,,,0.999955,0.999966,,,0.999955
45,1,13,F,0.126027,1,15000,0.2,,,0.996335,,,,,0.999962,,,,,,0.999962,0.999955
45,1,14,F,0.126027,1,15000,0.2,,,,0.996337,,0.999962,,0.999955,,,,,0.999955,0.999955,
45,1,15,F,0.126027,1,15000,0.2,,,,0.996334,,,0.999955,0.999966,,,,,0.999955,,
45,1,16,F,0.126027,1,15000,0.2,0.996335,,,,,,,,0.999955,,,0.999966,,,0.999955
45,1,17,F,0.126027,1,15000,0.2,,,,,0.996339,0.999955,,,0.999955,,,0.999955,0.999955,0.999955,
45,1,18,M,0.126027,1,15000,0.2,,,0.996336,,,0.999955,,,,0.999955,,,,0.999955,0.999962
45,1,19,M,0.126027,1,15000,0.2,,0.996336,,,,,0.999955,,,,,,0.999955,0.999966,
45,1,20,M,0.126027,1,15000,0.2,,0.996337,,,,,0.999955,0.999955,,,0.999962,,0.999955,,
45,1,21,F,0.126027,1,15000,0.2,,,,,0.996335,0.999955,,0.999966,,,,,0.999955,,
46,1,2,F,0.128767,1,15000,0.2,0.997387,,,,,,,0.999968,,0.999968,0.999968,0.999968,0.999968,,
46,1,3,F,0.128767,1,15000,0.2,,,,,0.997385,,,0.999968,,0.999968,,0.999968,0.999973,,
46,1,4,M,0.128767,1,15000,0.2,,,,0.997385,,0.999968,,,0.999973,,,0.999968,,0.999968,
46,1,5,F,0.128767,1,15000,0.2,,,,0.997384,,,,,0.999973,0.999973,,,,,0.999968
46,1,6,M,0.128767,1,15000,0.2,,,0.997387,,,0.999968,,,,0.999968,0.999968,0.999968,,,0.999968
46,1,7,M,0.128767,1,15000,0.2,,0.997386,,,,,,,0.999968,0.999973,0.999968,0.999968,,,
46,1,8,M,0.128767,1,15000,0.2,0.997387,,,,,0.999968,0.999968,,0.999968,0.999968,,,,,0.999968
46,1,9,F,0.128767,1,15000,0.2,,,,0.997386,,,,0.999968,,,,0.999973,0.999968,0.999968,
46,1,10,F,0.128767,1,15000,0.2,,,,0.997387,,0.999968,,,0.999968,0.999968,,,0.999968,0.999968,
46,1,11,M,0.128767,1,15000,0.2,,,0.997385,,,,0.999968,0.999968,0.999968,,,,,0.999973,
46,1,12,M,0.128767,1,15000,0.2,,,0.997384,,,,,,,,0.999968,0.999976,,,0.999968
46,1,13,F,0.128767,1,15000,0.2,,,0.997384,,,,,0.999973,,,,,,0.999973,0.999968
46,1,14,F,0.128767,1,15000,0.2,,,,0.997385,,0.999973,,0.999968,,,,,0.999968,0.999968,
46,1,15,F,0.128767,1,15000,0.2,,,,0.997383,,,0.999968,0.999976,,,,,0.999968,,
46,1,16,F,0.128767,1,15000,0.2,0.997383,,,,,,,,0.999968,,,0.999976,,,0.999968
46,1,17,F,0.128767,1,15000,0.2,,,,,0.997387,0.999968,,,0.999968,,,0.999968,0.999968,0.999968,
46,1,18,M,0.128767,1,15000,0.2,,,0.997384,,,0.999968,,,,0.999968,,,,0.999968,0.999973
46,1,19,M,0.128767,1,15000,0.2,,0.997384,,,,,0.999968,,,,,,0.999968,0.999976,
46,1,20,M,0.128767,1,15000,0.2,,0.997385,,,,,0.999968,0.999968,,,0.999973,,0.999968,,
46,1,21,F,0.128767,1,15000,0.2,,,,,0.997383,0.999968,,0.999976,,,,,0.999968,,
47,1,2,F,0.131507,1,15000,0.2,0.998134,,,,,,,0.999977,,0.999977,0.999977,0.999977,0.999977,,
47,1,3,F,0.131507,1,15000,0.2,,,,,0.998133,,,0.999977,,0.999977,,0.999977,0.99998,,
47,1,4,M,0.131507,1,15000,0.2,,,,0.998133,,0.999977,,,0.99998,,,0.999977,,0.999977,
47,1,5,F,0.131507,1,15000,0.2,,,,0.998132,,,,,0.99998,0.99998,,,,,0.999977
47,1,6,M,0.131507,1,15000,0.2,,,0.998134,,,0.999977,,,,0.999977,0.999977,0.999977,,,0.999977
47,1,7,M,0.131507,1,15000,0.2,,0.998134,,,,,,,0.999977,0.99998,0.999977,0.999977,,,
47,1,8,M,0.131507,1,15000,0.2,0.998134,,,,,0.999977,0.999977,,0.999977,0.999977,,,,,0.999977
47,1,9,F,0.131507,1,15000,0.2,,,,0.998134,,,,0.999977,,,,0.99998,0.999977,0.999977,
47,1,10,F,0.131507,1,15000,0.2,,,,0.998134,,0.999977,,,0.999977,0.999977,,,0.999977,0.999977,
47,1,11,M,0.131507,1,15000,0.2,,,0.998133,,,,0.999977,0.999977,0.999977,,,,,0.99998,
47,1,12,M,0.131507,1,15000,0.2,,,0.998133,,,,,,,,0.999977,0.999983,,,0.999977
47,1,13,F,0.131507,1,15000,0.2,,,0.998132,,,,,0.99998,,,,,,0.99998,0.999977
47,1,14,F,0.131507,1,15000,0.2,,,,0.998133,,0.99998,,0.999977,,,,,0.999977,0.999977,
47,1,15,F,0.131507,1,15000,0.2,,,,0.998132,,,0.999977,0.999983,,,,,0.999977,,
47,1,16,F,0.131507,1,15000,0.2,0.998132,,,,,,,,0.999977,,,0.999983,,,0.999977
47,1,17,F,0.131507,1,15000,0.2,,,,,0.998134,0.999977,,,0.999977,,,0.999977,0.999977,0.999977,
47,1,18,M,0.131507,1,15000,0.2,,,0.998133,,,0.999977,,,,0.999977,,,,0.999977,0.99998
47,1,19,M,0.131507,1,15000,0.2,,0.998133,,,,,0.999977,,,,,,0.999977,0.999983,
47,1,20,M,0.131507,1,15000,0.2,,0.998133,,,,,0.999977,0.999977,,,0.99998,,0.999977,,
47,1,21,F,0.131507,1,15000,0.2,,,,,0.998132,0.999977,,0.999983,,,,,0.999977,,
48,1,2,F,0.134247,1,15000,0.2,0.998668,,,,,,,0.999983,,0.999983,0.999983,0.999983,0.999983,,
48,1,3,F,0.134247,1,15000,0.2,,,,,0.998667,,,0.999983,,0.999983,,0.999983,0.999986,,
48,1,4,M,0.134247,1,15000,0.2,,,,0.998667,,0.999983,,,0.999986,,,0.999983,,0.999983,
48,1,5,F,0.134247,1,15000,0.2,,,,0.998667,,,,,0.999986,0.999986,,,,,0.999983
48,1,6,M,0.134247,1,15000,0.2,,,0.998668,,,0.999983,,,,0.999983,0.999983,0.999983,,,0.999983
48,1,7,M,0.134247,1,15000,0.2,,0.998667,,,,,,,0.999983,0.999986,0.999983,0.999983,,,
